"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.18904	20.5078	-0.0630124
21.9727	-0.888448	21.9727	-0.00134041
23.4375	-0.800534	23.4375	0.0147689
24.9023	-0.589992	24.9023	0.0612892
26.3672	-0.432012	26.3672	0.0976929
27.832	-0.33676	27.832	0.117169
29.2969	-0.247029	29.2969	0.135415
30.7617	-0.176883	30.7617	0.142927
32.2266	-0.172782	32.2266	0.140357
33.6914	-0.136855	33.6914	0.14738
35.1562	-0.0106383	35.1562	0.174103
36.6211	0.0353083	36.6211	0.181847
38.0859	0.0838065	38.0859	0.193504
39.5508	0.111146	39.5508	0.199521
41.0156	0.150461	41.0156	0.21413
42.4805	0.196034	42.4805	0.220768
43.9453	0.252236	43.9453	0.236385
45.4102	0.266884	45.4102	0.238109
46.875	0.272497	46.875	0.236749
48.3398	0.282544	48.3398	0.240782
51.2695	0.351284	51.2695	0.263254
52.7344	0.377066	52.7344	0.268388
54.1992	0.418421	54.1992	0.277909
55.6641	0.414789	55.6641	0.272983
58.5938	0.388252	58.5938	0.268528
60.0586	0.382231	60.0586	0.267834
62.9883	0.410227	62.9883	0.280417
64.4531	0.422882	64.4531	0.287412
67.3828	0.473724	67.3828	0.308068
68.8477	0.487524	68.8477	0.316552
71.7773	0.557168	71.7773	0.341503
74.707	0.580797	74.707	0.349562
77.6367	0.578619	77.6367	0.350225
79.1016	0.586332	79.1016	0.357569
82.0312	0.64461	82.0312	0.383403
84.9609	0.762661	84.9609	0.419102
87.8906	0.658633	87.8906	0.394187
90.8203	0.655939	90.8203	0.396982
95.2148	0.898046	95.2148	0.490908
98.1445	0.890592	98.1445	0.486593
101.074	0.899557	101.074	0.495802
105.469	1.20597	105.469	0.600461
108.398	1.31791	108.398	0.615879
112.793	1.39576	112.793	0.64592
117.188	1.44403	117.188	0.658151
120.117	1.4531	120.117	0.653798
