"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	72.5858
21.9727	75.4678
23.4375	77.7855
24.9023	79.3993
26.3672	80.7946
27.832	81.597
29.2969	82.0663
30.7617	82.3608
32.2266	82.5935
33.6914	82.7795
35.1562	82.7603
36.6211	82.9154
38.0859	83.094
39.5508	83.3375
41.0156	83.4753
42.4805	83.7883
43.9453	83.9366
45.4102	84.2406
46.875	84.5399
48.3398	84.7996
51.2695	85.2774
52.7344	85.4896
54.1992	85.7498
55.6641	86.0308
58.5938	86.4586
60.0586	86.6635
62.9883	87.0381
64.4531	87.1877
67.3828	87.5599
68.8477	87.7477
71.7773	88.0828
74.707	88.4291
77.6367	88.7863
79.1016	88.9193
82.0312	89.1096
84.9609	89.3379
87.8906	89.2689
90.8203	89.3942
95.2148	89.6708
98.1445	89.395
101.074	89.2102
105.469	89.4257
108.398	89.5952
112.793	89.7009
117.188	89.5374
120.117	89.549
124.512	89.5221
128.906	89.4045
133.301	89.2906
139.16	89.0225
143.555	88.7345
147.949	88.5369
153.809	88.677
159.668	88.8264
165.527	88.9902
171.387	88.799
177.246	88.3215
183.105	88.1451
188.965	88.3973
196.289	88.8693
203.613	88.2619
210.938	87.5913
218.262	87.4823
225.586	87.6029
232.91	87.8467
241.699	88.0865
250.488	87.713
259.277	88.6121
268.066	88.2468
276.855	87.643
287.109	87.7892
297.363	87.4917
307.617	87.5304
319.336	86.9282
329.59	86.6522
341.309	86.6221
353.027	86.83
366.211	86.5526
379.395	86.3556
392.578	85.9463
405.762	85.6782
420.41	85.763
435.059	86.0503
451.172	86.7451
465.82	86.6376
483.398	86.321
499.512	86.2066
517.09	85.8569
536.133	87.0266
555.176	87.1159
574.219	87.0839
594.727	86.8772
615.234	86.4799
637.207	86.9962
659.18	86.8672
682.617	86.2838
707.52	85.8955
732.422	86.4945
757.324	87.1046
785.156	87.3466
811.523	86.7178
840.82	87.5817
870.117	86.6272
900.879	87.0327
933.105	86.1745
965.332	85.8915
1,000.49	86.4102
1,035.64	86.0258
1,072.27	85.9272
1,108.89	85.5877
1,148.44	85.8289
1,189.45	86.1194
1,230.47	85.9233
1,274.41	86.0757
1,319.82	86.5174
1,366.7	86.9804
1,413.57	86.9088
1,463.38	86.4727
1,516.11	85.735
1,568.85	84.8738
1,624.51	84.9412
1,681.64	85.8954
1,741.7	86.421
1,803.22	86.7589
1,866.21	86.2084
1,932.13	85.6421
1,999.51	85.6504
2,069.82	86.2125
2,143.07	86.5166
2,219.24	86.2006
2,296.88	85.1429
2,378.91	85.3993
2,462.4	86.4115
2,548.83	86.7393
2,639.65	85.9692
2,731.93	85.1268
2,828.61	84.8679
2,928.22	85.6003
3,030.76	85.981
3,137.7	85.4842
3,249.02	85.2484
3,363.28	84.6548
3,481.93	85.1942
3,604.98	85.0332
3,732.42	85.4962
3,864.26	85.2917
4,000.49	85.1611
4,141.11	85.1651
4,287.6	85.6884
4,438.48	85.4221
4,595.21	84.804
4,756.35	85.4724
4,924.8	85.1813
5,097.66	85.3709
5,277.83	85.1646
5,463.87	85.4922
5,657.23	85.2834
5,856.45	84.9845
6,062.99	85.3913
6,276.86	84.9507
6,498.05	84.6939
6,726.56	84.9316
6,963.87	84.294
7,209.96	84.6852
7,464.84	84.4636
7,727.05	84.4605
7,999.51	84.3659
8,282.23	84.2445
8,573.73	84.0886
8,876.95	83.8115
9,188.96	83.7599
9,514.16	83.8245
9,849.61	83.7774
10,196.8	83.8875
10,555.7	83.7743
10,927.7	83.814
11,313	83.72
11,712.9	83.5817
12,126	83.5154
12,553.7	83.2707
12,996.1	83.0133
13,454.6	82.7187
13,929.2	82.4251
14,419.9	82.1342
14,928.2	81.6736
15,455.6	81.1857
16,000.5	80.647
16,564.5	80.0382
17,148.9	79.6939
17,752.4	79.1519
18,379.4	78.3664
19,026.9	77.6207
19,697.8	76.7667
19,999.5	76.4495
