22.4	65
23	66.4
23.6	68.4
24	71.5
25	73.8
25.8	73.4
26.5	72.9
27.2	72.5
28	72.1
29	71.8
30	71.4
30.7	71
31.5	70.6
32.5	70.2
33.5	69.8
34.5	69.4
35.5	69
36.5	68.6
37.5	70.1
38.7	71.7
40	72.5
41.2	73
42.5	73.3
43.7	73.6
45	73.8
46.2	73.9
47.5	74
48.7	74.1
50	74.4
51.5	74.9
53	75.3
54.5	75.7
56	76.1
58	76.5
60	76.9
61.5	77.2
63	76.9
65	76.6
67	76.3
69	76
71	75.9
73	75.7
75	75.6
77.5	75.5
80	75.4
82.5	75.3
85	75.2
87.5	75
90	74.8
92.5	74.6
95	74.4
97.5	74.2
100	74.1
103	74.2
106	74.3
109	74.5
112	74.6
115	74.4
118	74.3
122	74.2
125	74.3
128	74.6
132	74.8
136	75
140	75.2
145	75.3
150	75.5
155	75.5
160	75.6
165	75.6
170	75.6
175	75.6
180	75.9
185	76.1
190	76
195	75.7
200	75.6
206	75.5
212	75.4
218	75.3
224	75.2
230	75.2
236	75.2
240	75.5
250	75.2
258	75
265	75.2
272	75.2
280	75.3
290	75.3
300	75.3
307	75.4
315	75.4
325	75.6
335	75.7
345	75.6
355	75.6
365	75.4
375	75.4
387	75.6
400	75.7
412	75.5
425	75.4
437	75.3
450	75
462	75
475	75.1
487	75.2
500	75.4
515	75.6
530	75.5
545	75.5
560	75.5
580	75.4
600	75.2
615	75.3
630	75.2
650	75.2
670	75.3
690	75.4
710	75.4
730	75.4
750	75.5
775	75.4
800	75.3
825	75.3
850	75.4
875	75.5
900	75.6
925	75.5
950	75.4
975	75.4
1000	75.2
1030	75.3
1060	75.4
1090	75.4
1120	75.4
1150	75.4
1180	75.3
1220	75.3
1250	75.2
1280	75.4
1320	75.4
1360	75.3
1400	75.3
1450	75.3
1500	75.3
1550	75.4
1600	75.4
1650	75.4
1700	75.4
1750	75.4
1800	75.4
1850	75.5
1900	75.4
1950	75.4
2000	75.4
2060	75.4
2120	75.5
2180	75.4
2240	75.4
2300	75.6
2360	75.5
2400	75.5
2500	75.5
2580	75.5
2650	75.4
2720	75.4
2800	75.4
2900	75.6
3000	75.6
3070	75.5
3150	75.5
3250	75.4
3350	75.3
3450	75.2
3550	75.2
3650	75.3
3750	75.3
3870	75.2
4000	75
4120	74.9
4250	74.9
4370	74.8
4500	74.8
4620	75.3
4750	75.6
4870	75.8
5000	75.9
5150	75.8
5300	75.6
5450	75.7
5600	75.9
5800	75.6
6000	75.2
6150	75
6300	75
6500	75
6700	75
6900	75
7100	75
7300	75.2
7500	75.6
7750	75.7
8000	75.5
8250	75.4
8500	75.1
8750	74.9
9000	75
9250	75
9500	74.9
9750	75
10000	74.8
10300	74.6
10600	74.5
10900	74.6
11200	74.6
11500	74.7
11800	74.5
12200	74
12500	73.9
12800	73.8
13200	74
13600	74.1
14000	74
14500	73.8
15000	73.5
15500	73.4
16000	73.3
16500	73.2
17000	73.2
17500	73.1
18000	72.9
18500	72.5
19000	72.1
19500	72
20000	71.6
20600	71.3
21200	70.8
21800	70.3
22400	69.8
