"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.9386	20.5078	52.4544	20.5078	50.8556	20.5078	51.8013
21.9727	56.064	21.9727	55.7944	21.9727	54.8403	21.9727	55.377
23.4375	55.7626	23.4375	55.5525	23.4375	54.8275	23.4375	55.2303
24.9023	56.228	24.9023	56.0448	24.9023	55.454	24.9023	55.7819
26.3672	56.8755	26.3672	56.774	26.3672	56.418	26.3672	56.6106
27.832	57.8172	27.832	57.6578	27.832	57.2321	27.832	57.4714
29.2969	58.8433	29.2969	58.6513	29.2969	58.1455	29.2969	58.4321
30.7617	59.6474	30.7617	59.461	30.7617	58.9451	30.7617	59.2355
32.2266	60.2356	32.2266	60.0814	32.2266	59.7154	32.2266	59.9239
33.6914	61.0767	33.6914	60.9025	33.6914	60.4682	33.6914	60.715
35.1562	61.9979	35.1562	61.8427	35.1562	61.4692	35.1562	61.6816
36.6211	62.5584	36.6211	62.3746	36.6211	61.9328	36.6211	62.1853
38.0859	63.5746	38.0859	63.401	38.0859	62.9904	38.0859	63.2251
39.5508	64.1338	39.5508	64.0313	39.5508	63.7883	39.5508	63.9254
41.0156	63.1065	41.0156	63.0934	41.0156	62.9271	41.0156	63.009
42.4805	64.4683	42.4805	64.2575	42.4805	63.7049	42.4805	64.0192
43.9453	65.2603	43.9453	65.0432	43.9453	64.471	43.9453	64.7967
45.4102	65.9119	45.4102	65.7196	45.4102	65.216	45.4102	65.5015
46.875	66.5227	46.875	66.373	46.875	66.0295	46.875	66.2259
48.3398	67.0811	48.3398	66.9486	48.3398	66.6603	48.3398	66.8259
51.2695	68.1892	51.2695	68.0369	51.2695	67.7265	51.2695	67.907
