"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
133.301	0.326234	133.301	0.151932
139.16	0.338662	139.16	0.1588
143.555	0.341941	143.555	0.162643
147.949	0.362793	147.949	0.172681
153.809	0.376328	153.809	0.179259
159.668	0.386988	159.668	0.183752
165.527	0.405527	165.527	0.195887
171.387	0.428543	171.387	0.204423
177.246	0.437721	177.246	0.209524
183.105	0.450097	183.105	0.217762
188.965	0.469296	188.965	0.230282
196.289	0.501817	196.289	0.242545
203.613	0.506869	203.613	0.250203
210.938	0.563495	210.938	0.272783
218.262	0.572426	218.262	0.276773
225.586	0.577897	225.586	0.287573
232.91	0.692162	232.91	0.327378
241.699	0.681339	241.699	0.330521
250.488	0.724751	250.488	0.347536
259.277	0.780755	259.277	0.368457
268.066	0.783899	268.066	0.379795
276.855	0.83064	276.855	0.395008
287.109	0.895929	287.109	0.414814
297.363	0.903736	297.363	0.455239
307.617	0.927061	307.617	0.438958
319.336	0.973807	319.336	0.462557
329.59	1.06629	329.59	0.481233
341.309	1.01995	341.309	0.478791
353.027	1.11084	353.027	0.506648
366.211	1.18837	366.211	0.519126
379.395	0.946653	379.395	0.416371
392.578	0.837617	392.578	0.377702
405.762	0.519032	405.762	0.232195
420.41	-0.093122	420.41	0.122143
435.059	-0.371384	435.059	0.28718
451.172	1.36128	451.172	1.07246
465.82	1.98618	465.82	1.11478
483.398	2.16304	483.398	1.12259
499.512	2.23232	499.512	1.10711
517.09	2.44512	517.09	1.16187
536.133	2.29416	536.133	1.09084
555.176	2.51965	555.176	1.12996
574.219	2.46902	574.219	1.11906
594.727	2.66248	594.727	1.18622
615.234	2.82128	615.234	1.17381
637.207	2.64159	637.207	1.07121
659.18	2.7588	659.18	1.12847
682.617	2.88263	682.617	1.14411
707.52	2.75483	707.52	1.02622
732.422	2.85936	732.422	1.06957
757.324	2.93153	757.324	1.06596
785.156	2.80676	785.156	0.936137
811.523	2.33855	811.523	0.80539
840.82	2.14358	840.82	0.634615
870.117	2.4038	870.117	0.757451
900.879	2.2703	900.879	0.653147
933.105	2.5395	933.105	0.890455
965.332	2.66704	965.332	0.794947
1,000.49	2.80007	1,000.49	0.91108
1,035.64	2.92775	1,035.64	1.11537
1,072.27	3.31179	1,072.27	1.23389
1,108.89	3.7164	1,108.89	1.45964
1,148.44	3.70319	1,148.44	1.49424
1,189.45	3.68271	1,189.45	1.49883
1,230.47	3.76062	1,230.47	1.49436
1,274.41	3.76904	1,274.41	1.61278
1,319.82	3.64481	1,319.82	1.3963
1,366.7	4.69843	1,366.7	1.96497
1,413.57	4.81898	1,413.57	2.09728
1,463.38	4.98495	1,463.38	2.08574
1,516.11	5.38764	1,516.11	2.30393
1,568.85	5.26213	1,568.85	2.22004
1,624.51	4.97082	1,624.51	2.12132
1,681.64	4.93318	1,681.64	2.06581
1,741.7	4.94	1,741.7	2.1262
1,803.22	4.83669	1,803.22	2.07954
1,866.21	5.57535	1,866.21	2.26335
1,932.13	3.99052	1,932.13	1.63641
1,999.51	4.65767	1,999.51	1.91972
2,069.82	4.72604	2,069.82	2.16978
2,143.07	4.8051	2,143.07	2.14627
2,219.24	5.24284	2,219.24	2.24863
2,296.88	5.26084	2,296.88	2.05563
2,378.91	5.81942	2,378.91	2.55863
2,462.4	5.95127	2,462.4	2.77454
2,548.83	5.57208	2,548.83	2.39869
2,639.65	5.68619	2,639.65	2.37089
2,731.93	5.755	2,731.93	2.3423
2,828.61	5.53412	2,828.61	2.31198
2,928.22	5.58311	2,928.22	2.30461
3,030.76	5.54244	3,030.76	2.23786
3,137.7	5.2979	3,137.7	2.0615
3,249.02	4.9858	3,249.02	1.83368
3,363.28	5.04798	3,363.28	1.98145
3,481.93	5.53155	3,481.93	2.36466
3,604.98	6.2114	3,604.98	2.52722
3,732.42	6.56881	3,732.42	2.74886
3,864.26	7.19969	3,864.26	3.05642
4,000.49	7.65017	4,000.49	3.31755
4,141.11	8.12579	4,141.11	3.48984
4,287.6	8.30292	4,287.6	3.53684
4,438.48	8.92295	4,438.48	3.86767
4,595.21	9.044	4,595.21	3.99029
4,756.35	8.89491	4,756.35	3.8592
4,924.8	8.63874	4,924.8	3.67375
5,097.66	8.30578	5,097.66	3.38529
5,277.83	8.50298	5,277.83	3.71258
5,463.87	8.57045	5,463.87	3.89131
5,657.23	7.80661	5,657.23	3.30971
5,856.45	6.92793	5,856.45	2.94438
6,062.99	6.58355	6,062.99	2.78931
6,276.86	6.22645	6,276.86	2.52393
6,498.05	5.71802	6,498.05	2.17845
6,726.56	5.42829	6,726.56	1.90891
6,963.87	5.17914	6,963.87	1.68298
7,209.96	5.37801	7,209.96	1.75641
7,464.84	5.37795	7,464.84	1.6843
7,727.05	4.93037	7,727.05	1.43576
7,999.51	4.69381	7,999.51	1.27842
8,282.23	4.53137	8,282.23	1.12324
8,573.73	4.62663	8,573.73	1.10556
8,876.95	4.64412	8,876.95	1.02552
9,188.96	4.7145	9,188.96	1.08146
9,514.16	4.88333	9,514.16	1.22804
9,849.61	5.16118	9,849.61	1.47625
10,196.8	5.61168	10,196.8	1.86697
10,555.7	6.14959	10,555.7	2.20232
10,927.7	6.48967	10,927.7	2.50216
11,313	6.58432	11,313	2.63724
11,712.9	6.91384	11,712.9	2.89533
12,126	7.3193	12,126	3.0798
12,553.7	7.74754	12,553.7	3.23353
12,996.1	8.27393	12,996.1	3.5024
13,454.6	8.45449	13,454.6	3.59445
13,929.2	8.77861	13,929.2	3.76335
14,419.9	9.07516	14,419.9	3.90842
14,928.2	9.40831	14,928.2	4.07971
15,455.6	9.65343	15,455.6	4.26471
16,000.5	9.87312	16,000.5	4.39996
16,564.5	9.98646	16,564.5	4.49092
17,148.9	10.1524	17,148.9	4.56433
17,752.4	10.4308	17,752.4	4.71085
18,379.4	10.7686	18,379.4	4.88539
19,026.9	11.1067	19,026.9	5.0335
19,697.8	11.3269	19,697.8	5.13177
19,999.5	11.4231	19,999.5	5.18032
