Frequency Spectrum for Input Signal

Data Shown:    BERLIN (Turbosound)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 10°  

Freq [Hz]	Signal Level [dBSPL]
22.4	62.1
23	64
23.6	66.2
24	68.2
25	70.4
25.8	72.5
26.5	74.2
27.2	75.6
28	77
29	78.6
30	80.3
30.7	82
31.5	83.6
32.5	85.2
33.5	86.8
34.5	88.3
35.5	89.8
36.5	91.3
37.5	92.4
38.7	93.4
40	94.4
41.2	95.3
42.5	95.9
43.7	96.4
45	96.9
46.2	97.4
47.5	97.9
48.7	98.4
50	99.6
51.5	99
53	98.8
54.5	99.3
56	100
58	100.6
60	101.3
61.5	101.7
63	102.2
65	102.6
67	103.1
69	103.7
71	104.4
73	105.1
75	105.6
77.5	106
80	106.2
82.5	106.4
85	106.7
87.5	106.8
90	106.9
92.5	106.9
95	106.8
97.5	106.3
100	106.5
103	106.5
106	106.3
109	105.9
112	105.6
115	105.7
118	105.9
122	105.8
125	105.6
128	105.5
132	105.3
136	105
140	105
145	105
150	104.9
155	104.8
160	104.6
165	104.6
170	104.6
175	104.5
180	104.2
185	103.8
190	103.7
195	103.5
200	103.4
206	103.2
212	102.8
218	102.4
224	102.2
230	101.9
236	101.2
240	100.7
250	100.2
258	99.4
265	98.7
272	98.3
280	98.2
290	98.1
300	97.8
307	97.3
315	96.8
325	96.4
335	96.6
345	97
355	97.6
365	98.1
375	98.4
387	98.3
400	97.8
412	97
425	96
437	94.8
450	93.6
462	92.6
475	92.1
487	92.2
500	92.9
515	93.7
530	94.3
545	94.5
560	94.3
580	94.2
600	94.3
615	94.3
630	94.1
650	93.8
670	93.6
690	93.7
710	93.8
730	94
750	94.2
775	94.2
800	93.9
825	93.5
850	93.2
875	93.1
900	93
925	93
950	93
975	92.9
1000	92.9
1030	93.1
1060	92.7
1090	91.6
1120	90.1
1150	88.4
1180	86.4
1220	84.4
1250	84
1280	85.8
1320	88.2
1360	90.6
1400	92.2
1450	92.9
1500	92.6
1550	91.9
1600	91
1650	91.9
1700	93
1750	91.7
1800	90.1
1850	89.3
1900	89.2
1950	88.5
2000	86.2
2060	81.4
2120	72
2180	70.1
2240	74.2
2300	78.2
2360	82.2
2400	84.6
2500	83.6
2580	81.2
2650	81.2
2720	79.5
2800	76.7
2900	82.7
3000	84.3
3070	83.6
3150	84.4
3250	84.5
3350	87.3
3450	90
3550	89.9
3650	88.9
3750	87
3870	83.6
4000	86.5
4120	86.3
4250	86.2
4370	84.1
4500	81.6
4620	83.7
4750	85.7
4870	86.2
5000	84.6
5150	76.8
5300	78.2
5450	79.8
5600	78
5800	45.4
6000	77.1
6150	75.3
6300	69.9
6500	82.8
6700	85.4
6900	85.8
7100	86
7300	87.6
7500	86.7
7750	83.5
8000	83
8250	85
8500	84.3
8750	81.4
9000	66.7
9250	80.4
9500	79.2
9750	78.3
10000	75.2
10300	79.9
10600	81.5
10900	79.8
11200	78.3
11500	78.9
11800	79.6
12200	73
12500	72.9
12800	76.9
13200	75.9
13600	78.8
14000	79.3
14500	69
15000	83.7
15500	78.5
16000	74.5
16500	77.2
17000	77.9
17500	72.1
18000	73.9
18500	77.3
19000	81.9
19500	80.8
20000	81.8
20600	54.1
21200	72.1
21800	81.1
22400	64.6
