"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	59.271
21.2402	60.5281
21.9727	61.1034
22.7051	61.8775
23.4375	62.3991
24.1699	62.9327
25.6348	64.2013
26.3672	64.916
27.0996	65.4961
27.832	66.004
29.2969	67.1511
30.0293	67.5297
31.4941	68.6178
32.2266	69.0317
33.6914	69.7954
34.4238	70.2917
35.8887	71.1831
37.3535	71.9359
38.8184	72.7407
39.5508	73.1631
41.0156	74.6515
42.4805	74.7956
43.9453	75.4865
45.4102	76.1607
47.6074	77.3439
49.0723	78.1337
50.5371	78.7671
52.7344	79.6058
54.1992	80.2899
56.3965	81.1296
58.5938	81.9147
60.0586	82.3072
62.2559	82.8717
64.4531	83.4369
66.6504	83.9177
69.5801	84.4655
71.7773	84.8675
73.9746	85.2758
76.9043	85.738
79.834	86.1812
82.7637	86.5135
85.6934	86.7771
88.623	87.0665
91.5527	87.274
94.4824	87.4382
98.1445	87.6316
101.807	87.7194
105.469	87.8746
109.131	88.0551
112.793	88.2104
116.455	88.3085
120.85	88.4336
125.244	88.4951
129.639	88.4859
134.033	88.4557
138.428	88.4065
143.555	88.3474
148.682	88.3493
153.809	88.1756
159.668	88.2722
164.795	88.3462
170.654	88.3027
176.514	88.1137
183.105	87.918
189.697	87.8789
196.289	87.9489
202.881	87.6438
210.205	87.3545
217.529	87.3377
225.586	87.4352
232.91	87.6349
241.699	87.4543
249.756	87.5705
258.545	87.5447
268.066	87.0701
277.588	87.2211
287.109	86.9647
297.363	87.2744
307.617	87.5857
318.604	87.5629
329.59	87.7299
341.309	87.0313
353.76	87.1637
366.211	86.9897
378.662	87.1572
392.578	86.235
405.762	85.7805
420.41	85.834
435.059	85.4871
450.439	85.1617
466.553	85.0014
482.666	84.6968
500.244	84.5596
517.822	84.0267
536.133	83.7222
554.443	83.5855
574.219	84.0936
594.727	83.7704
615.234	83.7218
637.207	84.6402
659.912	84.1283
683.35	84.5973
706.787	84.9814
731.689	84.7101
758.057	84.4958
784.424	84.5726
812.256	84.715
840.82	84.5188
870.85	84.408
901.611	84.5147
933.105	84.4764
966.064	84.3885
999.756	84.2609
1,034.91	84.0381
1,071.53	83.8514
1,109.62	83.3942
1,148.44	83.4628
1,189.45	83.4424
1,231.2	83.8387
1,274.41	83.6925
1,319.82	83.8432
1,365.97	83.7227
1,414.31	83.6115
1,464.11	83.6658
1,515.38	83.3584
1,568.85	82.798
1,624.51	82.6117
1,681.64	82.292
1,740.97	82.2896
1,802.49	82.3829
1,866.21	81.9374
1,932.13	81.0072
2,000.24	80.932
2,070.56	81.312
2,143.8	80.9146
2,219.24	80.2595
2,297.61	81.0194
2,378.17	81.9191
2,462.4	81.6583
2,548.83	81.1328
2,638.92	80.77
2,731.93	80.1883
2,828.61	79.9096
2,928.22	79.6104
3,031.49	79.1238
3,138.43	79.5704
3,249.02	79.9517
3,363.28	80.258
3,481.93	80.6619
3,604.98	81.0096
3,732.42	80.819
3,863.53	80.8675
3,999.76	80.9928
4,141.11	81.04
4,286.87	80.9573
4,438.48	81.1598
4,594.48	81.1306
4,757.08	81.5241
4,924.8	81.5232
5,098.39	81.4113
5,277.83	81.0938
5,463.87	80.6794
5,656.49	80.3686
5,856.45	80.3546
6,062.99	80.8203
6,276.86	81.1144
6,498.05	81.306
6,727.29	81.7011
6,964.6	81.6784
7,209.96	81.5823
7,464.11	80.9943
7,727.78	80.0647
8,000.24	79.6971
8,282.23	80.4002
8,574.46	81.3178
8,876.22	81.3511
9,189.7	80.5027
9,513.43	79.1745
9,848.88	78.6552
10,196.8	78.9863
10,556.4	79.2906
10,928.5	79.0678
11,313.7	78.4659
11,712.9	77.7686
12,126	77.4958
12,553.7	77.7726
12,996.1	77.8454
13,454.6	77.667
13,928.5	77.2057
14,419.9	76.6567
14,928.2	76.9103
15,454.8	77.0094
15,999.8	76.365
16,564.5	77.8259
17,148.2	78.4523
17,753.2	78.9996
18,379.4	78.6422
19,027.6	77.3422
19,698.5	77.2564
19,999.5	77.2507
