* Measurement data measured by REW V5.19
* Source: Fireface UFX+ (24006088), no input selected, 15, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -3.0 dBFS  With no timing reference
* Dated: Nov 27, 2020 2:59:16 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 8361 R
* Smoothing: 1/48 octave
* Frequency Step: 1/24 octave
* Start Frequency: 20.6 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.586, 39.594, 46.808
21.189, 39.695, 48.840
21.810, 41.803, 51.816
22.449, 44.227, 43.851
23.107, 45.472, 30.891
23.784, 45.759, 24.532
24.481, 47.342, 25.713
25.198, 49.855, 16.790
25.937, 50.579, 0.817
26.697, 49.879, -1.686
27.479, 51.108, 2.686
28.284, 51.046, 4.594
29.113, 54.792, 33.382
29.966, 61.541, 24.376
30.844, 64.568, 2.038
31.748, 67.823, -8.251
32.678, 72.537, -31.746
33.636, 75.090, -71.552
34.621, 74.855, -110.585
35.636, 72.993, -135.937
36.680, 71.794, -150.983
37.755, 70.934, -164.982
38.861, 70.435, -176.969
40.000, 69.856, 168.722
41.172, 68.998, 157.416
42.379, 68.496, 146.081
43.620, 67.790, 132.375
44.898, 66.450, 117.576
46.214, 63.963, 104.686
47.568, 60.206, 101.670
48.962, 55.329, 129.879
50.397, 59.738, 159.413
51.874, 59.618, 162.832
53.394, 65.311, -172.429
54.958, 71.018, 168.581
56.569, 73.779, 139.150
58.226, 75.197, 109.798
59.932, 74.792, 80.663
61.688, 74.154, 63.095
63.496, 74.790, 43.120
65.357, 75.358, 1.598
67.272, 70.061, -42.165
69.243, 63.210, -45.477
71.272, 61.100, -52.338
73.360, 56.435, -72.742
75.510, 52.079, -104.734
77.723, 49.095, -141.805
80.000, 53.529, -161.060
82.344, 64.126, -178.874
84.757, 69.258, 129.717
87.241, 71.158, 72.070
89.797, 66.598, 44.870
92.428, 66.513, 40.261
95.137, 65.460, 14.799
97.924, 61.382, 10.622
100.794, 60.810, 27.250
103.747, 62.388, 28.908
106.787, 64.456, 22.478
109.916, 66.696, -2.342
113.137, 64.858, -44.446
116.452, 57.498, -48.194
119.865, 61.831, -9.656
123.377, 67.493, -77.105
126.992, 65.738, -153.435
130.713, 64.977, 164.513
134.543, 72.065, 96.699
138.486, 64.605, 48.203
142.544, 73.016, 58.836
146.721, 66.681, -34.715
151.020, 65.319, 49.244
155.445, 61.421, 14.854
160.000, 66.262, 60.118
164.688, 69.787, 30.185
169.514, 72.051, 8.005
174.481, 73.773, 8.107
179.594, 77.189, -49.641
184.856, 73.781, -88.492
190.273, 70.013, -133.182
195.849, 65.355, -106.744
201.587, 63.201, -169.365
207.494, 63.235, 31.813
213.574, 67.425, -50.665
219.833, 58.621, 6.824
226.274, 63.011, -32.289
232.905, 67.508, -91.647
239.729, 60.207, -126.482
246.754, 60.838, 35.512
253.984, 60.503, 119.387
261.426, 66.652, -69.502
269.087, 60.742, -21.830
276.972, 67.787, -33.615
285.088, 71.406, -84.610
293.441, 66.670, -119.469
302.040, 66.687, -133.565
310.890, 67.331, -124.774
320.000, 63.578, -156.247
329.377, 65.736, -127.549
339.028, 73.159, 178.471
348.962, 66.503, 170.515
359.188, 70.182, -176.945
369.713, 68.786, 117.767
