* Measurement data measured by REW V5.19
* Source: Fireface UFX+ (24006088), no input selected, 15, volume: no control
* Format: 256k Log Swept Sine, 4 sweeps at -3.0 dBFS  With no timing reference
* Dated: Nov 27, 2020 2:58:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: 8361 L
* Smoothing: 1/48 octave
* Frequency Step: 1/24 octave
* Start Frequency: 20.6 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
20.586, 44.321, 60.588
21.189, 45.801, 50.617
21.810, 47.230, 44.549
22.449, 48.804, 37.689
23.107, 50.226, 30.665
23.784, 51.824, 24.776
24.481, 53.725, 16.988
25.198, 55.467, 6.901
25.937, 57.169, -2.988
26.697, 59.034, -14.044
27.479, 60.773, -26.238
28.284, 62.801, -37.606
29.113, 65.299, -53.691
29.966, 67.171, -75.447
30.844, 68.650, -95.771
31.748, 70.850, -119.977
32.678, 72.386, -157.705
33.636, 71.562, 156.223
34.621, 67.631, 114.390
35.636, 61.613, 96.903
36.680, 58.123, 90.590
37.755, 55.379, 81.488
38.861, 54.765, 58.872
40.000, 52.995, 16.239
41.172, 52.352, -17.363
42.379, 54.479, -45.455
43.620, 56.884, -65.632
44.898, 59.360, -81.826
46.214, 61.527, -94.941
47.568, 63.332, -106.384
48.962, 66.342, -114.367
50.397, 68.110, -140.130
51.874, 67.488, -143.272
53.394, 71.844, -147.022
54.958, 74.623, -176.047
56.569, 75.372, 153.966
58.226, 74.576, 121.882
59.932, 70.848, 100.606
61.688, 66.182, 107.883
63.496, 67.739, 145.862
65.357, 74.782, 136.145
67.272, 75.888, 96.434
69.243, 74.240, 75.383
71.272, 73.686, 68.479
73.360, 73.701, 54.220
75.510, 73.314, 41.447
77.723, 73.159, 30.152
80.000, 73.821, 14.795
82.344, 73.809, -22.800
84.757, 68.126, -58.052
87.241, 57.854, -22.528
89.797, 62.181, -2.408
92.428, 59.842, -2.715
95.137, 62.900, 12.602
97.924, 63.274, 2.432
100.794, 63.806, -2.715
103.747, 64.288, -5.774
106.787, 65.871, -4.846
109.916, 70.928, -16.069
113.137, 73.255, -79.311
116.452, 70.570, -96.805
119.865, 71.147, -147.574
123.377, 69.028, 139.071
126.992, 57.028, 153.282
130.713, 65.902, 170.394
134.543, 72.333, 101.945
138.486, 67.259, 40.263
142.544, 62.668, 99.590
146.721, 71.027, 63.556
151.020, 69.447, 32.600
155.445, 70.512, 11.863
160.000, 70.403, -28.306
164.688, 59.605, -3.229
169.514, 66.979, 28.231
174.481, 70.817, 3.161
179.594, 74.818, -42.998
184.856, 71.153, -75.901
190.273, 69.855, -132.659
195.849, 66.851, -131.674
201.587, 62.483, 97.155
207.494, 65.953, 22.272
213.574, 72.010, -65.866
219.833, 64.557, 40.980
226.274, 66.979, -62.518
232.905, 67.619, -58.067
239.729, 62.499, -78.311
246.754, 66.193, -88.165
253.984, 63.105, -170.183
261.426, 63.511, 64.964
269.087, 67.245, -60.649
276.972, 66.268, -76.360
285.088, 72.370, -117.530
293.441, 62.708, 151.215
302.040, 62.909, -78.857
310.890, 63.297, -125.771
320.000, 66.642, -137.884
329.377, 62.630, -120.091
339.028, 71.308, -145.292
348.962, 73.338, 135.485
359.188, 66.149, 144.909
369.713, 64.162, 52.339
380.546, 70.991, 141.801
391.697, 62.998, 63.343
403.175, 62.741, -92.148
414.989, 64.957, 53.188
427.149, 66.509, 134.647
439.665, 64.241, 52.956
452.548, 64.376, -106.502
465.809, 63.399, -124.832
479.458, 65.268, 25.170
493.507, 65.496, -141.749
507.968, 63.656, 177.021
522.853, 61.462, 74.822
538.174, 65.612, 176.039
553.943, 61.900, -19.290
570.175, 71.828, 144.910
586.883, 66.553, 74.460
604.080, 69.916, 62.517
621.780, 70.381, -13.027
640.000, 62.002, -116.204
658.753, 61.454, -133.436
678.056, 64.545, 46.337
697.925, 67.587, 80.697
718.376, 61.787, -28.212
739.426, 64.078, 10.604
761.093, 65.130, 59.693
783.394, 66.708, 90.642
806.349, 71.729, 40.371
829.977, 68.000, 22.082
854.297, 69.297, 0.856
879.330, 66.597, -48.695
905.097, 68.093, 16.189
931.618, 68.425, -19.938
958.917, 65.328, -38.182
987.015, 64.365, 141.823
1015.937, 65.354, -10.367
1045.706, 68.357, -45.267
1076.347, 65.217, -81.817
1107.887, 67.780, -33.819
1140.350, 64.239, 91.267
1173.765, 66.946, -57.778
1208.159, 61.387, 65.185
1243.561, 65.602, 157.062
1280.000, 64.994, -13.839
1317.507, 62.712, -100.957
1356.113, 61.607, -166.347
1395.850, 64.026, 106.996
1436.751, 64.148, -59.310
1478.851, 64.439, -93.755
1522.185, 66.780, -17.170
1566.789, 60.994, 113.478
1612.699, 65.548, -7.737
1659.955, 66.096, -137.383
1708.595, 64.982, -34.662
1758.661, 71.018, 6.781
1810.193, 66.963, -33.614
1863.236, 64.708, -41.611
1917.833, 65.256, 31.992
1974.030, 63.063, 104.566
2031.873, 64.838, -52.148
2091.412, 66.546, 19.885
2152.695, 67.500, -137.453
2215.774, 63.116, -49.922
2280.701, 65.432, 142.027
2347.530, 64.293, -24.611
2416.318, 65.186, -156.436
2487.122, 64.689, -13.896
2560.000, 65.686, -31.680
2635.014, 66.446, 32.389
2712.226, 67.230, -95.572
2791.700, 65.849, 178.941
2873.503, 64.883, 108.375
2957.703, 64.020, -55.637
3044.370, 63.310, 107.637
3133.577, 61.988, -130.678
3225.398, 62.258, 3.543
3319.909, 64.625, -128.854
3417.190, 62.346, 125.754
3517.321, 66.192, -16.164
3620.387, 64.659, -144.340
3726.472, 61.090, -91.938
3835.666, 63.797, -33.043
3948.060, 62.104, 131.295
4063.747, 61.532, -7.805
4182.824, 64.304, 43.758
4305.390, 63.115, 160.906
4431.547, 61.860, 69.289
4561.401, 61.787, 142.074
4695.061, 61.774, 16.059
4832.637, 62.001, -112.086
4974.244, 60.796, -7.246
5120.000, 64.115, -152.805
5270.027, 61.712, -97.824
5424.451, 64.962, -127.914
5583.399, 61.741, -53.957
5747.006, 63.106, 4.688
5915.406, 61.230, 56.570
6088.740, 61.258, 117.719
6267.154, 62.648, 12.484
6450.796, 62.693, -132.699
6639.818, 63.115, -166.996
6834.380, 60.039, 150.938
7034.643, 58.598, -123.934
7240.773, 61.428, -49.766
7452.944, 61.966, -54.027
7671.332, 60.293, 120.637
7896.120, 61.131, 160.445
8127.493, 61.391, -48.188
8365.647, 61.331, 25.793
8610.779, 58.138, -84.668
8863.095, 62.106, 141.102
9122.803, 60.030, -54.109
9390.121, 60.946, -151.531
9665.273, 59.877, 11.266
9948.487, 61.819, -100.914
10240.000, 62.138, 169.004
