* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\3-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:45:38 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\3-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 3-LW
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	59.523880	173.2096
20.144928	59.631451	173.7551
20.290907	59.772846	174.3604
20.437943	60.016487	174.9425
20.586044	60.293800	175.4447
20.735220	60.544277	175.7748
20.885475	60.811672	175.9579
21.036821	61.125782	176.0478
21.189262	61.468555	175.8664
21.342808	61.862644	175.1699
21.497467	62.215622	174.2083
21.653246	62.395676	173.1531
21.810154	62.542793	171.9996
21.968201	62.798065	170.8137
22.127390	63.027786	169.5544
22.287735	63.118759	168.1279
22.449242	63.148987	166.7580
22.611917	63.159687	165.6655
22.775772	63.149017	164.7670
22.940815	63.133469	164.0304
23.107054	63.099060	163.5215
23.274498	63.022987	163.2886
23.443153	62.948090	163.3527
23.613033	62.902531	163.8146
23.784142	62.907967	164.4834
23.956491	63.005619	165.2583
24.130091	63.164787	165.9673
24.304947	63.385586	166.3670
24.481071	63.616707	166.5699
24.658470	63.789894	166.5894
24.837156	63.955765	166.4802
25.017136	64.152016	166.3256
25.198421	64.349800	166.0533
25.381020	64.535400	165.5974
25.564941	64.700851	165.0216
25.750195	64.835114	164.3356
25.936790	64.933907	163.6358
26.124741	64.978828	163.0278
26.314051	65.000977	162.4937
26.504732	65.041458	162.0160
26.696796	65.052017	161.6983
26.890253	64.970055	161.6371
27.085112	64.879089	161.8366
27.281382	64.862389	162.3320
27.479073	64.859009	163.1257
27.678198	64.797249	164.2857
27.878765	64.791939	165.6520
28.080786	64.973366	167.1348
28.284271	65.224625	168.5901
28.489231	65.445732	169.8641
28.695675	65.714569	170.8948
28.903616	66.122772	171.5286
29.113064	66.530457	171.8867
29.324028	66.780823	172.0138
29.536524	67.014709	171.9871
29.750557	67.358788	171.9146
29.966141	67.700638	171.7482
30.183289	67.935806	171.4725
30.402010	68.165695	171.0965
30.622314	68.489471	170.6433
30.844217	68.810623	170.0558
31.067726	69.053757	169.2114
31.292856	69.253723	168.3293
31.519617	69.406296	167.6232
31.748020	69.553810	166.9888
31.978081	69.756744	166.3805
32.209808	69.956757	165.8327
32.443211	70.081520	165.4249
32.678310	70.232758	164.9757
32.915108	70.545700	164.3001
33.153625	70.848671	163.4861
33.393871	70.965500	162.4970
33.635857	71.042870	161.5234
33.879597	71.187019	160.8151
34.125103	71.344780	160.1599
34.372387	71.501656	159.3924
34.621464	71.646797	158.6192
34.872345	71.752869	157.8920
35.125042	71.854874	157.2118
35.379574	71.979965	156.6482
35.635948	72.124817	156.0468
35.894180	72.315872	155.2437
36.154285	72.490768	154.3354
36.416275	72.581703	153.3042
36.680161	72.630951	152.3304
36.945961	72.648293	151.6147
37.213688	72.663971	151.0797
37.483353	72.713654	150.7560
37.754974	72.790855	150.5184
38.028561	72.905746	150.2712
38.304131	73.043808	149.9555
38.581699	73.202782	149.4559
38.861279	73.355789	148.8460
39.142883	73.463615	148.1677
39.426529	73.560867	147.4011
39.712231	73.693077	146.4958
40.000000	73.788910	145.5853
40.289856	73.759827	144.7694
40.581814	73.702087	144.0998
40.875885	73.707375	143.6443
41.172089	73.702042	143.4541
41.470440	73.593468	143.6635
41.770950	73.529022	144.0902
42.073643	73.668900	144.6964
42.378525	73.883675	145.1805
42.685616	74.103638	145.1428
42.994934	74.307732	144.8386
43.306492	74.440964	144.3468
43.620308	74.535889	143.7998
43.936401	74.601540	143.3716
44.254780	74.653923	143.0165
44.575470	74.719086	142.7328
44.898483	74.775925	142.5612
45.223835	74.792480	142.5801
45.551544	74.826920	142.6758
45.881630	74.957985	142.7451
46.214108	75.092812	142.8338
46.548996	75.133316	142.9367
46.886307	75.172913	143.1057
47.226067	75.290031	143.4320
47.568283	75.432747	143.7934
47.912983	75.570953	144.0741
48.260181	75.716751	144.3445
48.609894	75.864128	144.6794
48.962143	76.037704	144.9517
49.316940	76.285919	145.0295
49.674313	76.531631	145.0011
50.034271	76.685966	144.8992
50.396843	76.831764	144.7592
50.762039	77.046150	144.6289
51.129883	77.258652	144.5042
51.500389	77.401756	144.3734
51.873581	77.542732	144.3070
52.249481	77.722656	144.4689
52.628101	77.953560	144.5680
53.009464	78.295151	144.3596
53.393593	78.645432	143.8651
53.780506	78.915848	142.9234
54.170223	79.124710	141.8378
54.562763	79.251030	140.8065
54.958145	79.324913	139.9870
55.356396	79.342148	139.6555
55.757530	79.384880	139.6547
56.161572	79.536049	140.0699
56.568542	79.789490	140.4486
56.978462	80.209511	140.3697
57.391350	80.667168	139.8215
57.807232	81.056175	138.5166
58.226128	81.371536	136.8620
58.648056	81.554962	135.0933
59.073048	81.660873	133.4415
59.501114	81.687263	132.3449
59.932281	81.745819	131.4176
60.366577	82.004936	130.4661
60.804020	82.293526	129.3461
61.244629	82.486977	127.7038
61.688435	82.611855	125.9749
62.135452	82.619400	124.5221
62.585712	82.611992	123.2161
63.039234	82.708069	122.0759
63.496040	82.811836	121.0157
63.956161	82.844086	119.9439
64.419617	82.871941	118.8968
64.886421	82.958160	117.8730
65.356621	83.037888	116.8947
65.830215	83.041061	115.9929
66.307251	83.044960	115.1406
66.787743	83.131760	114.3168
67.271713	83.217880	113.5344
67.759193	83.217018	112.7983
68.250206	83.217972	112.1112
68.744774	83.303947	111.5134
69.242928	83.406822	110.8971
69.744690	83.484253	110.1065
70.250084	83.540916	109.3244
70.759148	83.544617	108.7344
71.271896	83.563919	108.1810
71.788361	83.695168	107.5483
72.308571	83.823792	106.8983
72.832550	83.829453	106.2224
73.360321	83.823990	105.6180
73.891922	83.888718	105.2801
74.427376	83.996758	104.9079
74.966705	84.180473	104.1847
75.509949	84.342773	103.3486
76.057121	84.348465	102.5361
76.608261	84.342972	101.7386
77.163399	84.467789	101.0274
77.722557	84.601753	100.2975
78.285767	84.647240	99.4253
78.853058	84.672951	98.5357
79.424461	84.728333	97.7157
80.000000	84.774925	96.9574
80.579712	84.774757	96.2844
81.163628	84.774986	95.6881
81.751770	84.820702	95.1915
82.344177	84.880875	94.7220
82.940880	84.937195	94.2073
83.541901	84.995895	93.6681
