* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\3-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:46:16 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\3-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 3-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	58.816814	-131.3873
20.144928	59.025444	-132.1699
20.290907	59.211853	-132.9823
20.437943	59.328991	-133.7518
20.586044	59.428932	-134.4635
20.735220	59.563068	-135.0871
20.885475	59.686867	-135.5965
21.036821	59.749111	-135.9378
21.189262	59.820885	-136.1648
21.342808	59.980282	-136.2999
21.497467	60.155792	-136.3829
21.653246	60.280582	-136.4611
21.810154	60.417793	-136.5339
21.968201	60.627857	-136.5993
22.127390	60.852760	-136.7088
22.287735	61.046207	-136.9417
22.449242	61.232853	-137.2138
22.611917	61.423313	-137.4654
22.775772	61.613766	-137.7017
22.940815	61.800251	-137.9032
23.107054	61.993736	-138.0848
23.274498	62.205318	-138.2443
23.443153	62.430683	-138.4138
23.613033	62.668106	-138.6159
23.784142	62.920773	-138.8767
23.956491	63.193104	-139.2144
24.130091	63.479664	-139.6754
24.304947	63.778816	-140.2928
24.481071	64.083595	-141.1257
24.658470	64.407509	-142.3111
24.837156	64.687660	-143.6491
25.017136	64.837044	-145.0286
25.198421	64.940903	-146.3198
25.381020	65.048584	-147.2503
25.564941	65.181847	-148.1361
25.750195	65.422478	-149.2541
25.936790	65.639771	-150.4515
26.124741	65.690849	-151.7321
26.314051	65.693001	-152.9014
26.504732	65.726082	-153.7230
26.696796	65.760963	-154.3244
26.890253	65.786469	-154.7375
27.085112	65.827942	-155.0147
27.281382	65.920563	-155.2262
27.479073	66.023857	-155.3499
27.678198	66.090523	-155.3778
27.878765	66.175858	-155.3371
28.080786	66.333626	-155.2244
28.284271	66.521736	-155.1241
