"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	52.2346
21.9727	53.0974
23.4375	54.8734
24.9023	55.6411
26.3672	55.6464
27.832	57.3262
29.2969	61.2867
30.7617	62.0648
32.2266	62.879
33.6914	64.7169
35.1562	65.7843
36.6211	67.0646
38.0859	68.3825
39.5508	69.6149
41.0156	70.7231
42.4805	71.8895
43.9453	72.886
45.4102	73.7205
46.875	74.8409
48.3398	75.551
51.2695	76.8987
52.7344	77.4651
54.1992	77.9175
55.6641	78.2958
58.5938	78.9533
60.0586	79.134
62.9883	79.4936
64.4531	79.6416
67.3828	79.8688
68.8477	79.9473
71.7773	80.1144
74.707	80.3492
77.6367	80.5407
79.1016	80.5702
82.0312	80.6365
84.9609	80.8499
87.8906	80.9204
90.8203	81.1573
95.2148	81.2189
98.1445	81.3412
101.074	81.336
105.469	81.4922
108.398	81.6935
112.793	81.955
117.188	81.8885
120.117	82.0357
124.512	82.1078
128.906	82.0419
133.301	82.0841
139.16	82.0515
143.555	81.9733
147.949	81.8679
153.809	81.7278
159.668	81.6543
165.527	81.7215
171.387	81.5933
177.246	81.3788
183.105	81.0561
188.965	80.8787
196.289	80.8357
203.613	80.5335
210.938	80.5155
218.262	80.2825
225.586	80.1832
232.91	80.0535
241.699	79.8174
250.488	79.5762
259.277	79.8023
268.066	79.4448
276.855	79.2344
287.109	79.1903
297.363	79.0168
307.617	79.0806
319.336	78.7269
329.59	78.5383
341.309	78.4223
353.027	78.2052
366.211	78.0682
379.395	78.3908
392.578	78.1338
405.762	77.9123
420.41	78.3387
435.059	78.136
451.172	78.8616
465.82	78.8072
483.398	78.7008
499.512	78.5001
517.09	78.798
536.133	78.0258
555.176	78.4151
574.219	78.9161
594.727	78.759
615.234	78.5747
637.207	78.5827
659.18	78.0607
682.617	77.7176
707.52	78.4813
732.422	79.8591
757.324	80.5489
785.156	80.9859
811.523	80.4008
840.82	80.2207
870.117	79.8841
900.879	79.5919
933.105	80.0644
965.332	80.1613
1,000.49	79.7004
1,035.64	79.5256
1,072.27	79.3877
1,108.89	78.7834
1,148.44	78.6148
1,189.45	78.2387
1,230.47	78.6518
1,274.41	78.8393
1,319.82	78.9754
1,366.7	79.4298
1,413.57	79.0537
1,463.38	78.6124
1,516.11	77.83
1,568.85	76.4657
1,624.51	76.0534
1,681.64	76.879
1,741.7	76.738
1,803.22	76.8531
1,866.21	77.5387
1,932.13	78.4348
1,999.51	79.2291
2,069.82	79.1432
2,143.07	79.2959
2,219.24	79.0551
2,296.88	78.5878
2,378.91	78.8127
2,462.4	79.7992
2,548.83	80.8012
2,639.65	81.049
2,731.93	80.5564
2,828.61	80.0797
2,928.22	80.3277
3,030.76	80.7705
3,137.7	80.5005
3,249.02	79.8562
3,363.28	79.7887
3,481.93	80.392
3,604.98	80.8314
3,732.42	81.0882
3,864.26	81.1135
4,000.49	80.3557
4,141.11	80.4702
4,287.6	80.6887
4,438.48	80.638
4,595.21	79.8521
4,756.35	78.6779
4,924.8	78.3411
5,097.66	78.0951
5,277.83	77.7226
5,463.87	78.2046
5,657.23	77.9031
5,856.45	77.9278
6,062.99	78.5172
6,276.86	78.4744
6,498.05	78.293
6,726.56	78.562
6,963.87	78.272
7,209.96	78.7598
7,464.84	78.7703
7,727.05	78.7206
7,999.51	79.2247
8,282.23	79.0479
8,573.73	79.4135
8,876.95	79.3393
9,188.96	79.327
9,514.16	79.127
9,849.61	79.1741
10,196.8	79.0805
10,555.7	78.8879
10,927.7	78.433
11,313	77.3241
11,712.9	76.6569
12,126	76.5751
12,553.7	76.6857
12,996.1	76.7574
13,454.6	76.7878
13,929.2	76.9297
14,419.9	77.0548
14,928.2	77.045
15,455.6	77.0255
16,000.5	76.7964
16,564.5	76.3836
17,148.9	75.8623
17,752.4	75.2428
18,379.4	74.4973
19,026.9	73.6329
19,697.8	72.7395
19,999.5	72.242
