"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.2505	20.5078	46.0268	20.5078	48.2983	20.5078	46.124	20.5078	51.0483	20.5078	47.8514
21.9727	51.7545	21.9727	48.4711	21.9727	51.6385	21.9727	48.6972	21.9727	52.0144	21.9727	50.4727
23.4375	51.7076	23.4375	48.8345	23.4375	51.5152	23.4375	49.2276	23.4375	54.1659	23.4375	51.0171
24.9023	53.8885	24.9023	51.959	24.9023	53.7581	24.9023	52.2532	24.9023	56.4403	24.9023	53.5369
26.3672	56.1265	26.3672	54.113	26.3672	55.9536	26.3672	54.4001	26.3672	57.6896	26.3672	55.5243
27.832	57.8202	27.832	55.9743	27.832	57.6517	27.832	56.2653	27.832	59.224	27.832	57.2555
29.2969	59.2862	29.2969	57.7311	29.2969	59.0788	29.2969	58.0919	29.2969	60.9939	29.2969	58.9043
30.7617	59.5863	30.7617	58.597	30.7617	59.5602	30.7617	58.7482	30.7617	61.9308	30.7617	59.5425
32.2266	61.6594	32.2266	60.7522	32.2266	61.5292	32.2266	61.0221	32.2266	63.3582	32.2266	61.5407
33.6914	63.3705	33.6914	62.438	33.6914	63.2124	33.6914	62.7377	33.6914	64.6204	33.6914	63.1679
35.1562	64.9587	35.1562	63.8764	35.1562	64.7731	35.1562	64.1797	35.1562	65.9121	35.1562	64.6363
36.6211	65.9413	36.6211	65.0801	36.6211	65.7752	36.6211	65.3793	36.6211	67.2048	36.6211	65.7704
38.0859	66.9298	38.0859	66.2721	38.0859	66.7673	38.0859	66.5707	38.0859	68.4502	38.0859	66.8938
39.5508	68.0833	39.5508	67.6239	39.5508	67.9254	39.5508	67.915	39.5508	69.5564	39.5508	68.1299
41.0156	69.7379	41.0156	69.0219	41.0156	69.5302	41.0156	69.3711	41.0156	70.4611	41.0156	69.559
42.4805	70.7381	42.4805	70.0863	42.4805	70.5605	42.4805	70.3821	42.4805	71.4404	42.4805	70.5749
43.9453	71.5912	43.9453	71.029	43.9453	71.4175	43.9453	71.3176	43.9453	72.3697	43.9453	71.4795
45.4102	72.5272	45.4102	72.0119	45.4102	72.3522	45.4102	72.3017	45.4102	73.2597	45.4102	72.4314
46.875	73.4877	46.875	72.9701	46.875	73.3069	46.875	73.2598	46.875	74.0906	46.875	73.3714
48.3398	74.342	48.3398	73.8176	48.3398	74.1519	48.3398	74.1193	48.3398	74.856	48.3398	74.2125
51.2695	75.869	51.2695	75.3873	51.2695	75.6977	51.2695	75.6581	51.2695	76.2318	51.2695	75.7336
52.7344	76.5595	52.7344	76.102	52.7344	76.378	52.7344	76.3838	52.7344	76.9413	52.7344	76.4397
54.1992	77.2677	54.1992	76.7832	54.1992	77.075	54.1992	77.0781	54.1992	77.5474	54.1992	77.1237
55.6641	77.7848	55.6641	77.3052	55.6641	77.597	55.6641	77.5954	55.6641	78.0194	55.6641	77.637
58.5938	78.5602	58.5938	78.1437	58.5938	78.3831	58.5938	78.4252	58.5938	78.8179	58.5938	78.4457
60.0586	78.9997	60.0586	78.5723	60.0586	78.813	60.0586	78.8632	60.0586	79.2124	60.0586	78.8752
62.9883	79.7457	62.9883	79.3322	62.9883	79.5558	62.9883	79.6257	62.9883	79.9113	62.9883	79.6224
64.4531	80.0688	64.4531	79.6636	64.4531	79.8775	64.4531	79.958	64.4531	80.2248	64.4531	79.9484
67.3828	80.5811	67.3828	80.2064	67.3828	80.3899	67.3828	80.5018	67.3828	80.7384	67.3828	80.4763
68.8477	80.8425	68.8477	80.4665	68.8477	80.6527	68.8477	80.7586	68.8477	80.9527	68.8477	80.7304
71.7773	81.429	71.7773	81.0542	71.7773	81.2396	71.7773	81.3417	71.7773	81.4781	71.7773	81.3085
74.707	81.9018	74.707	81.5373	74.707	81.716	74.707	81.8164	74.707	81.9136	74.707	81.7796
77.6367	82.2188	77.6367	81.8531	77.6367	82.0293	77.6367	82.1381	77.6367	82.2086	77.6367	82.0948
79.1016	82.3632	79.1016	81.9961	79.1016	82.1718	79.1016	82.2828	79.1016	82.3406	79.1016	82.2371
82.0312	82.7482	82.0312	82.3798	82.0312	82.5534	82.0312	82.6706	82.0312	82.7125	82.0312	82.6206
84.9609	83.003	84.9609	82.6584	84.9609	82.8124	84.9609	82.9483	84.9609	82.9959	84.9609	82.8914
87.8906	83.2597	87.8906	82.9371	87.8906	83.0757	87.8906	83.202	87.8906	83.2044	87.8906	83.1455
90.8203	83.6166	90.8203	83.2775	90.8203	83.4385	90.8203	83.5355	90.8203	83.4745	90.8203	83.4829
95.2148	83.9949	95.2148	83.6143	95.2148	83.8059	95.2148	83.8972	95.2148	83.8008	95.2148	83.8413
98.1445	84.1667	98.1445	83.7941	98.1445	83.9782	98.1445	84.0701	98.1445	83.9674	98.1445	84.014
101.074	84.3208	101.074	83.9625	101.074	84.1336	101.074	84.2295	101.074	84.1278	101.074	84.1728
105.469	84.5533	105.469	84.2002	105.469	84.3643	105.469	84.4684	105.469	84.3434	105.469	84.4059
108.398	84.7288	108.398	84.3835	108.398	84.5541	108.398	84.6309	108.398	84.4491	108.398	84.5731
112.793	85.0032	112.793	84.6211	112.793	84.8255	112.793	84.8872	112.793	84.6739	112.793	84.8301
117.188	85.0859	117.188	84.7328	117.188	84.9254	117.188	84.9892	117.188	84.7803	117.188	84.9308
120.117	85.173	120.117	84.8284	120.117	85.0131	120.117	85.0655	120.117	84.8455	120.117	85.0124
124.512	85.3678	124.512	84.9882	124.512	85.1913	124.512	85.243	124.512	85.0232	124.512	85.1902
128.906	85.3891	128.906	85.0098	128.906	85.2149	128.906	85.2656	128.906	85.0524	128.906	85.2135
133.301	85.4989	133.301	85.0866	133.301	85.3143	133.301	85.3478	133.301	85.116	133.301	85.301
139.16	85.5556	139.16	85.1237	139.16	85.3721	139.16	85.3954	139.16	85.1435	139.16	85.3491
143.555	85.5856	143.555	85.1252	143.555	85.3989	143.555	85.4086	143.555	85.144	143.555	85.3654
147.949	85.6573	147.949	85.1655	147.949	85.4715	147.949	85.4462	147.949	85.1299	147.949	85.4113
153.809	85.5657	153.809	85.1021	153.809	85.41	153.809	85.3509	153.809	85.0241	153.809	85.3281
159.668	85.6431	159.668	85.1587	159.668	85.4723	159.668	85.4102	159.668	85.0818	159.668	85.3899
165.527	85.6888	165.527	85.2724	165.527	85.5526	165.527	85.4779	165.527	85.1279	165.527	85.4611
171.387	85.7133	171.387	85.1921	171.387	85.5658	171.387	85.4086	171.387	84.9547	171.387	85.414
177.246	85.5567	177.246	85.0242	177.246	85.3985	177.246	85.2947	177.246	84.883	177.246	85.2785
183.105	85.452	183.105	84.9073	183.105	85.2795	183.105	85.1388	183.105	84.7965	183.105	85.1508
188.965	85.4334	188.965	84.8105	188.965	85.2972	188.965	85.0432	188.965	84.5759	188.965	85.0833
196.289	85.4114	196.289	84.8993	196.289	85.3089	196.289	85.048	196.289	84.5001	196.289	85.0877
203.613	85.2569	203.613	84.7068	203.613	85.168	203.613	84.8968	203.613	84.3717	203.613	84.9368
210.938	85.2079	210.938	84.5867	210.938	85.1286	210.938	84.7569	210.938	84.1446	210.938	84.8304
218.262	84.9673	218.262	84.3882	218.262	84.896	218.262	84.5624	218.262	84.0323	218.262	84.6269
225.586	84.8546	225.586	84.2981	225.586	84.8185	225.586	84.4276	225.586	83.8791	225.586	84.5145
232.91	84.8457	232.91	84.3259	232.91	84.8458	232.91	84.3755	232.91	83.785	232.91	84.4955
241.699	84.9185	241.699	84.0484	241.699	84.7654	241.699	84.3541	241.699	83.6633	241.699	84.4313
250.488	85.173	250.488	84.0084	250.488	84.9913	250.488	84.2989	250.488	83.306	250.488	84.4743
259.277	84.9529	259.277	83.7393	259.277	84.6642	259.277	84.0944	259.277	83.1707	259.277	84.2303
268.066	84.5989	268.066	82.9155	268.066	84.2856	268.066	83.6625	268.066	82.7953	268.066	83.7916
276.855	84.0732	276.855	83.0753	276.855	83.9547	276.855	83.5034	276.855	82.6595	276.855	83.5657
287.109	83.1506	287.109	82.5263	287.109	83.0959	287.109	82.8146	287.109	83.1169	287.109	82.9354
297.363	84.1494	297.363	83.8891	297.363	84.7049	297.363	83.3102	297.363	82.7893	297.363	83.8408
307.617	84.582	307.617	84.089	307.617	85.0658	307.617	83.6274	307.617	82.7234	307.617	84.1402
319.336	84.5724	319.336	83.3599	319.336	84.5372	319.336	83.3509	319.336	82.2267	319.336	83.7489
329.59	84.2078	329.59	83.0494	329.59	84.2297	329.59	83.1403	329.59	81.9043	329.59	83.4662
341.309	84.4427	341.309	83.265	341.309	84.4958	341.309	83.0081	341.309	81.7133	341.309	83.5483
353.027	84.3352	353.027	83.1128	353.027	84.4868	353.027	83.2062	353.027	81.6729	353.027	83.5797
366.211	84.5163	366.211	83.1797	366.211	84.6752	366.211	83.2131	366.211	81.2718	366.211	83.6493
379.395	84.881	379.395	83.5594	379.395	84.9021	379.395	83.4952	379.395	81.7737	379.395	83.9497
392.578	84.3037	392.578	82.8899	392.578	84.2895	392.578	83.0103	392.578	81.3327	392.578	83.393
405.762	84.2809	405.762	82.96	405.762	84.4005	405.762	82.8037	405.762	80.9994	405.762	83.3398
420.41	84.5107	420.41	83.2778	420.41	84.6415	420.41	83.1021	420.41	80.9794	420.41	83.59
435.059	84.1576	435.059	82.8619	435.059	84.3292	435.059	82.9597	435.059	80.9642	435.059	83.3395
451.172	84.891	451.172	82.9246	451.172	84.9152	451.172	83.1507	451.172	80.8076	451.172	83.7116
465.82	84.5164	465.82	82.8623	465.82	84.6616	465.82	83.3494	465.82	80.9504	465.82	83.6405
483.398	84.3917	483.398	83.0917	483.398	84.6706	483.398	83.2682	483.398	81.1133	483.398	83.6303
499.512	84.5624	499.512	83.0702	499.512	84.7382	499.512	83.1027	499.512	80.7495	499.512	83.5952
517.09	84.3588	517.09	82.9863	517.09	84.4655	517.09	83.0524	517.09	80.9367	517.09	83.4576
536.133	83.8949	536.133	82.0246	536.133	84.3003	536.133	82.8501	536.133	80.4587	536.133	83.141
555.176	84.6354	555.176	82.2904	555.176	85.0277	555.176	83.5865	555.176	80.707	555.176	83.8057
574.219	84.5093	574.219	82.0503	574.219	84.6082	574.219	83.3466	574.219	80.8815	574.219	83.5437
594.727	84.0398	594.727	81.5242	594.727	84.3236	594.727	83.0793	594.727	80.6607	594.727	83.224
615.234	83.9669	615.234	81.4587	615.234	84.3926	615.234	82.9642	615.234	80.3274	615.234	83.1699
637.207	84.1434	637.207	80.9856	637.207	83.9386	637.207	82.7797	637.207	80.6919	637.207	82.9576
659.18	83.8528	659.18	81.3763	659.18	84.1089	659.18	82.6704	659.18	80.5419	659.18	82.9537
682.617	84.985	682.617	82.0525	682.617	85.4052	682.617	83.637	682.617	81.3283	682.617	84.0289
707.52	85.0276	707.52	82.1925	707.52	85.1416	707.52	83.5199	707.52	81.5584	707.52	83.9237
732.422	84.3745	732.422	82.2412	732.422	84.9287	732.422	83.0597	732.422	80.6962	732.422	83.5416
757.324	84.9374	757.324	82.2114	757.324	85.2592	757.324	83.2435	757.324	81.5779	757.324	83.8614
785.156	84.584	785.156	82.2335	785.156	84.7328	785.156	82.4487	785.156	80.6488	785.156	83.294
811.523	84.8072	811.523	82.0286	811.523	85.1808	811.523	82.3369	811.523	81.1561	811.523	83.4831
840.82	85.0695	840.82	82.8864	840.82	85.7819	840.82	82.1933	840.82	80.1939	840.82	83.7518
