Frequency Spectrum for Input Signal

Data Shown:    ICS4 (K.M.E.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 100°  

Freq [Hz]	Signal Level [dBSPL]
22.4	41.4
23	38.1
23.6	40.9
24	40.2
25	35.1
25.8	43.5
26.5	42.3
27.2	44.5
28	41.1
29	40.3
30	38.9
30.7	38.5
31.5	44.5
32.5	45.6
33.5	40
34.5	43.3
35.5	42.3
36.5	50.4
37.5	43.4
38.7	46.8
40	46.4
41.2	47.1
42.5	47.3
43.7	48.4
45	46
46.2	48.4
47.5	45.4
48.7	46.5
50	48.1
51.5	49.4
53	46.6
54.5	46.3
56	46.6
58	46.7
60	44.3
61.5	44.3
63	49.9
65	52.8
67	54.2
69	57.6
71	60.4
73	62.4
75	64.3
77.5	65.6
80	66.8
82.5	67.8
85	68.9
87.5	69.7
90	70.3
92.5	70.6
95	71.4
97.5	71.9
100	72.2
103	72.7
106	73.4
109	74.1
112	75
115	75.9
118	76.4
122	76.6
125	76.7
128	76.7
132	76.7
136	77
140	77.6
145	78.1
150	78.6
155	78.9
160	79.2
165	79.6
170	79.8
175	80
180	80.2
185	80.4
190	80.2
195	79.6
200	78.8
206	78.2
212	78.9
218	80.1
224	80.7
230	80.1
236	78.7
240	77.8
250	77.7
258	78.1
265	78.3
272	78.1
280	77.9
290	77.7
300	77.7
307	78.1
315	78.4
325	78.3
335	77.5
345	76.5
355	75.5
365	74.5
375	73.8
387	72.6
400	71.6
412	70.4
425	68.9
437	67.3
450	65.9
462	64.6
475	62
487	58
500	53.6
515	52.8
530	57.5
545	61.3
560	63.5
580	63.4
600	63.5
615	68
630	69.3
650	71.7
670	72.3
690	71.4
710	71.8
730	71.8
750	72.5
775	73.4
800	73.6
825	73.1
850	71.4
875	70.9
900	71.2
925	70.8
950	69.7
975	67.1
1000	66.5
1030	61
1060	55.9
1090	56.4
1120	59.9
1150	62.8
1180	59.6
1220	60.6
1250	64.2
1280	65.9
1320	65.9
1360	66.4
1400	66.4
1450	57.8
1500	58.8
1550	67.8
1600	72
1650	71.8
1700	69.4
1750	70.2
1800	70.8
1850	69.5
1900	68.6
1950	70.1
2000	67.9
2060	68.7
2120	69.2
2180	66.8
2240	62.4
2300	59.9
2360	66.4
2400	63.6
2500	64.5
2580	68.7
2650	72.1
2720	70.8
2800	68.7
2900	68.2
3000	71.6
3070	69.6
3150	69.1
3250	69.7
3350	69.7
3450	71.4
3550	72.9
3650	71.5
3750	68.5
3870	69.9
4000	69.9
4120	70.1
4250	68.1
4370	69.5
4500	68.7
4620	67.2
4750	69.8
4870	70.5
5000	71
5150	69.2
5300	70
5450	69.2
5600	68.6
5800	69
6000	68.7
6150	70.6
6300	70.6
6500	70.2
6700	69.9
6900	68.2
7100	70.4
7300	68.8
7500	69.5
7750	69.1
8000	65.7
8250	65.6
8500	64.8
8750	64.7
9000	62.6
9250	61.8
9500	60.9
9750	59.6
10000	57.8
10300	56
10600	53.9
10900	50.9
11200	50.5
11500	51.6
11800	52.6
12200	52.4
12500	50.2
12800	53.6
13200	54.6
13600	55.2
14000	54.3
14500	52.4
15000	55.8
15500	54.4
16000	54.9
16500	53.1
17000	52.3
17500	51.5
18000	49.6
18500	48.6
19000	45.4
19500	43.9
20000	40
20600	36.1
21200	30.7
21800	27
22400	26.6
