"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	43.5601
21.9727	32.8679
23.4375	41.6511
24.9023	37.4936
26.3672	43.2178
27.832	44.6779
29.2969	45.9197
30.7617	49.8961
32.2266	52.3568
33.6914	54.6396
35.1562	57.7875
36.6211	59.7162
38.0859	62.0617
39.5508	64.2163
41.0156	66.1642
42.4805	68.2027
43.9453	69.9705
45.4102	71.5673
46.875	72.9897
48.3398	74.4243
51.2695	76.9119
52.7344	78.18
54.1992	79.331
55.6641	80.483
58.5938	82.6324
60.0586	83.5927
62.9883	85.2051
64.4531	85.8766
67.3828	86.8513
68.8477	87.1751
71.7773	87.6725
74.707	87.9667
77.6367	88.0851
79.1016	88.1528
82.0312	88.2588
84.9609	88.3464
87.8906	88.5708
90.8203	88.7964
95.2148	89.1648
98.1445	89.3542
101.074	89.2793
105.469	88.8244
108.398	88.518
112.793	88.0905
117.188	87.7326
120.117	87.63
124.512	87.4828
128.906	87.2946
133.301	87.2386
139.16	87.0667
143.555	87.031
147.949	86.9309
153.809	86.8757
159.668	86.7979
165.527	86.7922
171.387	86.8274
177.246	86.7638
183.105	86.5824
188.965	86.4445
196.289	86.3911
203.613	86.4032
210.938	86.2861
218.262	86.1561
225.586	86.087
232.91	86.0168
241.699	85.9127
250.488	85.6948
259.277	85.9428
268.066	85.5753
276.855	85.4976
287.109	85.6452
297.363	85.3408
307.617	85.381
319.336	85.0633
329.59	84.9323
341.309	84.7857
353.027	84.3883
366.211	84.2994
379.395	84.3665
392.578	83.948
405.762	83.3713
420.41	82.9971
435.059	82.4508
451.172	84.0361
465.82	84.5486
483.398	84.2377
499.512	84.1018
517.09	84.0318
536.133	83.7254
555.176	84.1013
574.219	84.1459
594.727	83.8863
615.234	84.0687
637.207	84.3265
659.18	84.6146
682.617	84.6834
707.52	84.2438
732.422	84.1841
757.324	84.5077
785.156	84.629
811.523	84.4961
840.82	84.533
870.117	84.4388
900.879	84.5708
933.105	84.4689
965.332	84.6878
1,000.49	85.1602
1,035.64	84.9923
1,072.27	86.0435
1,108.89	87.5313
1,148.44	87.2799
1,189.45	87.0042
1,230.47	87.1617
1,274.41	86.8045
1,319.82	86.5937
1,366.7	86.2679
1,413.57	86.0831
1,463.38	86.4515
1,516.11	86.6517
1,568.85	86.4351
1,624.51	85.278
1,681.64	84.8953
1,741.7	85.2951
1,803.22	85.569
1,866.21	83.9633
1,932.13	82.8296
1,999.51	82.016
2,069.82	82.4038
2,143.07	82.6347
2,219.24	82.1658
2,296.88	81.7208
2,378.91	82.4464
2,462.4	82.5098
2,548.83	82.0318
2,639.65	82.9277
2,731.93	82.8934
2,828.61	83.4514
2,928.22	84.1575
3,030.76	84.4174
3,137.7	84.3299
3,249.02	84.6214
3,363.28	84.829
3,481.93	84.9292
3,604.98	85.0683
3,732.42	84.9572
3,864.26	85.6516
4,000.49	85.5994
4,141.11	85.7324
4,287.6	86.5053
4,438.48	87.4622
4,595.21	87.9788
4,756.35	88.1268
4,924.8	87.5321
5,097.66	87.3538
5,277.83	86.9105
5,463.87	85.6822
5,657.23	84.8532
5,856.45	84.6464
6,062.99	84.6505
6,276.86	84.8813
6,498.05	85.0388
6,726.56	85.392
6,963.87	85.7529
7,209.96	86.3521
7,464.84	86.8203
7,727.05	86.9389
7,999.51	86.5531
8,282.23	86.4155
8,573.73	86.3533
8,876.95	86.2354
9,188.96	86.0409
9,514.16	85.9807
9,849.61	85.6798
10,196.8	85.3549
10,555.7	84.9028
10,927.7	84.5548
11,313	84.382
11,712.9	84.1489
12,126	83.7868
12,553.7	83.1466
12,996.1	82.3584
13,454.6	81.4567
13,929.2	80.5521
14,419.9	79.6328
14,928.2	78.8438
15,455.6	78.3579
16,000.5	78.0915
16,564.5	78.0346
17,148.9	78.241
17,752.4	78.4081
18,379.4	78.1314
19,026.9	76.5521
19,697.8	73.4396
19,999.5	71.6171
