"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.1436	20.5078	35.9531	20.5078	44.9421	20.5078	38.3241	20.5078	52.1072	20.5078	45.436
21.9727	49.002	21.9727	49.4938	21.9727	48.2549	21.9727	49.4982	21.9727	56.0399	21.9727	50.7216
23.4375	52.4606	23.4375	50.1563	23.4375	51.814	23.4375	50.7824	23.4375	56.5359	23.4375	52.335
24.9023	54.5895	24.9023	53.1153	24.9023	54.1096	24.9023	53.5586	24.9023	58.3519	24.9023	54.66
26.3672	56.1863	26.3672	54.9665	26.3672	55.7138	26.3672	55.4154	26.3672	59.9944	26.3672	56.3706
27.832	58.2267	27.832	57.3674	27.832	57.8638	27.832	57.7134	27.832	61.5461	27.832	58.4272
29.2969	59.7931	29.2969	59.0909	29.2969	59.4836	29.2969	59.4152	29.2969	63.0195	29.2969	60.0435
30.7617	61.6909	30.7617	61.095	30.7617	61.4219	30.7617	61.3856	30.7617	64.4148	30.7617	61.8762
32.2266	62.9411	32.2266	62.4733	32.2266	62.7129	32.2266	62.7322	32.2266	65.6392	32.2266	63.1767
33.6914	64.4727	33.6914	64.0935	33.6914	64.2489	33.6914	64.3652	33.6914	67.014	33.6914	64.7224
35.1562	65.949	35.1562	65.706	35.1562	65.7693	35.1562	65.9488	35.1562	68.3301	35.1562	66.2309
36.6211	67.3532	36.6211	67.0508	36.6211	67.1548	36.6211	67.3274	36.6211	69.4351	36.6211	67.5606
38.0859	68.4263	38.0859	68.2207	38.0859	68.2596	38.0859	68.468	38.0859	70.4398	38.0859	68.6642
39.5508	69.424	39.5508	69.2393	39.5508	69.2626	39.5508	69.4812	39.5508	71.311	39.5508	69.6494
41.0156	70.8983	41.0156	70.5504	41.0156	70.6484	41.0156	70.9384	41.0156	72.5298	41.0156	71.0361
42.4805	71.7363	42.4805	71.5025	42.4805	71.5522	42.4805	71.7507	42.4805	73.1522	42.4805	71.8585
43.9453	72.4884	43.9453	72.2425	43.9453	72.3042	43.9453	72.5031	43.9453	73.8056	43.9453	72.5942
45.4102	73.1376	45.4102	72.9013	45.4102	72.9569	45.4102	73.1631	45.4102	74.3698	45.4102	73.2365
46.875	73.7898	46.875	73.5651	46.875	73.6157	46.875	73.8222	46.875	74.9351	46.875	73.8813
48.3398	74.356	48.3398	74.1334	48.3398	74.1815	48.3398	74.3975	48.3398	75.4361	48.3398	74.4416
51.2695	75.3172	51.2695	75.0891	51.2695	75.1375	51.2695	75.3656	51.2695	76.2789	51.2695	75.3865
52.7344	75.7508	52.7344	75.5238	52.7344	75.5734	52.7344	75.8028	52.7344	76.6358	52.7344	75.8114
54.1992	76.1393	54.1992	75.9235	54.1992	75.9681	54.1992	76.1976	54.1992	76.9615	54.1992	76.1964
55.6641	76.5194	55.6641	76.3017	55.6641	76.3507	55.6641	76.5734	55.6641	77.2754	55.6641	76.5663
58.5938	77.1431	58.5938	76.9144	58.5938	76.9701	58.5938	77.1936	58.5938	77.8	58.5938	77.173
60.0586	77.4553	60.0586	77.2451	60.0586	77.2948	60.0586	77.5063	60.0586	78.0483	60.0586	77.4822
62.9883	78.1746	62.9883	77.9228	62.9883	78.006	62.9883	78.201	62.9883	78.6416	62.9883	78.1689
64.4531	78.4233	64.4531	78.1691	64.4531	78.2505	64.4531	78.4556	64.4531	78.88	64.4531	78.4172
67.3828	78.8552	67.3828	78.6075	67.3828	78.6833	67.3828	78.8948	67.3828	79.2572	67.3828	78.8459
68.8477	79.0609	68.8477	78.8164	68.8477	78.8916	68.8477	79.0981	68.8477	79.4213	68.8477	79.0465
71.7773	79.6009	71.7773	79.357	71.7773	79.4386	71.7773	79.6311	71.7773	79.8741	71.7773	79.5747
74.707	80.096	74.707	79.856	74.707	79.9352	74.707	80.1271	74.707	80.3209	74.707	80.0651
77.6367	80.4422	77.6367	80.1952	77.6367	80.2843	77.6367	80.4651	77.6367	80.5937	77.6367	80.3992
79.1016	80.6096	79.1016	80.3521	79.1016	80.4518	79.1016	80.6195	79.1016	80.71	79.1016	80.5542
82.0312	81.1065	82.0312	80.8031	82.0312	80.9468	82.0312	81.064	82.0312	81.0234	82.0312	81.0035
84.9609	81.2602	84.9609	80.9607	84.9609	81.1037	84.9609	81.2253	84.9609	81.2138	84.9609	81.1657
87.8906	81.2199	87.8906	81.034	87.8906	81.0527	87.8906	81.3256	87.8906	81.5413	87.8906	81.2344
90.8203	81.6917	90.8203	81.5	90.8203	81.5648	90.8203	81.7243	90.8203	81.7154	90.8203	81.6515
95.2148	81.9798	95.2148	81.7525	95.2148	81.8705	95.2148	81.9859	95.2148	81.8683	95.2148	81.9144
98.1445	81.9933	98.1445	81.767	98.1445	81.8689	98.1445	82.0179	98.1445	81.9281	98.1445	81.9365
101.074	82.2888	101.074	82.0005	101.074	82.1693	101.074	82.2278	101.074	81.9592	101.074	82.1632
105.469	82.25	105.469	82.0442	105.469	82.1179	105.469	82.2803	105.469	82.148	105.469	82.1915
108.398	82.4574	108.398	82.2845	108.398	82.3577	108.398	82.46	108.398	82.2274	108.398	82.3859
112.793	82.5966	112.793	82.3236	112.793	82.4867	112.793	82.5408	112.793	82.2513	112.793	82.4756
117.188	82.6302	117.188	82.2811	117.188	82.4883	117.188	82.5468	117.188	82.2852	117.188	82.4813
120.117	82.519	120.117	82.1646	120.117	82.3709	120.117	82.4439	120.117	82.1987	120.117	82.3739
124.512	82.5155	124.512	82.2055	124.512	82.3799	124.512	82.4473	124.512	82.2329	124.512	82.3855
128.906	82.7532	128.906	82.3863	128.906	82.6095	128.906	82.5829	128.906	82.1863	128.906	82.544
133.301	82.7379	133.301	82.309	133.301	82.6084	133.301	82.5551	133.301	82.0551	133.301	82.5087
139.16	82.4444	139.16	82.0068	139.16	82.2774	139.16	82.302	139.16	81.9777	139.16	82.2427
143.555	82.4416	143.555	81.9865	143.555	82.2822	143.555	82.2456	143.555	81.8615	143.555	82.207
147.949	82.4541	147.949	81.9728	147.949	82.3039	147.949	82.2173	147.949	81.7685	147.949	82.1922
153.809	82.3923	153.809	81.8161	153.809	82.2254	153.809	82.1233	153.809	81.6043	153.809	82.0923
159.668	82.2837	159.668	81.6448	159.668	82.1048	159.668	82.0033	159.668	81.5045	159.668	81.9701
165.527	82.2413	165.527	81.6831	165.527	82.0959	165.527	81.9682	165.527	81.4619	165.527	81.9486
171.387	81.9878	171.387	81.4363	171.387	81.851	171.387	81.7316	171.387	81.274	171.387	81.7116
177.246	81.9289	177.246	81.2995	177.246	81.7452	177.246	81.5915	177.246	81.1383	177.246	81.5919
183.105	81.9328	183.105	81.1407	183.105	81.7136	183.105	81.4604	183.105	80.9412	183.105	81.496
188.965	81.9108	188.965	81.0368	188.965	81.7294	188.965	81.4053	188.965	80.7306	188.965	81.4447
196.289	81.8461	196.289	81.1187	196.289	81.7067	196.289	81.3606	196.289	80.6715	196.289	81.4158
203.613	81.754	203.613	80.9372	203.613	81.6004	203.613	81.2126	203.613	80.4779	203.613	81.279
210.938	81.5944	210.938	80.7593	210.938	81.4823	210.938	81.0536	210.938	80.2464	210.938	81.123
218.262	81.4824	218.262	80.6813	218.262	81.3518	218.262	80.9588	218.262	80.2166	218.262	81.0235
225.586	81.5297	225.586	80.7295	225.586	81.4336	225.586	80.955	225.586	80.0993	225.586	81.0462
232.91	81.3916	232.91	80.6489	232.91	81.3079	232.91	80.8662	232.91	79.9608	232.91	80.9365
241.699	81.2853	241.699	80.2841	241.699	81.0853	241.699	80.5944	241.699	79.7165	241.699	80.6933
250.488	81.4105	250.488	79.9471	250.488	81.1242	250.488	80.4735	250.488	79.4634	250.488	80.6195
259.277	81.39	259.277	79.962	259.277	81.0851	259.277	80.3654	259.277	79.4501	259.277	80.5651
268.066	81.4163	268.066	79.4674	268.066	81.0573	268.066	80.1486	268.066	79.029	268.066	80.3967
276.855	81.1356	276.855	79.6985	276.855	80.985	276.855	80.3136	276.855	79.0528	276.855	80.4198
287.109	81.0098	287.109	79.8334	287.109	80.954	287.109	80.3066	287.109	79.0029	287.109	80.3999
297.363	81.1125	297.363	79.8066	297.363	80.9875	297.363	80.3142	297.363	78.9164	297.363	80.417
307.617	81.1091	307.617	79.8631	307.617	81.001	307.617	80.1368	307.617	78.9018	307.617	80.3595
319.336	81.0283	319.336	79.6305	319.336	80.8613	319.336	79.7892	319.336	78.4353	319.336	80.1171
329.59	80.8049	329.59	79.3563	329.59	80.6365	329.59	79.934	329.59	78.4219	329.59	80.0395
341.309	80.9053	341.309	79.1573	341.309	80.6655	341.309	79.6142	341.309	78.2029	341.309	79.9086
353.027	81.0758	353.027	79.1862	353.027	80.9145	353.027	79.814	353.027	78.0745	353.027	80.079
366.211	80.9169	366.211	79.153	366.211	80.8275	366.211	79.6871	366.211	77.9103	366.211	79.9668
379.395	81.1247	379.395	79.507	379.395	80.9958	379.395	80.0001	379.395	78.206	379.395	80.2205
392.578	80.8657	392.578	78.7168	392.578	80.5633	392.578	79.5985	392.578	77.6631	392.578	79.7829
405.762	80.615	405.762	78.8417	405.762	80.7964	405.762	79.7415	405.762	77.5324	405.762	79.8789
420.41	80.7006	420.41	79.8784	420.41	81.0754	420.41	79.876	420.41	77.6401	420.41	80.1429
435.059	80.0313	435.059	79.1141	435.059	80.156	435.059	79.5445	435.059	77.8463	435.059	79.5712
451.172	80.6397	451.172	79.1704	451.172	80.8583	451.172	79.8725	451.172	77.6663	451.172	79.9912
465.82	80.0611	465.82	79.1406	465.82	80.5575	465.82	79.982	465.82	77.932	465.82	79.8789
483.398	80.0843	483.398	79.6358	483.398	80.5764	483.398	80.3126	483.398	78.5008	483.398	80.1124
499.512	80.8193	499.512	80.4084	499.512	81.3107	499.512	80.6162	499.512	78.7471	499.512	80.6442
517.09	80.4845	517.09	80.7823	517.09	81.0823	517.09	80.6187	517.09	79.3844	517.09	80.6304
536.133	81.267	536.133	80.1809	536.133	81.7154	536.133	80.6383	536.133	79.1148	536.133	80.8423
555.176	81.8121	555.176	80.2677	555.176	82.1615	555.176	81.2169	555.176	79.5142	555.176	81.3126
574.219	81.8622	574.219	80.0513	574.219	81.9625	574.219	80.8149	574.219	79.4244	574.219	81.0789
594.727	81.6807	594.727	79.4814	594.727	81.8154	594.727	80.4502	594.727	79.285	594.727	80.8126
615.234	82.3219	615.234	79.5117	615.234	82.3302	615.234	80.5582	615.234	78.9225	615.234	81.0987
637.207	82.6226	637.207	79.4786	637.207	82.4162	637.207	80.4442	637.207	79.0851	637.207	81.1478
659.18	82.2555	659.18	79.327	659.18	82.2948	659.18	79.7315	659.18	77.895	659.18	80.7264
682.617	82.5765	682.617	78.2601	682.617	82.9849	682.617	80.453	682.617	77.8031	682.617	81.1989
707.52	82.5505	707.52	78.0637	707.52	82.5403	707.52	80.342	707.52	78.2821	707.52	80.9986
732.422	81.7132	732.422	77.3316	732.422	82.3395	732.422	80.2896	732.422	78.4223	732.422	80.7422
757.324	82.6252	757.324	76.5988	757.324	82.9708	757.324	80.2981	757.324	79.2157	757.324	81.1587
785.156	82.8468	785.156	78.6856	785.156	83.0769	785.156	79.9072	785.156	78.0866	785.156	81.1562
811.523	82.1316	811.523	78.8228	811.523	83.059	811.523	80.1455	811.523	76.887	811.523	81.0554
840.82	81.1017	840.82	80.2257	840.82	82.499	840.82	80.3977	840.82	74.8188	840.82	80.8113
870.117	80.2463	870.117	79.3257	870.117	82.1855	870.117	80.1783	870.117	75.6471	870.117	80.4506
900.879	80.9081	900.879	79.9835	900.879	82.1637	900.879	80.479	900.879	75.8616	900.879	80.6975
933.105	80.3689	933.105	79.5057	933.105	81.8917	933.105	79.4781	933.105	75.8724	933.105	80.1303
965.332	80.3239	965.332	79.4702	965.332	81.8647	965.332	79.3318	965.332	75.2977	965.332	80.0385
1,000.49	79.3139	1,000.49	78.8245	1,000.49	81.3402	1,000.49	78.6144	1,000.49	74.6732	1,000.49	79.3777
1,035.64	78.8522	1,035.64	78.1854	1,035.64	81.1136	1,035.64	78.5891	1,035.64	74.0103	1,035.64	79.1353
1,072.27	78.9215	1,072.27	78.167	1,072.27	81.2797	1,072.27	78.7186	1,072.27	74.1571	1,072.27	79.2611
1,108.89	78.7842	1,108.89	78.1922	1,108.89	81.3495	1,108.89	78.6086	1,108.89	74.1477	1,108.89	79.2419
1,148.44	78.6877	1,148.44	77.9722	1,148.44	81.8	1,148.44	78.8829	1,148.44	73.9477	1,148.44	79.4995
1,189.45	78.9706	1,189.45	77.6576	1,189.45	82.2548	1,189.45	79.0832	1,189.45	74.18	1,189.45	79.7884
1,230.47	79.1589	1,230.47	77.9517	1,230.47	82.0877	1,230.47	78.6683	1,230.47	73.9499	1,230.47	79.6103
1,274.41	78.4719	1,274.41	77.7673	1,274.41	81.9782	1,274.41	78.3743	1,274.41	73.7926	1,274.41	79.3796
1,319.82	77.9075	1,319.82	77.2424	1,319.82	81.361	1,319.82	77.7313	1,319.82	72.8448	1,319.82	78.7568
1,366.7	77.6089	1,366.7	76.6949	1,366.7	80.6314	1,366.7	76.9113	1,366.7	71.8935	1,366.7	78.0517
1,413.57	75.6067	1,413.57	78.0054	1,413.57	80.6809	1,413.57	76.456	1,413.57	71.5733	1,413.57	77.8988
1,463.38	74.7427	1,463.38	75.9273	1,463.38	80.7114	1,463.38	77.0037	1,463.38	71.5856	1,463.38	77.8266
1,516.11	74.3324	1,516.11	74.8722	1,516.11	81.1305	1,516.11	77.6845	1,516.11	72.3422	1,516.11	78.205
1,568.85	74.6955	1,568.85	75.3589	1,568.85	81.5925	1,568.85	78.01	1,568.85	72.8965	1,568.85	78.6204
1,624.51	75.1629	1,624.51	74.0311	1,624.51	81.2535	1,624.51	77.6006	1,624.51	72.5722	1,624.51	78.2517
1,681.64	74.1686	1,681.64	72.2437	1,681.64	80.5822	1,681.64	76.167	1,681.64	70.6105	1,681.64	77.2406
1,741.7	72.4871	1,741.7	70.6242	1,741.7	79.5911	1,741.7	75.7848	1,741.7	71.0162	1,741.7	76.4258
1,803.22	71.3531	1,803.22	71.9144	1,803.22	79.5171	1,803.22	75.9191	1,803.22	69.6493	1,803.22	76.3901
1,866.21	71.8198	1,866.21	73.097	1,866.21	79.5938	1,866.21	76.1843	1,866.21	70.4697	1,866.21	76.6171
1,932.13	72.7634	1,932.13	70.2482	1,932.13	79.6663	1,932.13	76.6703	1,932.13	71.6145	1,932.13	76.801
1,999.51	72.3283	1,999.51	72.1447	1,999.51	79.2034	1,999.51	75.9358	1,999.51	71.6655	1,999.51	76.3402
2,069.82	75.6361	2,069.82	73.5669	2,069.82	78.9964	2,069.82	75.4826	2,069.82	71.8704	2,069.82	76.3932
2,143.07	76.4551	2,143.07	71.7008	2,143.07	80.3881	2,143.07	75.9918	2,143.07	72.4848	2,143.07	77.2897
2,219.24	74.9648	2,219.24	73.1693	2,219.24	81.8019	2,219.24	77.8513	2,219.24	72.5473	2,219.24	78.5917
2,296.88	75.2734	2,296.88	70.7956	2,296.88	81.6186	2,296.88	78.4016	2,296.88	73.8387	2,296.88	78.6785
2,378.91	74.2521	2,378.91	72.1589	2,378.91	80.4293	2,378.91	77.604	2,378.91	72.2812	2,378.91	77.6932
2,462.4	75.8853	2,462.4	72.2622	2,462.4	80.2807	2,462.4	77.4988	2,462.4	72.3279	2,462.4	77.6887
2,548.83	76.5534	2,548.83	74.8538	2,548.83	81.8282	2,548.83	79.213	2,548.83	73.2881	2,548.83	79.2587
2,639.65	76.528	2,639.65	76.132	2,639.65	82.0198	2,639.65	79.612	2,639.65	73.5217	2,639.65	79.5693
2,731.93	77.4164	2,731.93	76.6378	2,731.93	81.2767	2,731.93	78.9435	2,731.93	72.9253	2,731.93	79.0432
2,828.61	77.0623	2,828.61	77.8717	2,828.61	80.9841	2,828.61	78.7396	2,828.61	73.2002	2,828.61	78.9148
2,928.22	77.5969	2,928.22	78.5537	2,928.22	81.6319	2,928.22	79.682	2,928.22	73.948	2,928.22	79.6716
3,030.76	78.3002	3,030.76	78.3657	3,030.76	81.9803	3,030.76	80.2082	3,030.76	74.4809	3,030.76	80.0769
3,137.7	78.3029	3,137.7	78.9902	3,137.7	82.1558	3,137.7	80.4296	3,137.7	74.7072	3,137.7	80.2959
3,249.02	78.1945	3,249.02	79.1991	3,249.02	82.2027	3,249.02	80.4273	3,249.02	74.6771	3,249.02	80.3239
3,363.28	78.604	3,363.28	79.53	3,363.28	81.9088	3,363.28	80.4202	3,363.28	73.943	3,363.28	80.2422
3,481.93	80.5657	3,481.93	79.8876	3,481.93	81.2706	3,481.93	80.374	3,481.93	74.0705	3,481.93	80.2254
3,604.98	81.1729	3,604.98	80.0845	3,604.98	81.6978	3,604.98	80.9145	3,604.98	74.4888	3,604.98	80.6968
3,732.42	80.975	3,732.42	80.6197	3,732.42	81.7711	3,732.42	80.9903	3,732.42	73.4776	3,732.42	80.7596
3,864.26	80.7052	3,864.26	80.9624	3,864.26	80.3122	3,864.26	80.2816	3,864.26	73.5518	3,864.26	80.024
4,000.49	80.5468	4,000.49	81.1379	4,000.49	81.2738	4,000.49	80.4013	4,000.49	73.7393	4,000.49	80.3781
