"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-4.97268	20.5078	-0.332114
21.9727	-6.15174	21.9727	-2.44058
23.4375	-3.18088	23.4375	-0.468271
24.9023	-2.8658	24.9023	-0.513494
26.3672	-2.94987	26.3672	-0.626379
27.832	-2.50248	27.832	-0.541696
29.2969	-2.41175	29.2969	-0.541973
30.7617	-2.008	30.7617	-0.440649
32.2266	-1.97394	32.2266	-0.452356
33.6914	-1.88356	33.6914	-0.465801
35.1562	-1.75149	35.1562	-0.457091
36.6211	-1.55031	36.6211	-0.402403
38.0859	-1.49093	38.0859	-0.402877
39.5508	-1.40532	39.5508	-0.386033
41.0156	-1.31293	41.0156	-0.389684
42.4805	-1.09338	42.4805	-0.306689
43.9453	-1.02549	43.9453	-0.290904
45.4102	-0.968535	45.4102	-0.281112
46.875	-0.90829	46.875	-0.267561
48.3398	-0.868569	48.3398	-0.262545
51.2695	-0.800512	51.2695	-0.252261
52.7344	-0.748639	52.7344	-0.241629
54.1992	-0.703302	54.1992	-0.232246
55.6641	-0.657239	55.6641	-0.219497
58.5938	-0.598369	58.5938	-0.207119
60.0586	-0.545617	60.0586	-0.191557
62.9883	-0.464639	62.9883	-0.167069
64.4531	-0.465064	64.4531	-0.17119
67.3828	-0.433715	67.3828	-0.167481
68.8477	-0.405007	68.8477	-0.159728
71.7773	-0.340814	71.7773	-0.1409
74.707	-0.310654	74.707	-0.134722
77.6367	-0.258096	77.6367	-0.119588
79.1016	-0.222549	79.1016	-0.106917
82.0312	-0.0933754	82.0312	-0.0602112
84.9609	-0.113738	84.9609	-0.0655566
87.8906	-0.406791	87.8906	-0.188636
90.8203	-0.154599	90.8203	-0.0912656
95.2148	-0.0356941	95.2148	-0.0477618
98.1445	-0.0875328	98.1445	-0.0722733
101.074	0.110111	101.074	0.00343541
105.469	-0.079913	105.469	-0.0784964
108.398	0.0420258	108.398	-0.0315219
112.793	0.129148	112.793	0.00864575
117.188	0.103306	117.188	0.00445884
120.117	0.0773963	120.117	-0.00600148
124.512	0.0567812	124.512	-0.00799214
128.906	0.252053	128.906	0.0660664
133.301	0.356434	133.301	0.0993985
139.16	0.170291	139.16	0.0333995
143.555	0.260701	143.555	0.0758188
147.949	0.347006	147.949	0.113274
153.809	0.414222	153.809	0.13392
159.668	0.405213	159.668	0.135803
165.527	0.42701	165.527	0.149577
171.387	0.394769	171.387	0.141313
177.246	0.401182	177.246	0.156783
183.105	0.540088	183.105	0.223672
188.965	0.734115	188.965	0.290956
196.289	0.743697	196.289	0.298029
203.613	0.810824	203.613	0.329823
210.938	0.905826	210.938	0.367127
218.262	0.830004	218.262	0.335203
225.586	1.00443	225.586	0.396467
232.91	1.01543	232.91	0.379465
241.699	1.00888	241.699	0.402641
