"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.9421	20.5078	38.3241	20.5078	53.5988	20.5078	51.1002
21.9727	48.2549	21.9727	49.4982	21.9727	57.2038	21.9727	54.9829
23.4375	51.814	23.4375	50.7824	23.4375	57.6932	23.4375	55.718
24.9023	54.1096	24.9023	53.5586	24.9023	59.4054	24.9023	57.5843
26.3672	55.7138	26.3672	55.4154	26.3672	61.0189	26.3672	59.2244
27.832	57.8638	27.832	57.7134	27.832	62.4721	27.832	60.8475
29.2969	59.4836	29.2969	59.4152	29.2969	63.9133	29.2969	62.3425
30.7617	61.4219	30.7617	61.3856	30.7617	65.2174	30.7617	63.814
32.2266	62.7129	32.2266	62.7322	32.2266	66.4185	32.2266	65.0487
33.6914	64.2489	33.6914	64.3652	33.6914	67.7423	33.6914	66.4487
35.1562	65.7693	35.1562	65.9488	35.1562	69.0023	35.1562	67.797
36.6211	67.1548	36.6211	67.3274	36.6211	70.0502	36.6211	68.9489
38.0859	68.2596	38.0859	68.468	38.0859	71.0227	38.0859	69.9711
39.5508	69.2626	39.5508	69.4812	39.5508	71.861	39.5508	70.8661
41.0156	70.6484	41.0156	70.9384	41.0156	73.0124	41.0156	72.1128
42.4805	71.5522	42.4805	71.7507	42.4805	73.5915	42.4805	72.7884
43.9453	72.3042	43.9453	72.5031	43.9453	74.2182	43.9453	73.4613
45.4102	72.9569	45.4102	73.1631	45.4102	74.7548	45.4102	74.0431
46.875	73.6157	46.875	73.8222	46.875	75.2931	46.875	74.6274
48.3398	74.1815	48.3398	74.3975	48.3398	75.7711	48.3398	75.1417
51.2695	75.1375	51.2695	75.3656	51.2695	76.5745	51.2695	76.0081
52.7344	75.5734	52.7344	75.8028	52.7344	76.9056	52.7344	76.3816
54.1992	75.9681	54.1992	76.1976	54.1992	77.2087	54.1992	76.722
55.6641	76.3507	55.6641	76.5734	55.6641	77.5027	55.6641	77.0509
58.5938	76.9701	58.5938	77.1936	58.5938	77.9949	58.5938	77.5964
60.0586	77.2948	60.0586	77.5063	60.0586	78.2217	60.0586	77.8617
62.9883	78.006	62.9883	78.201	62.9883	78.7808	62.9883	78.482
64.4531	78.2505	64.4531	78.4556	64.4531	79.012	64.4531	78.7216
67.3828	78.6833	67.3828	78.8948	67.3828	79.366	67.3828	79.1118
68.8477	78.8916	68.8477	79.0981	68.8477	79.516	68.8477	79.2863
71.7773	79.4386	71.7773	79.6311	71.7773	79.9397	71.7773	79.7613
74.707	79.9352	74.707	80.1271	74.707	80.3672	74.707	80.2199
77.6367	80.2843	77.6367	80.4651	77.6367	80.6152	77.6367	80.511
79.1016	80.4518	79.1016	80.6195	79.1016	80.7178	79.1016	80.64
82.0312	80.9468	82.0312	81.064	82.0312	80.9835	82.0312	80.999
84.9609	81.1037	84.9609	81.2253	84.9609	81.1865	84.9609	81.1814
87.8906	81.0527	87.8906	81.3256	87.8906	81.5867	87.8906	81.4153
90.8203	81.5648	90.8203	81.7243	90.8203	81.6834	90.8203	81.672
95.2148	81.8705	95.2148	81.9859	95.2148	81.7954	95.2148	81.8637
98.1445	81.8689	98.1445	82.0179	98.1445	81.8629	98.1445	81.9077
101.074	82.1693	101.074	82.2278	101.074	81.828	101.074	82.0095
105.469	82.1179	105.469	82.2803	105.469	82.0613	105.469	82.1342
108.398	82.3577	108.398	82.46	108.398	82.105	108.398	82.2557
112.793	82.4867	112.793	82.5408	112.793	82.111	112.793	82.3082
117.188	82.4883	117.188	82.5468	117.188	82.157	117.188	82.3336
120.117	82.3709	120.117	82.4439	120.117	82.0753	120.117	82.2385
124.512	82.3799	124.512	82.4473	124.512	82.1258	124.512	82.267
128.906	82.6095	128.906	82.5829	128.906	82.0105	128.906	82.2958
133.301	82.6084	133.301	82.5551	133.301	81.8308	133.301	82.1992
139.16	82.2774	139.16	82.302	139.16	81.8252	139.16	82.0518
143.555	82.2822	143.555	82.2456	143.555	81.6941	143.555	81.9709
147.949	82.3039	147.949	82.2173	147.949	81.5797	147.949	81.9108
153.809	82.2254	153.809	82.1233	153.809	81.3805	153.809	81.769
159.668	82.1048	159.668	82.0033	159.668	81.2867	159.668	81.6615
165.527	82.0959	165.527	81.9682	165.527	81.2487	165.527	81.6306
171.387	81.851	171.387	81.7316	171.387	81.0842	171.387	81.4273
177.246	81.7452	177.246	81.5915	177.246	80.9569	177.246	81.3008
183.105	81.7136	183.105	81.4604	183.105	80.7483	183.105	81.1539
188.965	81.7294	188.965	81.4053	188.965	80.4764	188.965	81.0121
196.289	81.7067	196.289	81.3606	196.289	80.4044	196.289	80.9597
203.613	81.6004	203.613	81.2126	203.613	80.1953	203.613	80.7932
210.938	81.4823	210.938	81.0536	210.938	79.944	210.938	80.6017
218.262	81.3518	218.262	80.9588	218.262	79.9224	218.262	80.5318
225.586	81.4336	225.586	80.955	225.586	79.7481	225.586	80.4713
232.91	81.3079	232.91	80.8662	232.91	79.5608	232.91	80.3297
241.699	81.0853	241.699	80.5944	241.699	79.3561	241.699	80.0997
250.488	81.1242	250.488	80.4735	250.488	79.0696	250.488	79.9461
259.277	81.0851	259.277	80.3654	259.277	79.1908	259.277	79.9557
268.066	81.0573	268.066	80.1486	268.066	78.7124	268.066	79.6748
276.855	80.985	276.855	80.3136	276.855	78.529	276.855	79.6316
287.109	80.954	287.109	80.3066	287.109	78.4916	287.109	79.6058
297.363	80.9875	297.363	80.3142	297.363	78.2345	297.363	79.5143
307.617	81.001	307.617	80.1368	307.617	78.2685	307.617	79.4731
319.336	80.8613	319.336	79.7892	319.336	78.0434	319.336	79.2328
