"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.7796	20.5078	45.1039	20.5078	45.436	20.5078	50.0766	20.5078	35.0067	20.5078	39.6473	20.5078	39.9794
21.9727	48.352	21.9727	48.281	21.9727	50.7216	21.9727	54.4328	21.9727	33.8277	21.9727	37.5388	21.9727	39.9794
23.4375	52.1032	23.4375	51.8667	23.4375	52.335	23.4375	55.0476	23.4375	36.7985	23.4375	39.5111	23.4375	39.9794
24.9023	54.3125	24.9023	54.1465	24.9023	54.66	24.9023	57.0123	24.9023	37.1136	24.9023	39.4659	24.9023	39.9794
26.3672	55.8796	26.3672	55.7442	26.3672	56.3706	26.3672	58.6941	26.3672	37.0295	26.3672	39.353	26.3672	39.9794
27.832	57.9817	27.832	57.8855	27.832	58.4272	27.832	60.3879	27.832	37.4769	27.832	39.4377	27.832	39.9794
29.2969	59.5827	29.2969	59.5016	29.2969	60.0435	29.2969	61.9133	29.2969	37.5677	29.2969	39.4374	29.2969	39.9794
30.7617	61.4965	30.7617	61.4355	30.7617	61.8762	30.7617	63.4435	30.7617	37.9714	30.7617	39.5388	30.7617	39.9794
32.2266	62.7761	32.2266	62.7243	32.2266	63.1767	32.2266	64.6983	32.2266	38.0055	32.2266	39.527	32.2266	39.9794
33.6914	64.2907	33.6914	64.2566	33.6914	64.7224	33.6914	66.1402	33.6914	38.0958	33.6914	39.5136	33.6914	39.9794
35.1562	65.7931	35.1562	65.7738	35.1562	66.2309	35.1562	67.5253	35.1562	38.2279	35.1562	39.5223	35.1562	39.9794
36.6211	67.1721	36.6211	67.1582	36.6211	67.5606	36.6211	68.7085	36.6211	38.4291	36.6211	39.577	36.6211	39.9794
38.0859	68.2675	38.0859	68.2613	38.0859	68.6642	38.0859	69.7522	38.0859	38.4885	38.0859	39.5765	38.0859	39.9794
39.5508	69.2652	39.5508	69.2634	39.5508	69.6494	39.5508	70.6687	39.5508	38.5741	39.5508	39.5934	39.5508	39.9794
41.0156	70.6342	41.0156	70.6464	41.0156	71.0361	41.0156	71.9594	41.0156	38.6665	41.0156	39.5897	41.0156	39.9794
42.4805	71.5473	42.4805	71.5518	42.4805	71.8585	42.4805	72.6451	42.4805	38.886	42.4805	39.6727	42.4805	39.9794
43.9453	72.2968	43.9453	72.3033	43.9453	72.5942	43.9453	73.3288	43.9453	38.9539	43.9453	39.6885	43.9453	39.9794
45.4102	72.9462	45.4102	72.9554	45.4102	73.2365	45.4102	73.924	45.4102	39.0109	45.4102	39.6983	45.4102	39.9794
46.875	73.6028	46.875	73.6138	46.875	73.8813	46.875	74.5221	46.875	39.0711	46.875	39.7118	46.875	39.9794
48.3398	74.1655	48.3398	74.179	48.3398	74.4416	48.3398	75.0476	48.3398	39.1108	48.3398	39.7169	48.3398	39.9794
51.2695	75.1169	51.2695	75.1343	51.2695	75.3865	51.2695	75.9348	51.2695	39.1789	51.2695	39.7271	51.2695	39.9794
52.7344	75.5508	52.7344	75.5698	52.7344	75.8114	52.7344	76.3184	52.7344	39.2308	52.7344	39.7378	52.7344	39.9794
54.1992	75.9439	54.1992	75.9642	54.1992	76.1964	54.1992	76.6675	54.1992	39.2761	54.1992	39.7472	54.1992	39.9794
55.6641	76.3264	55.6641	76.3468	55.6641	76.5663	55.6641	77.004	55.6641	39.3222	55.6641	39.7599	55.6641	39.9794
58.5938	76.9438	58.5938	76.9659	58.5938	77.173	58.5938	77.5642	58.5938	39.381	58.5938	39.7723	58.5938	39.9794
60.0586	77.269	60.0586	77.2906	60.0586	77.4822	60.0586	77.8363	60.0586	39.4338	60.0586	39.7878	60.0586	39.9794
62.9883	77.9809	62.9883	78.0019	62.9883	78.1689	62.9883	78.4665	62.9883	39.5148	62.9883	39.8123	62.9883	39.9794
64.4531	78.2234	64.4531	78.246	64.4531	78.4172	64.4531	78.7111	64.4531	39.5143	64.4531	39.8082	64.4531	39.9794
67.3828	78.6538	67.3828	78.6785	67.3828	78.8459	67.3828	79.1122	67.3828	39.5457	67.3828	39.8119	67.3828	39.9794
68.8477	78.8622	68.8477	78.8867	68.8477	79.0465	68.8477	79.2917	68.8477	39.5744	68.8477	39.8197	68.8477	39.9794
71.7773	79.41	71.7773	79.4338	71.7773	79.5747	71.7773	79.7747	71.7773	39.6386	71.7773	39.8385	71.7773	39.9794
74.707	79.906	74.707	79.9304	74.707	80.0651	74.707	80.2411	74.707	39.6687	74.707	39.8447	74.707	39.9794
77.6367	80.2557	77.6367	80.2796	77.6367	80.3992	77.6367	80.5377	77.6367	39.7213	77.6367	39.8598	77.6367	39.9794
79.1016	80.4247	79.1016	80.4473	79.1016	80.5542	79.1016	80.6698	79.1016	39.7569	79.1016	39.8725	79.1016	39.9794
82.0312	80.9256	82.0312	80.9433	82.0312	81.0035	82.0312	81.0367	82.0312	39.886	82.0312	39.9192	82.0312	39.9794
