"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	74.3814
21.9727	76.6515
23.4375	79.4012
24.9023	83.1664
26.3672	86.4173
27.832	89.3021
29.2969	91.9688
30.7617	94.547
32.2266	97.1784
33.6914	99.2996
35.1562	100.91
36.6211	102.42
38.0859	103.593
39.5508	104.549
41.0156	105.374
42.4805	106.158
43.9453	106.743
45.4102	107.252
46.875	107.778
48.3398	108.313
51.2695	109.176
52.7344	109.716
54.1992	110.238
55.6641	110.661
58.5938	111.182
60.0586	111.556
62.9883	112.145
64.4531	112.374
67.3828	112.691
68.8477	112.912
71.7773	113.364
74.707	113.401
77.6367	113.548
79.1016	113.787
82.0312	113.743
84.9609	113.359
87.8906	113.752
90.8203	113.874
95.2148	113.371
98.1445	113.446
101.074	113.735
105.469	113.124
108.398	113.388
112.793	113.383
117.188	113.399
120.117	113.331
124.512	113.153
128.906	113.031
133.301	112.955
139.16	112.85
143.555	112.785
147.949	112.667
153.809	112.528
159.668	112.404
165.527	112.448
171.387	112.26
177.246	112.079
183.105	111.861
188.965	111.739
196.289	111.612
203.613	111.392
210.938	111.261
218.262	111.049
225.586	110.938
232.91	110.748
241.699	110.45
250.488	110.296
259.277	110.513
268.066	110.14
276.855	110.122
287.109	110.109
297.363	109.845
307.617	109.863
319.336	110.033
329.59	109.507
341.309	109.321
353.027	108.894
366.211	108.318
379.395	107.983
392.578	107.166
405.762	106.578
420.41	106.564
435.059	106.103
451.172	106.257
465.82	106.085
483.398	106.174
499.512	105.928
517.09	105.966
536.133	105.045
555.176	105.696
574.219	105.755
594.727	105.269
615.234	105.591
637.207	105.557
659.18	104.76
682.617	104.766
707.52	104.788
732.422	103.711
757.324	104.33
785.156	104.478
811.523	104.453
840.82	104.287
870.117	104.595
900.879	104.857
933.105	105.049
965.332	105.12
1,000.49	105.07
1,035.64	105.317
1,072.27	105.003
1,108.89	104.705
1,148.44	104.545
1,189.45	104.417
1,230.47	104.586
1,274.41	104.991
1,319.82	105.368
1,366.7	105.9
1,413.57	106.219
1,463.38	106.432
1,516.11	106.061
1,568.85	105.907
1,624.51	105.673
1,681.64	106.3
1,741.7	106.6
1,803.22	106.638
1,866.21	106.291
1,932.13	105.414
1,999.51	105.13
2,069.82	106.189
2,143.07	106.339
2,219.24	105.445
2,296.88	104.371
2,378.91	102.99
2,462.4	104.904
2,548.83	105.804
2,639.65	105.835
2,731.93	105.211
2,828.61	105.563
2,928.22	106.675
3,030.76	107.469
3,137.7	107.74
3,249.02	107.69
3,363.28	107.316
3,481.93	107.701
3,604.98	107.936
3,732.42	107.979
3,864.26	108.546
4,000.49	108.155
4,141.11	108.872
4,287.6	109.429
4,438.48	109.325
4,595.21	109.208
4,756.35	109.333
4,924.8	109.628
5,097.66	110.129
5,277.83	108.943
5,463.87	108.955
5,657.23	108.877
5,856.45	108.569
6,062.99	108.491
6,276.86	109.137
6,498.05	109.145
6,726.56	109.463
6,963.87	108.803
7,209.96	107.709
7,464.84	106.089
7,727.05	105.527
7,999.51	105.341
8,282.23	104.37
8,573.73	104.369
8,876.95	104.312
9,188.96	102.929
9,514.16	101.074
9,849.61	100.144
10,196.8	99.4023
10,555.7	98.3545
10,927.7	97.5406
11,313	97.3824
11,712.9	97.7669
12,126	98.4107
12,553.7	98.9192
12,996.1	100.111
13,454.6	101.968
13,929.2	103.82
14,419.9	104.648
14,928.2	106.748
15,455.6	107.566
16,000.5	106.444
16,564.5	100.966
17,148.9	93.1571
17,752.4	87.259
18,379.4	86.0807
19,026.9	90.2155
19,697.8	93.6745
19,999.5	94.7119
