"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	76.8136	20.5078	75.2538	20.5078	77.1777	20.5078	73.3795	20.5078	67.4555	20.5078	75.1165
21.9727	78.9158	21.9727	77.3471	21.9727	79.2481	21.9727	75.5804	21.9727	71.4611	21.9727	77.2765
23.4375	80.9121	23.4375	79.7159	23.4375	81.225	23.4375	78.3561	23.4375	77.3589	23.4375	79.7017
24.9023	84.2556	24.9023	83.4265	24.9023	84.4653	24.9023	82.5758	24.9023	81.7904	24.9023	83.3933
26.3672	87.1343	26.3672	86.556	26.3672	87.2697	26.3672	86.0275	26.3672	85.6352	26.3672	86.5491
27.832	89.8438	27.832	89.3956	27.832	89.9286	27.832	89.0379	27.832	88.7359	27.832	89.4001
29.2969	92.3242	29.2969	91.9894	29.2969	92.3613	29.2969	91.7708	29.2969	91.6566	29.2969	92.0151
30.7617	94.7811	30.7617	94.535	30.7617	94.7937	30.7617	94.3992	30.7617	94.3724	30.7617	94.566
32.2266	97.3489	32.2266	97.1191	32.2266	97.3268	32.2266	97.0711	32.2266	97.0885	32.2266	97.1813
33.6914	99.4219	33.6914	99.221	33.6914	99.3826	33.6914	99.2177	33.6914	99.2634	33.6914	99.2921
35.1562	101.006	35.1562	100.831	35.1562	100.964	35.1562	100.847	35.1562	100.894	35.1562	100.901
36.6211	102.492	36.6211	102.331	36.6211	102.441	36.6211	102.368	36.6211	102.43	36.6211	102.405
38.0859	103.656	38.0859	103.489	38.0859	103.594	38.0859	103.55	38.0859	103.618	38.0859	103.575
39.5508	104.61	39.5508	104.448	39.5508	104.545	39.5508	104.513	39.5508	104.572	39.5508	104.533
41.0156	105.445	41.0156	105.257	41.0156	105.366	41.0156	105.343	41.0156	105.396	41.0156	105.357
42.4805	106.233	42.4805	106.046	42.4805	106.155	42.4805	106.135	42.4805	106.168	42.4805	106.146
43.9453	106.818	43.9453	106.656	43.9453	106.752	43.9453	106.724	43.9453	106.737	43.9453	106.736
45.4102	107.327	45.4102	107.188	45.4102	107.272	45.4102	107.239	45.4102	107.228	45.4102	107.251
46.875	107.864	46.875	107.729	46.875	107.814	46.875	107.771	46.875	107.732	46.875	107.784
48.3398	108.414	48.3398	108.261	48.3398	108.361	48.3398	108.309	48.3398	108.252	48.3398	108.323
51.2695	109.251	51.2695	109.1	51.2695	109.184	51.2695	109.161	51.2695	109.16	51.2695	109.171
52.7344	109.78	52.7344	109.658	52.7344	109.72	52.7344	109.7	52.7344	109.7	52.7344	109.71
54.1992	110.303	54.1992	110.204	54.1992	110.257	54.1992	110.227	54.1992	110.203	54.1992	110.238
55.6641	110.769	55.6641	110.628	55.6641	110.721	55.6641	110.659	55.6641	110.58	55.6641	110.676
58.5938	111.319	58.5938	111.158	58.5938	111.273	58.5938	111.186	58.5938	111.061	58.5938	111.208
60.0586	111.691	60.0586	111.547	60.0586	111.652	60.0586	111.56	60.0586	111.429	60.0586	111.584
62.9883	112.272	62.9883	112.161	62.9883	112.248	62.9883	112.149	62.9883	112.007	62.9883	112.175
64.4531	112.501	64.4531	112.391	64.4531	112.479	64.4531	112.378	64.4531	112.233	64.4531	112.405
67.3828	112.835	67.3828	112.707	67.3828	112.812	67.3828	112.695	67.3828	112.533	67.3828	112.726
68.8477	113.059	68.8477	112.927	68.8477	113.036	68.8477	112.915	68.8477	112.752	68.8477	112.948
71.7773	113.513	71.7773	113.38	71.7773	113.49	71.7773	113.365	71.7773	113.205	71.7773	113.4
74.707	113.556	74.707	113.432	74.707	113.544	74.707	113.407	74.707	113.219	74.707	113.443
77.6367	113.719	77.6367	113.58	77.6367	113.711	77.6367	113.559	77.6367	113.346	77.6367	113.598
79.1016	113.971	79.1016	113.818	79.1016	113.963	79.1016	113.801	79.1016	113.571	79.1016	113.841
82.0312	113.933	82.0312	113.765	82.0312	113.92	82.0312	113.755	82.0312	113.528	82.0312	113.797
84.9609	113.547	84.9609	113.378	84.9609	113.532	84.9609	113.363	84.9609	113.151	84.9609	113.409
87.8906	113.915	87.8906	113.761	87.8906	113.907	87.8906	113.752	87.8906	113.576	87.8906	113.794
90.8203	114.101	90.8203	113.909	90.8203	114.1	90.8203	113.883	90.8203	113.608	90.8203	113.941
95.2148	113.594	95.2148	113.377	95.2148	113.581	95.2148	113.38	95.2148	113.129	95.2148	113.432
98.1445	113.672	98.1445	113.445	98.1445	113.656	98.1445	113.458	98.1445	113.205	98.1445	113.508
101.074	113.956	101.074	113.738	101.074	113.94	101.074	113.739	101.074	113.502	101.074	113.793
105.469	113.333	105.469	113.187	105.469	113.37	105.469	113.119	105.469	112.86	105.469	113.192
108.398	113.624	108.398	113.455	108.398	113.656	108.398	113.38	108.398	113.094	108.398	113.462
112.793	113.663	112.793	113.442	112.793	113.688	112.793	113.381	112.793	113.047	112.793	113.469
117.188	113.742	117.188	113.517	117.188	113.788	117.188	113.424	117.188	112.935	117.188	113.521
120.117	113.649	120.117	113.473	120.117	113.714	120.117	113.356	120.117	112.873	120.117	113.451
124.512	113.427	124.512	113.235	124.512	113.485	124.512	113.174	124.512	112.786	124.512	113.255
128.906	113.305	128.906	113.078	128.906	113.346	128.906	113.034	128.906	112.696	128.906	113.12
133.301	113.242	133.301	112.987	133.301	113.276	133.301	112.95	133.301	112.62	133.301	113.043
139.16	113.156	139.16	112.9	139.16	113.198	139.16	112.841	139.16	112.486	139.16	112.945
143.555	113.128	143.555	112.824	143.555	113.159	143.555	112.772	143.555	112.392	143.555	112.886
147.949	113.058	147.949	112.702	147.949	113.098	147.949	112.664	147.949	112.213	147.949	112.788
153.809	112.918	153.809	112.594	153.809	112.979	153.809	112.52	153.809	112.048	153.809	112.654
159.668	112.794	159.668	112.453	159.668	112.853	159.668	112.381	159.668	111.94	159.668	112.523
165.527	112.804	165.527	112.526	165.527	112.886	165.527	112.427	165.527	112.003	165.527	112.565
171.387	112.629	171.387	112.325	171.387	112.723	171.387	112.231	171.387	111.812	171.387	112.381
177.246	112.51	177.246	112.138	177.246	112.596	177.246	112.038	177.246	111.57	177.246	112.213
183.105	112.273	183.105	111.893	183.105	112.376	183.105	111.829	183.105	111.377	183.105	111.994
188.965	112.125	188.965	111.925	188.965	112.316	188.965	111.711	188.965	111.163	188.965	111.898
196.289	112.02	196.289	111.846	196.289	112.223	196.289	111.561	196.289	110.985	196.289	111.776
203.613	111.814	203.613	111.665	203.613	112.021	203.613	111.33	203.613	110.737	203.613	111.561
210.938	111.784	210.938	111.407	210.938	111.962	210.938	111.201	210.938	110.554	210.938	111.445
218.262	111.504	218.262	111.21	218.262	111.703	218.262	110.986	218.262	110.412	218.262	111.217
225.586	111.372	225.586	111.075	225.586	111.607	225.586	110.808	225.586	110.359	225.586	111.087
