"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	77.5943	20.5078	77.2538	20.5078	75.1165	20.5078	71.8626	20.5078	75.3706	20.5078	72.1167	20.5078	69.9794
21.9727	79.6608	21.9727	79.3236	21.9727	77.2765	21.9727	74.5284	21.9727	74.7746	21.9727	72.0265	21.9727	69.9794
23.4375	81.5968	23.4375	81.2931	23.4375	79.7017	23.4375	78.3191	23.4375	72.9533	23.4375	71.5708	23.4375	69.9794
24.9023	84.7342	24.9023	84.5142	24.9023	83.3933	24.9023	82.446	24.9023	72.0476	24.9023	71.1003	24.9023	69.9794
26.3672	87.4627	26.3672	87.3046	26.3672	86.5491	26.3672	85.995	26.3672	71.289	26.3672	70.7349	26.3672	69.9794
27.832	90.0722	27.832	89.9545	27.832	89.4001	27.832	89.0008	27.832	70.9332	27.832	70.5339	27.832	69.9794
29.2969	92.4626	29.2969	92.3797	29.2969	92.0151	29.2969	91.8016	29.2969	70.5575	29.2969	70.344	29.2969	69.9794
30.7617	94.8646	30.7617	94.8066	30.7617	94.566	30.7617	94.454	30.7617	70.332	30.7617	70.22	30.7617	69.9794
32.2266	97.3749	32.2266	97.3357	32.2266	97.1813	32.2266	97.1316	32.2266	70.1834	32.2266	70.1338	32.2266	69.9794
33.6914	99.4152	33.6914	99.3887	33.6914	99.2921	33.6914	99.2825	33.6914	70.0855	33.6914	70.076	33.6914	69.9794
35.1562	100.989	35.1562	100.969	35.1562	100.901	35.1562	100.903	35.1562	70.0449	35.1562	70.0476	35.1562	69.9794
36.6211	102.457	36.6211	102.444	36.6211	102.405	36.6211	102.429	36.6211	69.9944	36.6211	70.0183	36.6211	69.9794
38.0859	103.604	38.0859	103.596	38.0859	103.575	38.0859	103.611	38.0859	69.9643	38.0859	70	38.0859	69.9794
39.5508	104.553	39.5508	104.547	39.5508	104.533	39.5508	104.567	39.5508	69.9596	39.5508	69.9937	39.5508	69.9794
41.0156	105.371	41.0156	105.367	41.0156	105.357	41.0156	105.393	41.0156	69.9534	41.0156	69.9888	41.0156	69.9794
42.4805	106.159	42.4805	106.156	42.4805	106.146	42.4805	106.17	42.4805	69.9652	42.4805	69.9896	42.4805	69.9794
43.9453	106.758	43.9453	106.754	43.9453	106.736	43.9453	106.746	43.9453	69.9865	43.9453	69.9966	43.9453	69.9794
45.4102	107.278	45.4102	107.273	45.4102	107.251	45.4102	107.247	45.4102	70.0054	45.4102	70.0018	45.4102	69.9794
46.875	107.821	46.875	107.815	46.875	107.784	46.875	107.763	46.875	70.0322	46.875	70.0106	46.875	69.9794
48.3398	108.368	48.3398	108.362	48.3398	108.323	48.3398	108.29	48.3398	70.051	48.3398	70.0184	48.3398	69.9794
51.2695	109.188	51.2695	109.185	51.2695	109.171	51.2695	109.179	51.2695	69.9853	51.2695	69.9938	51.2695	69.9794
52.7344	109.724	52.7344	109.721	52.7344	109.71	52.7344	109.72	52.7344	69.9808	52.7344	69.9909	52.7344	69.9794
54.1992	110.261	54.1992	110.258	54.1992	110.238	54.1992	110.231	54.1992	70.0058	54.1992	69.9989	54.1992	69.9794
55.6641	110.729	55.6641	110.722	55.6641	110.676	55.6641	110.629	55.6641	70.0723	55.6641	70.0258	55.6641	69.9794
58.5938	111.285	58.5938	111.276	58.5938	111.208	58.5938	111.129	58.5938	70.126	58.5938	70.0474	58.5938	69.9794
60.0586	111.664	60.0586	111.654	60.0586	111.584	60.0586	111.501	60.0586	70.1321	60.0586	70.0496	60.0586	69.9794
62.9883	112.261	62.9883	112.25	62.9883	112.175	62.9883	112.086	62.9883	70.1438	62.9883	70.0539	62.9883	69.9794
64.4531	112.492	64.4531	112.481	64.4531	112.405	64.4531	112.312	64.4531	70.1487	64.4531	70.0556	64.4531	69.9794
67.3828	112.827	67.3828	112.815	67.3828	112.726	67.3828	112.62	67.3828	70.1741	67.3828	70.0679	67.3828	69.9794
68.8477	113.052	68.8477	113.039	68.8477	112.948	68.8477	112.84	68.8477	70.1779	68.8477	70.0706	68.8477	69.9794
71.7773	113.507	71.7773	113.493	71.7773	113.4	71.7773	113.293	71.7773	70.1793	71.7773	70.0722	71.7773	69.9794
74.707	113.563	74.707	113.547	74.707	113.443	74.707	113.316	74.707	70.211	74.707	70.0833	74.707	69.9794
77.6367	113.732	77.6367	113.715	77.6367	113.598	77.6367	113.45	77.6367	70.2438	77.6367	70.0966	77.6367	69.9794
79.1016	113.985	79.1016	113.967	79.1016	113.841	79.1016	113.681	79.1016	70.2652	79.1016	70.105	79.1016	69.9794
82.0312	113.943	82.0312	113.924	82.0312	113.797	82.0312	113.638	82.0312	70.2654	82.0312	70.1067	82.0312	69.9794
