"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	5.39117	20.5078	2.13732
21.9727	4.79517	21.9727	2.04712
23.4375	2.97393	23.4375	1.59139
24.9023	2.0682	24.9023	1.12085
26.3672	1.30959	26.3672	0.75553
27.832	0.953748	27.832	0.554483
29.2969	0.578095	29.2969	0.364626
30.7617	0.352594	30.7617	0.240593
32.2266	0.204032	32.2266	0.154361
33.6914	0.106135	33.6914	0.0965709
35.1562	0.0654652	35.1562	0.0681845
36.6211	0.0150455	36.6211	0.0388985
38.0859	-0.0151266	38.0859	0.020625
39.5508	-0.0197655	39.5508	0.0142791
41.0156	-0.0259753	41.0156	0.00940698
42.4805	-0.0142167	42.4805	0.0101758
43.9453	0.00712152	43.9453	0.0171798
45.4102	0.0260137	45.4102	0.0224057
46.875	0.0528455	46.875	0.0312228
48.3398	0.0716488	48.3398	0.0390319
51.2695	0.0059352	51.2695	0.014394
52.7344	0.00137978	52.7344	0.0114821
54.1992	0.0264097	54.1992	0.0195094
55.6641	0.0929184	55.6641	0.0464074
58.5938	0.146568	58.5938	0.0680047
60.0586	0.152706	60.0586	0.0701854
62.9883	0.164411	62.9883	0.07454
64.4531	0.16932	64.4531	0.076229
67.3828	0.19466	67.3828	0.0884551
68.8477	0.198546	68.8477	0.0912496
71.7773	0.199887	71.7773	0.0928117
74.707	0.23163	74.707	0.103908
77.6367	0.264378	77.6367	0.117194
79.1016	0.285808	79.1016	0.125583
82.0312	0.286046	82.0312	0.127285
84.9609	0.277817	84.9609	0.127614
87.8906	0.24495	87.8906	0.115862
90.8203	0.365336	90.8203	0.164647
95.2148	0.338603	95.2148	0.154182
98.1445	0.3384	98.1445	0.152417
101.074	0.328225	101.074	0.152116
105.469	0.392971	105.469	0.183757
108.398	0.430234	108.398	0.201363
112.793	0.490975	112.793	0.225821
117.188	0.641466	117.188	0.275253
120.117	0.631463	120.117	0.270431
124.512	0.54299	124.512	0.237716
128.906	0.508084	128.906	0.232921
133.301	0.514321	133.301	0.240682
139.16	0.559869	139.16	0.26135
143.555	0.601842	143.555	0.282302
147.949	0.697916	147.949	0.321029
153.809	0.731665	153.809	0.33661
159.668	0.722689	159.668	0.341751
165.527	0.703969	165.527	0.331567
171.387	0.742762	171.387	0.353415
177.246	0.830933	177.246	0.396912
183.105	0.8259	183.105	0.394141
188.965	0.938862	188.965	0.433146
196.289	0.992566	196.289	0.464243
203.613	1.02374	203.613	0.477914
210.938	1.142	210.938	0.535994
218.262	1.05785	218.262	0.502731
225.586	1.05846	225.586	0.539309
232.91	1.31617	232.91	0.635272
241.699	1.35998	241.699	0.642505
250.488	1.52399	250.488	0.744433
259.277	1.60737	259.277	0.754768
268.066	1.50133	268.066	0.721681
276.855	1.72299	276.855	0.744577
287.109	1.59487	287.109	0.717822
297.363	1.26752	297.363	0.676397
307.617	1.42785	307.617	0.903718
319.336	2.28264	319.336	1.24048
329.59	2.20697	329.59	1.05095
341.309	2.43461	341.309	1.19349
353.027	2.66858	353.027	1.19257
366.211	2.58797	366.211	1.13214
379.395	2.68379	379.395	1.19351
392.578	2.68506	392.578	1.20086
405.762	2.70721	405.762	1.22987
420.41	3.04583	420.41	1.35105
435.059	2.6992	435.059	1.17492
451.172	3.37489	451.172	1.44668
465.82	3.22478	465.82	1.38817
483.398	3.21756	483.398	1.38055
499.512	3.42189	499.512	1.43186
517.09	3.37781	517.09	1.45862
536.133	3.21191	536.133	1.41885
555.176	3.74223	555.176	1.55184
574.219	3.59275	574.219	1.53815
594.727	3.74291	594.727	1.67079
615.234	3.95038	615.234	1.57274
637.207	3.78132	637.207	1.50523
659.18	3.35998	659.18	1.46589
682.617	3.57923	682.617	1.58532
707.52	3.28529	707.52	1.47051
732.422	2.00629	732.422	1.34826
757.324	3.29364	757.324	2.05154
785.156	4.26214	785.156	2.16139
811.523	4.06798	811.523	2.00435
840.82	3.21284	840.82	1.62178
870.117	3.78681	870.117	2.0278
900.879	4.16161	900.879	2.15786
933.105	4.79858	933.105	2.48585
965.332	4.50208	965.332	1.95514
1,000.49	4.6358	1,000.49	2.10781
1,035.64	4.73146	1,035.64	2.11059
1,072.27	4.65148	1,072.27	1.84373
1,108.89	4.20808	1,108.89	1.5607
1,148.44	4.35889	1,148.44	1.64273
1,189.45	3.99336	1,189.45	1.39166
1,230.47	3.89399	1,230.47	1.37485
1,274.41	3.87389	1,274.41	1.14005
1,319.82	3.94417	1,319.82	1.15717
1,366.7	3.74643	1,366.7	1.0407
1,413.57	3.62647	1,413.57	0.839185
1,463.38	3.74236	1,463.38	0.843452
1,516.11	3.75672	1,516.11	0.896961
1,568.85	3.93534	1,568.85	1.01778
1,624.51	4.05289	1,624.51	1.03562
1,681.64	4.33171	1,681.64	1.29302
