Frequency Spectrum for Input Signal

Data Shown:    PS8 (NEXO)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 180°

Freq [Hz]	Signal Level [dBSPL]
22.4	43
23	44.2
23.6	45.3
24	46.5
25	47.7
25.8	48.8
26.5	49.9
27.2	51.1
28	52.2
29	53.3
30	54.4
30.7	55.4
31.5	56.5
32.5	57.6
33.5	58.7
34.5	59.8
35.5	60.9
36.5	62.1
37.5	63.2
38.7	64.3
40	65.5
41.2	66.6
42.5	67.7
43.7	68.9
45	70
46.2	71.1
47.5	72.1
48.7	73.2
50	74.2
51.5	75.2
53	76.2
54.5	77.1
56	78
58	78.9
60	79.7
61.5	80.4
63	81.1
65	81.8
67	82.4
69	83
71	83.5
73	84
75	84.4
77.5	84.8
80	85.1
82.5	85.4
85	85.7
87.5	86
90	86.2
92.5	86.4
95	86.5
97.5	86.7
100	86.8
103	86.9
106	87
109	87
112	87.1
115	87.1
118	87.2
122	87.2
125	87.2
128	87.2
132	87.2
136	87.2
140	87.2
145	87.2
150	87.2
155	87.2
160	87.2
165	87.2
170	87.1
175	87.1
180	87.1
185	87
190	87
195	86.9
200	86.9
206	86.8
212	86.7
218	86.7
224	86.6
230	86.5
236	86.4
240	86.3
250	86.2
258	86.1
265	86
272	85.8
280	85.7
290	85.5
300	85.4
307	85.2
315	85.1
325	84.9
335	84.7
345	84.5
355	84.3
365	84.1
375	83.9
387	83.7
400	83.5
412	83.3
425	83
437	82.8
450	82.5
462	82.3
475	82
487	81.7
500	81.4
515	81.2
530	80.9
545	80.6
560	80.2
580	79.9
600	79.6
615	79.3
630	79
650	78.6
670	78.3
690	77.9
710	77.6
730	77.2
750	76.9
775	76.5
800	76.1
825	75.8
850	75.4
875	75
900	74.6
925	74.3
950	73.9
975	73.5
1000	73.1
1030	72.7
1060	72.3
1090	71.9
1120	71.5
1150	71.2
1180	70.8
1220	70.4
1250	70
1280	69.6
1320	69.2
1360	68.9
1400	68.5
1450	68.2
1500	67.8
1550	67.4
1600	67.1
1650	66.8
1700	66.5
1750	66.2
1800	65.9
1850	65.6
1900	65.3
1950	65
2000	64.8
2060	64.6
2120	64.3
2180	64.1
2240	63.9
2300	63.7
2360	63.6
2400	63.4
2500	63.2
2580	63
2650	62.8
2720	62.7
2800	62.5
2900	62.3
3000	62.2
3070	62
3150	61.8
3250	61.6
3350	61.4
3450	61.2
3550	60.9
3650	60.7
3750	60.4
3870	60.2
4000	59.9
4120	59.6
4250	59.2
4370	58.9
4500	58.5
4620	58.2
4750	57.8
4870	57.4
5000	57
5150	56.6
5300	56.2
5450	55.8
5600	55.4
5800	55.1
6000	54.7
6150	54.3
6300	54
6500	53.6
6700	53.3
6900	53
7100	52.7
7300	52.4
7500	52.1
7750	51.9
8000	51.7
8250	51.5
8500	51.3
8750	51.2
9000	51.1
9250	51
9500	50.9
9750	50.8
10000	50.8
10300	50.8
10600	50.7
10900	50.7
11200	50.7
11500	50.6
11800	50.6
12200	50.6
12500	50.6
12800	50.5
13200	50.5
13600	50.4
14000	50.3
14500	50.2
15000	50.1
15500	50
16000	49.8
16500	49.6
17000	49.4
17500	49.2
18000	49
18500	48.8
19000	48.5
19500	48.2
20000	47.9
20600	47.6
21200	47.3
21800	47
22400	46.6
