* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:21:04 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 11-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	61.305824	-149.0866
20.144928	61.487396	-149.5296
20.290907	61.668835	-149.9916
20.437943	61.854115	-150.4983
20.586044	62.030880	-150.9937
20.735220	62.172749	-151.3986
20.885475	62.325806	-151.8075
21.036821	62.552216	-152.2971
21.189262	62.777737	-152.8423
21.342808	62.926327	-153.4507
21.497467	63.064819	-154.1012
21.653246	63.257938	-154.7815
21.810154	63.436790	-155.4721
21.968201	63.535336	-156.1834
22.127390	63.608929	-156.8124
22.287735	63.694675	-157.2403
22.449242	63.781933	-157.5238
22.611917	63.865601	-157.6611
22.775772	63.965858	-157.7100
22.940815	64.110550	-157.7109
23.107054	64.271790	-157.7150
23.274498	64.436905	-157.8337
23.443153	64.587814	-157.9269
23.613033	64.689774	-157.9389
23.784142	64.779915	-157.7273
23.956491	64.850777	-156.9968
24.130091	65.001762	-156.1510
24.304947	65.396584	-155.5228
24.481071	65.835442	-155.0316
24.658470	66.087067	-154.5986
24.837156	66.407440	-154.5487
25.017136	67.116730	-155.2658
25.198421	67.794403	-156.4965
25.381020	67.995201	-158.2229
25.564941	68.108879	-160.1182
25.750195	68.462296	-161.7546
25.936790	68.802628	-163.4169
26.124741	68.942055	-165.3598
26.314051	69.009933	-167.2474
26.504732	69.081169	-168.7953
26.696796	69.132950	-170.0996
26.890253	69.155289	-171.1405
27.085112	69.183952	-171.9831
27.281382	69.266632	-172.6914
27.479073	69.357887	-173.2484
27.678198	69.404869	-173.6396
27.878765	69.476860	-173.9207
28.080786	69.642731	-174.0942
28.284271	69.851685	-174.3046
28.489231	70.074242	-174.6993
28.695675	70.314659	-175.2731
28.903616	70.578941	-176.0948
29.113064	70.832657	-177.0885
29.324028	71.029266	-178.2017
29.536524	71.210785	-179.4325
29.750557	71.422203	179.2262
29.966141	71.608818	177.8116
30.183289	71.715714	176.3347
30.402010	71.787926	174.8808
30.622314	71.861725	173.5173
30.844217	71.908958	172.3104
31.067726	71.883339	171.4050
31.292856	71.874969	170.6311
31.519617	72.002678	169.8569
31.748020	72.134872	169.1119
31.978081	72.139328	168.3497
32.209808	72.134987	167.6678
32.443211	72.214005	167.2231
32.678310	72.325829	166.7916
32.915108	72.461571	166.1521
33.153625	72.587860	165.4519
33.393871	72.648422	164.7621
33.635857	72.702904	164.0920
33.879597	72.805214	163.5033
34.125103	72.916855	162.9098
34.372387	73.017616	162.2138
34.621464	73.105873	161.5110
34.872345	73.165359	160.8617
35.125042	73.219933	160.2767
35.379574	73.286232	159.8234
35.635948	73.369888	159.3925
35.894180	73.496010	158.8812
36.154285	73.622826	158.3368
36.416275	73.701881	157.7657
36.680161	73.777878	157.1899
36.945961	73.888268	156.6580
37.213688	74.006828	156.0969
37.483353	74.123955	155.4143
37.754974	74.226860	154.7161
38.028561	74.282990	154.0972
38.304131	74.341911	153.4988
38.581699	74.460510	152.9066
38.861279	74.584824	152.2800
39.142883	74.671265	151.5522
39.426529	74.744911	150.7880
39.712231	74.819084	150.0456
40.000000	74.885902	149.2792
40.289856	74.955299	148.3998
40.581814	74.987000	147.5950
40.875885	74.912941	147.0161
41.172089	74.826111	146.6843
41.470440	74.805115	146.7349
41.770950	74.825928	146.9765
42.073643	74.885437	147.3181
42.378525	74.998795	147.5917
42.685616	75.213875	147.5560
42.994934	75.429726	147.3404
43.306492	75.529572	146.9552
43.620308	75.607872	146.5187
43.936401	75.733536	146.1903
44.254780	75.867783	145.8575
44.575470	75.989861	145.4601
44.898483	76.113800	144.9988
45.223835	76.255791	144.4496
45.551544	76.388824	143.8279
45.881630	76.487694	143.1200
46.214108	76.562904	142.3891
46.548996	76.622185	141.6559
46.886307	76.648987	141.0358
47.226067	76.611458	140.6328
47.568283	76.563080	140.5029
47.912983	76.531265	140.8475
48.260181	76.562866	141.3351
48.609894	76.755646	141.7034
48.962143	76.984657	141.9427
49.316940	77.131714	141.9156
49.674313	77.272766	141.7463
50.034271	77.463326	141.5170
50.396843	77.647751	141.2175
50.762039	77.778687	140.8129
51.129883	77.885834	140.4585
51.500389	77.963028	140.3741
51.873581	78.070763	140.3321
52.249481	78.307068	140.1681
52.628101	78.553619	139.9095
53.009464	78.693542	139.4949
53.393593	78.818771	139.0278
53.780506	79.004433	138.5958
54.170223	79.185722	138.1857
54.562763	79.308937	137.7356
54.958145	79.414841	137.4781
55.356396	79.465347	137.8934
55.757530	79.643524	138.1809
56.161572	80.276207	137.5923
56.568542	80.896149	136.4424
56.978462	81.014885	134.6078
57.391350	81.017006	132.6595
57.807232	81.176750	131.2666
58.226128	81.342735	130.0151
58.648056	81.439362	128.6441
59.073048	81.509903	127.3550
59.501114	81.557663	126.3334
59.932281	81.627838	125.3698
60.366577	81.796928	124.3271
60.804020	81.974716	123.1711
61.244629	82.086784	121.7571
61.688435	82.160904	120.2795
62.135452	82.194595	118.8859
62.585712	82.205002	117.5751
63.039234	82.207756	116.4075
63.496040	82.205009	115.3456
63.956161	82.205002	114.3773
64.419617	82.205002	113.4875
64.886421	82.205002	112.6564
65.356621	82.205009	111.8863
65.830215	82.205002	111.1725
66.307251	82.205002	110.5162
66.787743	82.205002	109.9137
67.271713	82.205002	109.3749
67.759193	82.205002	108.8935
68.250206	82.205002	108.5146
68.744774	82.189758	108.3271
69.242928	82.204933	108.1932
69.744690	82.314896	108.0215
70.250084	82.448738	107.7596
70.759148	82.548195	107.2918
71.271896	82.638840	106.7171
71.788361	82.733208	106.0785
72.308571	82.812866	105.4302
72.832550	82.847198	104.8587
73.360321	82.884911	104.3110
73.891922	82.980301	103.7895
74.427376	83.086800	103.2142
74.966705	83.179474	102.4481
75.509949	83.246910	101.6644
76.057121	83.246208	101.0202
76.608261	83.246971	100.4291
77.163399	83.333313	99.8496
77.722557	83.419846	99.3020
78.285767	83.415825	98.8090
78.853058	83.419945	98.3230
79.424461	83.538002	97.8095
80.000000	83.659805	97.2521
80.579712	83.684059	96.5802
81.163628	83.687996	95.9222
81.751770	83.725227	95.4044
82.344177	83.766914	94.9639
82.940880	83.790573	94.5991
83.541901	83.829895	94.2497
84.147285	83.925865	93.8733
84.757050	84.034798	93.4140
85.371231	84.130646	92.7444
85.989868	84.200882	92.0354
86.612984	84.205887	91.4144
87.240616	84.200996	90.8869
87.872803	84.234230	90.5419
88.509560	84.288864	90.2556
89.150940	84.365334	89.9487
89.796967	84.459785	89.5749
90.447670	84.579124	89.0421
91.103088	84.691795	88.4094
91.763260	84.761757	87.6707
92.428215	84.808922	86.9305
93.097992	84.833519	86.3139
93.772614	84.858940	85.7521
94.452133	84.920242	85.2147
95.136566	84.982880	84.7100
95.825966	85.011261	84.2331
96.520363	85.042915	83.7939
97.219788	85.108162	83.4349
97.924286	85.193810	83.0539
98.633881	85.305092	82.5452
99.348625	85.416786	81.9593
100.068542	85.495705	81.3096
100.793686	85.570808	80.6028
101.524078	85.668564	79.8583
102.259766	85.763779	79.0501
103.000778	85.839851	78.1337
103.747162	85.896912	77.1829
104.498962	85.925781	76.2461
105.256203	85.937996	75.3546
106.018929	85.940567	74.5544
106.787186	85.938011	73.8492
107.561012	85.927200	73.3042
108.340446	85.937958	72.7809
109.125526	86.024338	72.1497
109.916290	86.110878	71.4483
110.712791	86.121819	70.6329
111.515060	86.111031	69.8186
112.323143	86.111000	69.1284
113.137085	86.111000	68.4962
113.956924	86.111000	67.8944
114.782700	86.111000	67.3284
115.614464	86.111000	66.7921
116.452255	86.111000	66.2928
117.296112	86.111000	65.8231
118.146095	86.111000	65.4217
119.002228	86.094696	65.1876
119.864563	86.110886	64.9348
120.733154	86.241173	64.4901
121.608040	86.371765	63.9114
122.489258	86.388329	63.1404
123.376869	86.372055	62.3548
124.270905	86.371880	61.7389
125.171425	86.372002	61.2169
126.078468	86.362320	60.8122
126.992081	86.373932	60.4079
127.912323	86.459427	59.8819
128.839233	86.544853	59.2723
129.772842	86.555695	58.5403
130.713242	86.545029	57.7964
131.660431	86.544998	57.1613
132.614502	86.544998	56.5676
133.575485	86.544998	55.9874
134.543427	86.544998	55.4221
135.518387	86.544998	54.8672
136.500412	86.544998	54.3120
137.489548	86.547806	53.7399
138.485855	86.545021	53.1634
139.489380	86.530548	52.5617
140.500168	86.500092	52.0190
141.518295	86.433350	51.6308
142.543793	86.372124	51.3436
143.576721	86.363998	51.1508
144.617142	86.371986	51.0073
145.665100	86.363693	50.8779
146.720642	86.371941	50.7255
147.783844	86.435806	50.4956
148.854752	86.504837	50.2039
149.933411	86.526825	49.8358
151.019897	86.544945	49.4280
152.114243	86.594429	49.0289
153.216522	86.647865	48.5903
154.326797	86.689842	48.0452
155.445114	86.718948	47.4972
156.571533	86.707207	47.0975
157.706116	86.718918	46.6382
158.848923	86.859474	45.9130
160.000000	86.978798	45.0641
161.159424	86.913292	44.1079
162.327255	86.806244	43.2188
163.503540	86.761879	42.6591
164.688354	86.737053	42.1840
165.881760	86.734581	41.5877
167.083801	86.719086	41.0105
168.294571	86.631111	40.5432
169.514099	86.545174	40.1309
170.742462	86.544914	39.7414
171.979736	86.545036	39.3958
173.225967	86.453362	39.1242
174.481232	86.372124	38.8696
175.745605	86.409447	38.6113
177.019119	86.457909	38.2690
178.301880	86.436790	37.6637
179.593933	86.372231	37.0684
180.895340	86.241898	36.7395
182.206177	86.111275	36.5523
183.526520	86.067513	36.4529
184.856430	86.024132	36.4808
186.195984	85.888885	36.6513
187.545227	85.764244	36.9840
188.904266	85.735245	37.5922
190.273132	85.763863	38.2106
191.651932	85.856529	38.5851
193.040726	85.963715	38.7917
194.439575	86.031837	38.7645
195.848572	86.078903	38.6772
197.267761	86.085846	38.7358
198.697250	86.110886	38.7810
200.137085	86.236809	38.7276
201.587372	86.371712	38.5546
203.048157	86.434746	38.1645
204.519531	86.473900	37.7024
206.001556	86.513283	37.2891
207.494324	86.544937	36.9009
208.997925	86.561028	36.5783
210.512405	86.584915	36.2469
212.037857	86.654327	35.8352
213.574371	86.718864	35.3732
215.122025	86.727386	34.8429
216.680893	86.719025	34.3174
218.251053	86.719002	33.8812
219.832581	86.719002	33.4831
221.425583	86.719002	33.0992
223.030121	86.719002	32.7309
224.646286	86.719002	32.3732
226.274170	86.719002	32.0229
227.913849	86.719002	31.6765
229.565399	86.719002	31.3308
231.228928	86.719002	30.9862
232.904510	86.719002	30.6281
234.592224	86.724434	30.2223
236.292191	86.719040	29.8280
238.004456	86.675621	29.5032
239.729126	86.632111	29.2187
241.466309	86.630684	28.9689
243.216080	86.632011	28.7396
244.978516	86.600410	28.5033
246.753738	86.566086	28.2935
248.541809	86.551399	28.1518
250.342850	86.545006	28.0284
252.156937	86.543686	27.8833
253.984161	86.544991	27.7274
255.824646	86.544998	27.5560
257.678467	86.544998	27.3765
259.545685	86.544998	27.1945
261.426483	86.544998	27.0095
263.320862	86.544998	26.8229
265.229004	86.544998	26.6345
267.150970	86.544998	26.4445
269.086853	86.544998	26.2526
271.036774	86.544998	26.0590
273.000824	86.544998	25.8625
274.979095	86.544998	25.6636
276.971710	86.544998	25.4586
278.978760	86.544998	25.2499
281.000336	86.544998	25.0216
283.036591	86.550430	24.7424
285.087585	86.545044	24.4618
287.153442	86.507019	24.2053
289.234283	86.458145	24.0154
291.330200	86.409683	23.9711
293.441284	86.372086	23.9889
295.567688	86.372055	23.9917
297.709503	86.372025	24.0388
299.866821	86.323204	24.1693
302.039795	86.285065	24.3683
304.228485	86.312119	24.6738
306.433044	86.371803	24.9663
308.653595	86.446327	25.1553
310.890228	86.544685	25.1882
313.143066	86.684662	24.9783
315.412231	86.822639	24.5376
317.697845	86.922699	23.7897
320.000000	86.978912	22.9126
322.318848	86.960426	22.0461
