* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-SP.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:21:14 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\11-SP.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 11-SP
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	60.561794	-120.4384
20.144928	60.778362	-121.0628
20.290907	60.994804	-121.7054
20.437943	61.214649	-122.3887
20.586044	61.426853	-123.0635
20.735220	61.608463	-123.6632
20.885475	61.798763	-124.2623
21.036821	62.049622	-124.9160
21.189262	62.300694	-125.6161
21.342808	62.496956	-126.4126
21.497467	62.673786	-127.1851
21.653246	62.839523	-127.7790
21.810154	63.020737	-128.3452
21.968201	63.276188	-129.0437
22.127390	63.517761	-129.6953
22.287735	63.612923	-130.0666
22.449242	63.752842	-130.4786
22.611917	64.188667	-131.2361
22.775772	64.609573	-132.1568
22.940815	64.686394	-133.2281
23.107054	64.722916	-134.2448
23.274498	64.973869	-134.8887
23.443153	65.260628	-135.4851
23.613033	65.465164	-136.3213
23.784142	65.657829	-137.1973
23.956491	65.870842	-137.9558
24.130091	66.101715	-138.7530
24.304947	66.374916	-139.7215
24.481071	66.641670	-140.7766
24.658470	66.835426	-141.8429
24.837156	67.033691	-143.0252
25.017136	67.341682	-144.4677
25.198421	67.610779	-145.9775
25.381020	67.664108	-147.4297
25.564941	67.689957	-148.7628
25.750195	67.852119	-149.7693
25.936790	68.048752	-150.7617
26.124741	68.240562	-152.0579
26.314051	68.402794	-153.4360
26.504732	68.482857	-154.8221
26.696796	68.524971	-156.0876
26.890253	68.546974	-157.0412
27.085112	68.575951	-157.7972
27.281382	68.654442	-158.3861
27.479073	68.753853	-158.8704
27.678198	68.856964	-159.3392
27.878765	68.971825	-159.7435
28.080786	69.092751	-160.0380
28.284271	69.243759	-160.2986
