* Freq[Hz]      Mag   Phase[Deg]
5.00000   -646.294     0.000
5.07273   -635.876     0.000
5.14651   -625.456     0.000
5.22137   -615.037     0.000
5.29732   -604.619     0.000
5.37437   -594.200     0.000
5.45254   -583.781     0.000
5.53185   -573.362     0.000
5.61231   -562.943     0.000
5.69394   -552.524     0.000
5.77676   -542.105     0.000
5.86079   -531.686     0.000
5.94604   -521.268     0.000
6.03252   -510.849     0.000
6.12027   -500.430     0.000
6.20929   -490.011     0.000
6.29961   -479.593     0.000
6.39124   -469.174     0.000
6.48420   -458.754     0.000
6.57851   -448.335     0.000
6.67420   -437.917     0.000
6.77128   -427.498     0.000
6.86977   -417.079     0.000
6.96969   -406.660     0.000
7.07107   -396.241     0.000
7.17392   -385.822     0.000
7.27827   -375.404     0.000
7.38413   -364.985     0.000
7.49154   -354.567     0.000
7.60050   -344.147     0.000
7.71105   -333.728     0.000
7.82321   -323.309     0.000
7.93701   -312.891     0.000
8.05245   -302.472     0.000
8.16958   -292.053     0.000
8.28841   -281.634     0.000
8.40896   -271.215     0.000
8.53128   -260.796     0.000
8.65537   -250.377     0.000
8.78126   -239.958     0.000
8.90899   -229.540     0.000
9.03857   -219.121     0.000
9.17004   -208.702     0.000
9.30342   -198.283     0.000
9.43874   -187.864     0.000
9.57603   -177.445     0.000
9.71532   -167.027     0.000
9.85663   -156.608     0.000
10.0000   -146.189     0.000
10.1455   -146.189     0.000
10.2930   -114.090     0.000
10.4427     -3.488     0.000
10.5946     38.801     0.000
10.7487     39.466     0.000
10.9051     40.224     0.000
11.0637     40.786     0.000
11.2246     41.050     0.000
11.3879     40.711     0.000
11.5535     40.061     0.000
11.7216     38.990     0.000
11.8921     37.516     0.000
12.0650     35.981     0.000
12.2405     34.481     0.000
12.4186     34.477     0.000
12.5992     35.066     0.000
12.7825     36.128     0.000
12.9684     37.438     0.000
13.1570     38.065     0.000
13.3484     38.124     0.000
13.5426     37.571     0.000
13.7395     36.288     0.000
13.9394     33.896     0.000
14.1421     32.973     0.000
14.3478     33.598     0.000
14.5565     35.623     0.000
14.7683     38.663     0.000
14.9831     40.670     0.000
15.2010     41.911     0.000
15.4221     42.535     0.000
15.6464     42.619     0.000
15.8740     42.266     0.000
16.1049     41.623     0.000
16.3392     41.048     0.000
16.5768     41.023     0.000
16.8179     41.725     0.000
17.0626     42.966     0.000
17.3107     44.207     0.000
17.5625     45.223     0.000
17.8180     45.962     0.000
18.0771     46.472     0.000
18.3401     46.853     0.000
18.6068     47.163     0.000
18.8775     47.441     0.000
19.1521     47.680     0.000
19.4306     47.870     0.000
19.7133     48.053     0.000
20.0000     48.318     0.000
20.2909     48.777     0.000
20.5860     49.407     0.000
20.8855     50.079     0.000
21.1893     50.648     0.000
21.4975     51.028     0.000
21.8102     51.211     0.000
22.1274     51.377     0.000
22.4492     51.681     0.000
22.7758     52.211     0.000
23.1071     52.836     0.000
23.4432     53.400     0.000
23.7841     53.827     0.000
24.1301     54.197     0.000
24.4811     54.670     0.000
24.8372     55.329     0.000
25.1984     56.059     0.000
25.5649     56.680     0.000
25.9368     57.120     0.000
26.3141     57.468     0.000
26.6968     57.886     0.000
27.0851     58.502     0.000
27.4791     59.259     0.000
27.8788     60.012     0.000
28.2843     60.684     0.000
28.6957     61.253     0.000
29.1131     61.730     0.000
29.5365     62.123     0.000
29.9661     62.457     0.000
30.4020     62.839     0.000
30.8442     63.340     0.000
31.2929     63.900     0.000
31.7480     64.346     0.000
32.2098     64.578     0.000
32.6783     64.742     0.000
33.1536     65.067     0.000
33.6359     65.592     0.000
34.1251     66.129     0.000
34.6215     66.569     0.000
35.1250     67.044     0.000
35.6359     67.694     0.000
36.1543     68.398     0.000
36.6802     68.915     0.000
37.2137     69.208     0.000
37.7550     69.477     0.000
38.3041     69.942     0.000
38.8613     70.552     0.000
39.4265     71.136     0.000
40.0000     71.599     0.000
40.5818     71.956     0.000
41.1721     72.297     0.000
41.7710     72.699     0.000
42.3785     73.144     0.000
42.9949     73.549     0.000
43.6203     73.913     0.000
44.2548     74.340     0.000
44.8985     74.863     0.000
45.5515     75.347     0.000
46.2141     75.679     0.000
46.8863     75.897     0.000
47.5683     76.109     0.000
48.2602     76.342     0.000
48.9621     76.546     0.000
49.6743     76.738     0.000
50.3968     76.983     0.000
51.1299     77.253     0.000
51.8736     77.471     0.000
52.6281     77.645     0.000
53.3936     77.827     0.000
54.1702     78.020     0.000
54.9581     78.206     0.000
55.7575     78.358     0.000
56.5685     78.457     0.000
57.3914     78.547     0.000
58.2261     78.679     0.000
59.0730     78.827     0.000
59.9323     78.948     0.000
60.8040     79.049     0.000
61.6884     79.147     0.000
62.5857     79.247     0.000
63.4960     79.349     0.000
64.4196     79.444     0.000
65.3566     79.527     0.000
66.3073     79.616     0.000
67.2717     79.700     0.000
68.2502     79.751     0.000
69.2429     79.801     0.000
70.2501     79.858     0.000
71.2719     79.881     0.000
72.3086     79.880     0.000
73.3603     79.899     0.000
74.4274     79.934     0.000
75.5099     79.954     0.000
76.6083     79.953     0.000
77.7226     79.939     0.000
78.8531     79.937     0.000
80.0000     79.950     0.000
81.1636     79.982     0.000
82.3442     80.010     0.000
83.5419     80.027     0.000
84.7570     80.029     0.000
85.9899     80.029     0.000
87.2406     80.044     0.000
88.5096     80.074     0.000
89.7970     80.112     0.000
91.1031     80.146     0.000
92.4282     80.173     0.000
93.7726     80.188     0.000
95.1366     80.188     0.000
96.5204     80.170     0.000
97.9243     80.142     0.000
99.3486     80.102     0.000
100.794     80.065     0.000
102.260     80.042     0.000
103.747     80.033     0.000
105.256     80.033     0.000
106.787     80.040     0.000
108.340     80.051     0.000
109.916     80.058     0.000
111.515     80.061     0.000
113.137     80.065     0.000
114.783     80.065     0.000
116.452     80.051     0.000
118.146     80.018     0.000
119.865     79.978     0.000
121.608     79.943     0.000
123.377     79.921     0.000
125.171     79.916     0.000
126.992     79.920     0.000
128.839     79.933     0.000
130.713     79.942     0.000
132.615     79.938     0.000
134.543     79.922     0.000
136.500     79.894     0.000
138.486     79.862     0.000
140.500     79.838     0.000
142.544     79.814     0.000
144.617     79.766     0.000
146.721     79.723     0.000
148.855     79.717     0.000
151.020     79.727     0.000
153.217     79.728     0.000
155.445     79.710     0.000
157.706     79.688     0.000
160.000     79.675     0.000
162.327     79.663     0.000
164.688     79.654     0.000
167.084     79.646     0.000
169.514     79.640     0.000
171.980     79.635     0.000
174.481     79.628     0.000
177.019     79.610     0.000
179.594     79.581     0.000
182.206     79.552     0.000
184.856     79.530     0.000
187.545     79.516     0.000
190.273     79.498     0.000
193.041     79.474     0.000
195.849     79.452     0.000
198.697     79.436     0.000
201.587     79.417     0.000
204.520     79.391     0.000
207.494     79.365     0.000
210.512     79.342     0.000
213.574     79.320     0.000
216.681     79.296     0.000
219.833     79.280     0.000
223.030     79.272     0.000
226.274     79.264     0.000
229.565     79.255     0.000
232.905     79.263     0.000
236.292     79.282     0.000
239.729     79.283     0.000
243.216     79.255     0.000
246.754     79.206     0.000
250.343     79.172     0.000
253.984     79.176     0.000
257.678     79.194     0.000
261.426     79.189     0.000
265.229     79.171     0.000
269.087     79.167     0.000
273.001     79.173     0.000
276.972     79.171     0.000
281.000     79.142     0.000
285.088     79.096     0.000
289.234     79.057     0.000
293.441     79.027     0.000
297.709     78.995     0.000
302.040     78.966     0.000
306.433     78.958     0.000
310.890     78.983     0.000
315.412     79.028     0.000
320.000     79.055     0.000
324.655     79.055     0.000
329.377     79.062     0.000
334.168     79.091     0.000
339.028     79.113     0.000
343.959     79.126     0.000
348.962     79.136     0.000
354.038     79.136     0.000
359.188     79.133     0.000
364.412     79.120     0.000
369.713     79.075     0.000
375.090     79.004     0.000
380.546     78.934     0.000
386.081     78.886     0.000
391.697     78.858     0.000
397.394     78.852     0.000
403.175     78.873     0.000
409.039     78.921     0.000
414.989     78.984     0.000
421.025     79.055     0.000
427.149     79.132     0.000
433.362     79.209     0.000
439.665     79.283     0.000
446.060     79.344     0.000
452.548     79.389     0.000
459.131     79.419     0.000
465.809     79.436     0.000
472.584     79.434     0.000
479.458     79.415     0.000
486.432     79.381     0.000
493.507     79.330     0.000
500.686     79.264     0.000
507.968     79.194     0.000
515.357     79.132     0.000
522.853     79.084     0.000
530.458     79.054     0.000
538.174     79.045     0.000
546.002     79.063     0.000
553.943     79.106     0.000
562.001     79.171     0.000
570.175     79.254     0.000
578.469     79.341     0.000
586.883     79.415     0.000
595.419     79.469     0.000
604.080     79.497     0.000
612.866     79.490     0.000
621.780     79.448     0.000
630.824     79.370     0.000
640.000     79.260     0.000
649.309     79.133     0.000
658.753     79.015     0.000
668.335     78.920     0.000
678.056     78.874     0.000
687.919     78.899     0.000
697.925     79.005     0.000
708.077     79.194     0.000
718.376     79.447     0.000
728.825     79.732     0.000
739.426     80.016     0.000
750.181     80.268     0.000
761.093     80.469     0.000
772.163     80.596     0.000
783.394     80.634     0.000
794.789     80.583     0.000
806.349     80.444     0.000
818.078     80.212     0.000
829.977     79.917     0.000
842.050     79.586     0.000
854.298     79.249     0.000
866.724     78.954     0.000
879.330     78.748     0.000
892.120     78.662     0.000
905.097     78.697     0.000
918.262     78.837     0.000
931.618     79.055     0.000
945.169     79.312     0.000
958.917     79.573     0.000
972.864     79.825     0.000
987.015     80.043     0.000
1001.37     80.216     0.000
1015.94     80.334     0.000
1030.71     80.384     0.000
1045.71     80.362     0.000
1060.92     80.270     0.000
1076.35     80.127     0.000
1092.00     79.958     0.000
1107.89     79.809     0.000
1124.00     79.731     0.000
1140.35     79.736     0.000
1156.94     79.823     0.000
1173.77     79.951     0.000
1190.84     80.061     0.000
1208.16     80.116     0.000
1225.73     80.085     0.000
1243.56     80.000     0.000
1261.65     79.901     0.000
1280.00     79.852     0.000
1298.62     79.873     0.000
1317.51     79.948     0.000
1336.67     80.003     0.000
1356.11     79.966     0.000
1375.84     79.790     0.000
1395.85     79.510     0.000
1416.15     79.249     0.000
1436.75     79.182     0.000
1457.65     79.404     0.000
1478.85     79.820     0.000
1500.36     80.209     0.000
1522.19     80.406     0.000
1544.33     80.320     0.000
1566.79     79.972     0.000
1589.58     79.489     0.000
1612.70     79.095     0.000
1636.16     78.958     0.000
1659.95     79.085     0.000
1684.10     79.283     0.000
1708.60     79.391     0.000
1733.45     79.367     0.000
1758.66     79.246     0.000
1784.24     79.110     0.000
1810.19     78.987     0.000
1836.52     78.872     0.000
1863.24     78.767     0.000
1890.34     78.741     0.000
1917.83     78.863     0.000
1945.73     79.122     0.000
1974.03     79.437     0.000
2002.74     79.668     0.000
2031.87     79.703     0.000
2061.43     79.507     0.000
2091.41     79.118     0.000
2121.83     78.797     0.000
2152.69     78.930     0.000
2184.01     79.555     0.000
2215.77     80.174     0.000
2248.00     80.311     0.000
2280.70     79.827     0.000
2313.87     79.100     0.000
2347.53     78.917     0.000
2381.68     79.403     0.000
2416.32     79.862     0.000
2451.46     79.874     0.000
2487.12     79.635     0.000
2523.30     79.525     0.000
2560.00     79.525     0.000
2597.24     79.377     0.000
2635.01     79.221     0.000
2673.34     79.359     0.000
2712.23     79.580     0.000
2751.68     79.447     0.000
2791.70     79.063     0.000
2832.31     78.971     0.000
2873.50     79.238     0.000
2915.30     79.383     0.000
2957.70     79.167     0.000
3000.72     78.804     0.000
3044.37     78.785     0.000
3088.65     79.179     0.000
3133.58     79.298     0.000
3179.16     78.782     0.000
3225.40     78.456     0.000
3272.31     78.960     0.000
3319.91     79.316     0.000
3368.20     79.041     0.000
3417.19     78.707     0.000
3466.89     78.815     0.000
3517.32     79.200     0.000
3568.48     79.152     0.000
3620.39     78.542     0.000
3673.05     78.568     0.000
3726.47     78.975     0.000
3780.67     78.658     0.000
3835.67     78.581     0.000
3891.46     78.711     0.000
3948.06     78.523     0.000
4005.49     79.011     0.000
4063.75     78.958     0.000
4122.86     78.408     0.000
4182.82     78.622     0.000
4243.66     78.412     0.000
4305.39     77.786     0.000
4368.01     76.997     0.000
4431.55     77.396     0.000
4496.01     77.034     0.000
4561.40     76.095     0.000
4627.75     77.280     0.000
4695.06     76.826     0.000
4763.35     77.391     0.000
4832.64     77.996     0.000
4902.93     79.001     0.000
4974.24     79.070     0.000
5046.60     79.172     0.000
5120.00     79.305     0.000
5194.47     78.793     0.000
5270.03     79.268     0.000
5346.68     78.638     0.000
5424.45     78.989     0.000
5503.35     78.827     0.000
5583.40     78.768     0.000
5664.61     78.822     0.000
5747.01     79.111     0.000
5830.60     78.783     0.000
5915.41     79.628     0.000
6001.45     79.145     0.000
6088.74     79.834     0.000
6177.30     79.770     0.000
6267.15     79.856     0.000
6358.31     80.003     0.000
6450.80     79.572     0.000
6544.62     79.606     0.000
6639.82     79.036     0.000
6736.40     79.295     0.000
6834.38     78.954     0.000
6933.79     79.344     0.000
7034.64     79.334     0.000
7136.96     79.316     0.000
7240.77     79.311     0.000
7346.09     79.040     0.000
7452.94     79.024     0.000
7561.35     78.817     0.000
7671.33     79.389     0.000
7782.91     79.565     0.000
7896.12     79.965     0.000
8010.97     80.152     0.000
8127.49     79.938     0.000
8245.71     79.490     0.000
8365.65     79.194     0.000
8487.33     78.942     0.000
8610.78     79.385     0.000
8736.03     79.624     0.000
8863.09     79.901     0.000
8992.01     80.265     0.000
9122.80     80.465     0.000
9255.50     80.507     0.000
9390.12     80.660     0.000
9526.70     80.614     0.000
9665.27     80.533     0.000
9805.86     80.468     0.000
9948.49     80.629     0.000
10093.2     80.883     0.000
10240.0     81.002     0.000
10388.9     81.116     0.000
10540.1     80.979     0.000
10693.4     80.796     0.000
10848.9     80.729     0.000
11006.7     80.715     0.000
11166.8     80.687     0.000
11329.2     81.028     0.000
11494.0     81.444     0.000
11661.2     81.782     0.000
11830.8     81.518     0.000
12002.9     81.138     0.000
12177.5     80.821     0.000
12354.6     81.084     0.000
12534.3     81.717     0.000
12716.6     82.239     0.000
12901.6     82.186     0.000
13089.2     81.499     0.000
13279.6     80.888     0.000
13472.8     81.077     0.000
13668.8     81.743     0.000
13867.6     82.051     0.000
14069.3     81.733     0.000
14273.9     81.226     0.000
14481.5     81.118     0.000
14692.2     81.593     0.000
14905.9     81.894     0.000
15122.7     81.559     0.000
15342.7     81.171     0.000
15565.8     81.138     0.000
15792.2     81.266     0.000
16021.9     81.130     0.000
16255.0     80.947     0.000
16491.4     81.267     0.000
16731.3     81.537     0.000
16974.7     81.239     0.000
17221.6     81.037     0.000
17472.1     81.297     0.000
17726.2     81.713     0.000
17984.0     81.802     0.000
18245.6     81.328     0.000
18511.0     80.921     0.000
18780.2     81.571     0.000
19053.4     82.252     0.000
19330.5     81.875     0.000
19611.7     81.542     0.000
19897.0     82.253     0.000
20186.4     82.985     0.000
20480.0     82.940     0.000
20777.9     83.244     0.000
21080.1     84.512     0.000
21386.7     85.436     0.000
21697.8     86.101     0.000
22013.4     87.368     0.000
22333.6     88.247     0.000
22658.4     88.627     0.000
22988.0     88.863     0.000
23322.4     88.455     0.000
23661.6     84.863     0.000
24005.8     84.863     0.000
24355.0     84.863     0.000
24709.2     84.863     0.000
25068.6     84.863     0.000
25433.2     84.863     0.000
25803.2     84.863     0.000
26178.5     84.863     0.000
26559.3     84.863     0.000
26945.6     84.863     0.000
27337.5     84.863     0.000
27735.2     84.863     0.000
28138.6     84.863     0.000
28547.9     84.863     0.000
28963.1     84.863     0.000
29384.4     84.863     0.000
29811.8     84.863     0.000
30245.4     84.863     0.000
30685.3     84.863     0.000
31131.7     84.863     0.000
31584.5     84.863     0.000
32043.9     84.863     0.000
32510.0     84.863     0.000
32982.8     84.863     0.000
33462.6     84.863     0.000
33949.3     84.863     0.000
34443.1     84.863     0.000
34944.1     84.863     0.000
35452.4     84.863     0.000
35968.0     84.863     0.000
36491.2     84.863     0.000
37022.0     84.863     0.000
37560.5     84.863     0.000
38106.8     84.863     0.000
38661.1     84.863     0.000
39223.4     84.863     0.000
39793.9     84.863     0.000
