Frequency Spectrum for Input Signal

Data Shown:    LINA Compact Linear Line Array Loudspeaker (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 100°

Freq [Hz]	Signal Level [dBSPL]
22.4	77.9
23	76.8
23.6	75
24	71.7
25	69.6
25.8	68.7
26.5	67.5
27.2	66.2
28	66.3
29	66.6
30	66.8
30.7	65.9
31.5	64.5
32.5	62.3
33.5	61.4
34.5	60.9
35.5	60.9
36.5	62.6
37.5	64
38.7	65
40	65.8
41.2	66
42.5	63.6
43.7	56.6
45	56.5
46.2	59.5
47.5	61.6
48.7	63.8
50	69.2
51.5	72.1
53	74
54.5	75.5
56	77.1
58	79.1
60	81.3
61.5	84.9
63	87.1
65	88.7
67	90.7
69	92.4
71	93.9
73	95
75	96.1
77.5	96.7
80	97
82.5	97.4
85	97
87.5	97.1
90	97.1
92.5	96.6
95	96.8
97.5	96.3
100	96.5
103	96.1
106	96.2
109	96
112	95.8
115	95.7
118	95.2
122	95.2
125	95.4
128	95.3
132	95.2
136	95.1
140	94.9
145	94.5
150	94.1
155	93.6
160	93
165	92.7
170	92.2
175	91.7
180	91.4
185	91.2
190	91.4
195	91.6
200	91.8
206	91.8
212	91.7
218	91.4
224	90.6
230	89.3
236	88.1
240	87.4
250	87.3
258	87.5
265	87.7
272	87.9
280	87.7
290	87.4
300	87
307	86.6
315	85.9
325	85.1
335	84
345	82.6
355	81.7
365	81.6
375	81.7
387	81.7
400	81.3
412	80.3
425	78.9
437	76.6
450	73.8
462	69.5
475	65.8
487	63.7
500	71
515	74.6
530	77.1
545	78.4
560	78.7
580	79.2
600	79.1
615	78.4
630	78.1
650	78.2
670	71
690	75.7
710	71.6
730	70.5
750	70.5
775	74.3
800	77.5
825	78.5
850	78.7
875	78.8
900	78.6
925	78.5
950	78.9
975	79.1
1000	78.9
1030	78.5
1060	79.7
1090	80
1120	79.3
1150	77.8
1180	76.5
1220	75.5
1250	72.7
1280	71.7
1320	70.9
1360	65.7
1400	61.8
1450	61.6
1500	68.6
1550	70.3
1600	70.3
1650	68.5
1700	72.8
1750	72.7
1800	67.4
1850	69.2
1900	64
1950	69.9
2000	66.2
2060	66.3
2120	68.3
2180	68
2240	69.4
2300	69.4
2360	69.8
2400	66.3
2500	54.9
2580	64.9
2650	71
2720	73.6
2800	74.4
2900	76.9
3000	77.3
3070	74.8
3150	69.4
3250	67.6
3350	63.2
3450	61.4
3550	64
3650	67.9
3750	72.6
3870	73.2
4000	70.7
4120	63.8
4250	70.3
4370	73.5
4500	74.4
4620	74.7
4750	69.8
4870	64.8
5000	68.8
5150	70.3
5300	69.4
5450	72
5600	63.7
5800	69.4
6000	66.4
6150	65
6300	67.6
6500	69.9
6700	66.7
6900	58.6
7100	54.2
7300	71.3
7500	79.4
7750	77.9
8000	78
8250	77
8500	75.9
8750	67.5
9000	58
9250	62.2
9500	62.3
9750	65.5
10000	70.7
10300	77.3
10600	77.6
10900	70.7
11200	64.2
11500	64.5
11800	74.3
12200	77.6
12500	76.2
12800	71
13200	75.5
13600	62.7
14000	54.3
14500	67.1
15000	72
15500	54.8
16000	59.8
16500	55.7
17000	58.9
17500	45.5
18000	53.4
18500	46
19000	45.7
19500	42.9
20000	34.1
20600	28.5
21200	22.9
21800	10.3
22400	20.8
