Frequency Spectrum for Input Signal

Data Shown:    LINA Compact Linear Line Array Loudspeaker (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 10°  

Freq [Hz]	Signal Level [dBSPL]
22.4	72.3
23	72.4
23.6	72.5
24	72.4
25	71.9
25.8	70.9
26.5	69.5
27.2	67.8
28	67.9
29	68
30	68.2
30.7	67.3
31.5	65.8
32.5	63.4
33.5	62.3
34.5	61.8
35.5	61.6
36.5	63.2
37.5	64.6
38.7	65.6
40	66.4
41.2	66.5
42.5	64.1
43.7	57.2
45	57
46.2	60
47.5	62
48.7	64.2
50	69.5
51.5	72.4
53	74.3
54.5	75.8
56	77.4
58	79.4
60	81.6
61.5	85.2
63	87.5
65	89.1
67	91
69	92.8
71	94.3
73	95.4
75	96.5
77.5	97.1
80	97.6
82.5	98
85	97.7
87.5	97.8
90	97.8
92.5	97.3
95	97.6
97.5	97.2
100	97.5
103	97.2
106	97.4
109	97.3
112	97.2
115	97.2
118	96.8
122	97
125	96.9
128	96.8
132	96.8
136	96.8
140	96.8
145	96.8
150	96.9
155	96.9
160	97.2
165	97.2
170	97
175	96.7
180	96.7
185	96.7
190	96.9
195	97.1
200	97.1
206	96.9
212	96.5
218	95.9
224	96.7
230	96.8
236	96.4
240	96.2
250	96.1
258	96.1
265	96
272	96
280	95.8
290	95.5
300	95.1
307	94.8
315	94.8
325	94.8
335	94.9
345	94.8
355	94.8
365	94.9
375	94.7
387	94.7
400	94.6
412	94
425	92.9
437	91.3
450	91.9
462	93.1
475	93.3
487	92.7
500	92.3
515	92.6
530	93
545	91.9
560	91.9
580	92.4
600	92.9
615	93.5
630	93.9
650	94.1
670	93.8
690	93.3
710	93.1
730	93.8
750	94.1
775	93.9
800	93.4
825	92.8
850	92.8
875	93
900	92.8
925	92.1
950	91
975	89.8
1000	89
1030	89.6
1060	90
1090	89.5
1120	90
1150	90.8
1180	91.2
1220	91.6
1250	92.4
1280	92.7
1320	92.4
1360	92.8
1400	93.5
1450	93.1
1500	92.7
1550	92.2
1600	89.4
1650	88.6
1700	91.1
1750	92.1
1800	92.4
1850	92.1
1900	92.4
1950	93
2000	93.9
2060	93.3
2120	92.5
2180	91.5
2240	90.5
2300	90.1
2360	89.3
2400	89.6
2500	88.8
2580	88.9
2650	91.2
2720	92.7
2800	92.9
2900	93
3000	93.3
3070	93.4
3150	93.3
3250	93.1
3350	93.4
3450	92.9
3550	93.8
3650	93.6
3750	92.6
3870	89.9
4000	86.5
4120	86.5
4250	88.9
4370	91.6
4500	92.9
4620	92.2
4750	90.5
4870	91.3
5000	93.4
5150	94.9
5300	95.6
5450	95
5600	94.1
5800	96.3
6000	95.4
6150	93.5
6300	92.1
6500	94.4
6700	96.4
6900	96
7100	94.2
7300	95.1
7500	97.1
7750	97.4
8000	93
8250	93
8500	88.7
8750	93.2
9000	94.8
9250	93.1
9500	92.3
9750	90.6
10000	92.3
10300	94.5
10600	93.3
10900	92.3
11200	89.5
11500	84.7
11800	81.7
12200	89.8
12500	93.5
12800	92.9
13200	94.1
13600	93.6
14000	91.4
14500	89.1
15000	90.6
15500	94.4
16000	92.2
16500	90.9
17000	92.3
17500	84.9
18000	77.3
18500	76.5
19000	58.4
19500	68.9
20000	55.7
20600	46.9
21200	41.2
21800	32.3
22400	41.4
