"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.4443	20.5078	50.0254	20.5078	49.3762	20.5078	49.7862
21.9727	53.9123	21.9727	53.5666	21.9727	53.018	21.9727	53.3597
23.4375	53.2157	23.4375	52.8921	23.4375	52.3618	23.4375	52.6893
24.9023	50.6703	24.9023	50.2621	24.9023	49.5147	24.9023	49.9735
26.3672	45.8367	26.3672	45.0343	26.3672	43.4123	26.3672	44.4542
27.832	32.7573	27.832	29.5911	27.832	26.1083	27.832	29.2175
29.2969	40.0311	29.2969	40.6866	29.2969	41.6545	29.2969	41.1183
30.7617	45.6481	30.7617	45.1833	30.7617	44.0363	30.7617	44.7231
32.2266	46.3254	32.2266	44.9237	32.2266	41.3412	32.2266	43.8313
33.6914	43.9519	33.6914	41.829	33.6914	38.6416	33.6914	41.1137
35.1563	48.0236	35.1563	48.6198	35.1563	49.8451	35.1563	49.2158
36.6211	54.8065	36.6211	55.1981	36.6211	55.7449	36.6211	55.4267
38.0859	59.5052	38.0859	59.5587	38.0859	59.6323	38.0859	59.5874
39.5508	62.2298	39.5508	62.1519	39.5508	61.9521	39.5508	62.0632
41.0156	63.8659	41.0156	63.6807	41.0156	63.2588	41.0156	63.5016
42.4805	64.6858	42.4805	64.4112	42.4805	63.8	42.4805	64.1582
43.9453	64.8984	43.9453	64.5464	43.9453	63.7797	43.9453	64.2359
45.4102	64.5078	45.4102	64.0815	45.4102	63.1584	45.4102	63.7147
46.875	63.8462	46.875	63.3944	46.875	62.441	46.875	63.0195
48.3398	63.2469	48.3398	62.8459	48.3398	62.0352	48.3398	62.5258
51.2695	63.7463	51.2695	63.5866	51.2695	63.266	51.2695	63.4531
52.7344	64.8278	52.7344	64.7613	52.7344	64.604	52.7344	64.6923
54.1992	66.0781	54.1992	66.0258	54.1992	65.8548	54.1992	65.9468
55.6641	67.155	55.6641	67.1102	55.6641	66.9524	55.6641	67.0366
58.5938	68.8096	58.5938	68.7502	58.5938	68.5735	58.5938	68.6697
60.0586	69.4482	60.0586	69.378	60.0586	69.1867	60.0586	69.2921
62.9883	70.789	62.9883	70.7094	62.9883	70.5032	62.9883	70.6178
64.4531	71.3268	64.4531	71.2505	64.4531	71.0489	64.4531	71.1606
67.3828	72.8421	67.3828	72.7672	67.3828	72.5911	67.3828	72.6901
68.8477	73.2384	68.8477	73.1602	68.8477	72.9776	68.8477	73.0804
71.7773	74.2345	71.7773	74.1498	71.7773	73.9557	71.7773	74.0654
74.707	74.9147	74.707	74.8276	74.707	74.6369	74.707	74.7455
77.6367	75.2346	77.6367	75.1282	77.6367	74.8952	77.6367	75.0283
79.1016	75.4985	79.1016	75.3846	79.1016	75.1363	79.1016	75.2784
82.0313	76.1869	82.0313	76.061	82.0313	75.7922	82.0313	75.9468
84.9609	76.5838	84.9609	76.4545	84.9609	76.1852	84.9609	76.3407
87.8906	76.8222	87.8906	76.6907	87.8906	76.4316	87.8906	76.5826
90.8203	77.333	90.8203	77.1931	90.8203	76.9218	90.8203	77.0805
95.2148	77.8325	95.2148	77.6757	95.2148	77.3763	95.2148	77.5523
98.1445	78.0539	98.1445	77.8932	98.1445	77.5788	98.1445	77.763
101.074	78.3883	101.074	78.2396	101.074	77.9602	101.074	78.1247
105.469	78.8526	105.469	78.6991	105.469	78.4224	105.469	78.5865
108.398	79.0345	108.398	78.8794	108.398	78.6037	108.398	78.7677
112.793	79.5355	112.793	79.3727	112.793	79.0817	112.793	79.2548
117.188	79.7316	117.188	79.5696	117.188	79.3089	117.188	79.4669
120.117	79.9349	120.117	79.7646	120.117	79.4996	120.117	79.6615
124.512	80.2465	124.512	80.0668	124.512	79.7894	124.512	79.9593
128.906	80.4333	128.906	80.2456	128.906	79.9575	128.906	80.1344
133.301	80.6096	133.301	80.4171	133.301	80.1184	133.301	80.3015
139.16	80.7456	139.16	80.5428	139.16	80.2355	139.16	80.425
143.555	80.8725	143.555	80.6624	143.555	80.361	143.555	80.5491
147.949	80.955	147.949	80.7317	147.949	80.4145	147.949	80.6132
153.809	81.0327	153.809	80.8005	153.809	80.4705	153.809	80.6774
