"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.8843	20.5078	61.6097	20.5078	64.0815	20.5078	63.2859
21.9727	62.3823	21.9727	60.3059	21.9727	66.3398	21.9727	64.634
23.4375	63.2246	23.4375	62.542	23.4375	69.437	23.4375	67.4378
24.9023	66.017	24.9023	64.6812	24.9023	70.3942	24.9023	68.6762
26.3672	67.2763	26.3672	66.6963	26.3672	72.7623	26.3672	70.9013
27.832	68.9038	27.832	68.3344	27.832	74.2742	27.832	72.4365
29.2969	70.9753	29.2969	70.5506	29.2969	75.9259	29.2969	74.1902
30.7617	72.3405	30.7617	72.0011	30.7617	77.3788	30.7617	75.6347
32.2266	74.3827	32.2266	74.1354	32.2266	78.9685	32.2266	77.3362
33.6914	76.3131	33.6914	76.24	33.6914	80.6463	33.6914	79.0984
35.1563	77.8944	35.1563	77.8913	35.1563	82.0227	35.1563	80.5366
36.6211	79.6033	36.6211	79.5541	36.6211	83.2188	36.6211	81.8628
38.0859	80.9764	38.0859	80.9932	38.0859	84.4697	38.0859	83.1592
39.5508	82.4904	39.5508	82.6205	39.5508	85.8249	39.5508	84.5803
41.0156	83.988	41.0156	84.0651	41.0156	86.9027	41.0156	85.7771
42.4805	85.3523	42.4805	85.4201	42.4805	87.9804	42.4805	86.9456
43.9453	86.309	43.9453	86.4175	43.9453	88.8944	43.9453	87.8818
45.4102	87.4917	45.4102	87.6128	45.4102	89.8609	45.4102	88.9242
46.875	88.5516	46.875	88.694	46.875	90.7754	46.875	89.894
48.3398	89.4425	48.3398	89.5864	48.3398	91.553	48.3398	90.7123
51.2695	91.1134	51.2695	91.3054	51.2695	93.0446	51.2695	92.2798
52.7344	91.8832	52.7344	92.0795	52.7344	93.6982	52.7344	92.9778
54.1992	92.5614	54.1992	92.7666	54.1992	94.281	54.1992	93.5988
55.6641	93.1741	55.6641	93.3888	55.6641	94.8289	55.6641	94.1738
58.5938	94.368	58.5938	94.592	58.5938	95.8486	58.5938	95.2639
60.0586	94.8578	60.0586	95.0843	60.0586	96.2715	60.0586	95.714
62.9883	95.7994	62.9883	96.036	62.9883	97.1007	62.9883	96.591
64.4531	96.2306	64.4531	96.4703	64.4531	97.4759	64.4531	96.9898
67.3828	97.0215	67.3828	97.2653	67.3828	98.1585	67.3828	97.7181
68.8477	97.3945	68.8477	97.6389	68.8477	98.4813	68.8477	98.0621
71.7773	98.089	71.7773	98.3321	71.7773	99.0811	71.7773	98.7014
74.707	98.7212	74.707	98.9699	74.707	99.6427	74.707	99.2945
77.6367	99.2164	77.6367	99.4646	77.6367	100.065	77.6367	99.748
79.1016	99.4551	79.1016	99.7014	79.1016	100.261	79.1016	99.9622
82.0313	100.014	82.0313	100.234	82.0313	100.657	82.0313	100.423
84.9609	100.513	84.9609	100.685	84.9609	100.928	84.9609	100.783
87.8906	100.755	87.8906	100.973	87.8906	101.316	87.8906	101.118
90.8203	100.486	90.8203	100.89	90.8203	101.69	90.8203	101.262
95.2148	101.726	95.2148	101.84	95.2148	101.754	95.2148	101.772
98.1445	101.582	98.1445	101.791	98.1445	101.941	98.1445	101.832
101.074	101.693	101.074	101.897	101.074	102.031	101.074	101.93
105.469	101.794	105.469	101.986	105.469	102.101	105.469	102.011
108.398	101.873	108.398	102.072	108.398	102.159	108.398	102.081
112.793	102.1	112.793	102.251	112.793	102.227	112.793	102.209
117.188	101.954	117.188	102.104	117.188	102.097	117.188	102.071
120.117	102.131	120.117	102.229	120.117	102.117	120.117	102.151
124.512	101.924	124.512	102.015	124.512	101.726	124.512	101.846
128.906	101.518	128.906	101.606	128.906	101.257	128.906	101.408
