"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
159.668	86.5641	159.668	85.0025	159.668	85.8531
165.527	86.5059	165.527	84.9753	165.527	85.8076
171.387	86.425	171.387	84.9691	171.387	85.7578
177.246	86.242	177.246	84.7883	177.246	85.5757
183.105	86.0035	183.105	84.3175	183.105	85.2418
188.965	86.0125	188.965	84.2373	188.965	85.215
196.289	85.9538	196.289	84.2647	196.289	85.1909
203.613	85.8069	203.613	84.0565	203.613	85.0193
210.938	85.7885	210.938	83.874	210.938	84.9359
218.262	85.7634	218.262	83.762	218.262	84.877
225.586	85.6068	225.586	83.5949	225.586	84.7163
232.91	85.6943	232.91	83.5884	232.91	84.7678
241.699	85.6588	241.699	83.5278	241.699	84.7227
250.488	85.6356	250.488	82.9684	250.488	84.5036
259.277	85.8425	259.277	83.5755	259.277	84.8552
268.066	85.0798	268.066	82.8902	268.066	84.1216
276.855	85.2231	276.855	82.644	276.855	84.1222
287.109	85.0949	287.109	82.6643	287.109	84.0475
297.363	84.7895	297.363	82.5372	297.363	83.8078
307.617	85.1049	307.617	82.9399	307.617	84.1559
319.336	84.7401	319.336	82.2492	319.336	83.6708
329.59	84.9471	329.59	82.3488	329.59	83.8394
341.309	84.8848	341.309	82.2631	341.309	83.7688
353.027	85.5877	353.027	81.4249	353.027	83.9871
366.211	86.1989	366.211	81.9655	366.211	84.5788
379.395	86.7143	379.395	82.7446	379.395	85.168
392.578	86	392.578	82.4715	392.578	84.5847
405.762	85.4588	405.762	81.9319	405.762	84.044
420.41	85.9713	420.41	82.0357	420.41	84.4349
435.059	85.6305	435.059	82.1217	435.059	84.2212
451.172	86.1404	451.172	82.8095	451.172	84.7868
465.82	85.2623	465.82	82.8906	465.82	84.2364
483.398	84.9741	483.398	81.5896	483.398	83.6035
499.512	85.6099	499.512	82.4003	499.512	84.2951
517.09	85.3975	517.09	82.586	517.09	84.2154
536.133	85.4974	536.133	82.9016	536.133	84.3906
555.176	86.2994	555.176	82.7562	555.176	84.8795
574.219	86.3911	574.219	82.0752	574.219	84.7486
594.727	86.8097	594.727	82.6089	594.727	85.1986
615.234	87.2426	615.234	83.396	615.234	85.732
637.207	86.9656	637.207	82.766	637.207	85.3548
659.18	86.4993	659.18	83.1988	659.18	85.1553
682.617	86.2102	682.617	83.6359	682.617	85.1111
707.52	86.4469	707.52	84.1528	707.52	85.4496
732.422	86.0455	732.422	84.2319	732.422	85.2327
757.324	86.26	757.324	84.329	757.324	85.4009
785.156	86.6766	785.156	84.4997	785.156	85.7231
811.523	85.8414	811.523	83.7641	811.523	84.9258
840.82	85.6788	840.82	83.6818	840.82	84.7941
870.117	85.4593	870.117	83.0851	870.117	84.4324
900.879	85.1435	900.879	83.5517	900.879	84.4201
933.105	84.6468	933.105	83.2066	933.105	83.9861
965.332	84.0292	965.332	83.6143	965.332	83.8267
1,000.49	83.4772	1,000.49	83.136	1,000.49	83.3099
1,035.64	81.9216	1,035.64	83.3424	1,035.64	82.6898
1,072.27	80.8473	1,072.27	83.5417	1,072.27	82.4002
1,108.89	79.0939	1,108.89	83.8974	1,108.89	82.1285
1,148.44	78.5707	1,148.44	82.9566	1,148.44	81.2952
1,189.45	76.8707	1,189.45	82.8494	1,189.45	80.8166
1,230.47	75.6133	1,230.47	83.8633	1,230.47	81.4586
1,274.41	75.6751	1,274.41	83.5764	1,274.41	81.2187
1,319.82	76.1956	1,319.82	82.8016	1,319.82	80.6494
1,366.7	76.276	1,366.7	82.5281	1,366.7	80.4416
1,413.57	76.4124	1,413.57	82.252	1,413.57	80.2476
1,463.38	78.4509	1,463.38	81.9237	1,463.38	80.5256
1,516.11	79.603	1,516.11	80.7846	1,516.11	80.2339
1,568.85	79.7238	1,568.85	79.5092	1,568.85	79.6178
1,624.51	80.5607	1,624.51	78.4332	1,624.51	79.6259
1,681.64	80.5347	1,681.64	80.3394	1,681.64	80.4381
1,741.7	81.7271	1,741.7	79.8552	1,741.7	80.8913
1,803.22	81.5894	1,803.22	80.3603	1,803.22	81.0182
1,866.21	82.2891	1,866.21	78.9479	1,866.21	80.9322
1,932.13	84.2011	1,932.13	82.3468	1,932.13	83.3722
1,999.51	82.4913	1,999.51	82.5856	1,999.51	82.5387
2,069.82	83.4925	2,069.82	82.6119	2,069.82	83.0745
2,143.07	83.082	2,143.07	83.4582	2,143.07	83.2742
2,219.24	84.1225	2,219.24	82.7623	2,219.24	83.4954
2,296.88	84.0523	2,296.88	83.8856	2,296.88	83.9697
2,378.91	84.3211	2,378.91	84.8143	2,378.91	84.5747
2,462.4	83.1747	2,462.4	84.478	2,462.4	83.875
2,548.83	84.0789	2,548.83	84.7263	2,548.83	84.4147
2,639.65	83.8721	2,639.65	85.377	2,639.65	84.6894
2,731.93	83.3575	2,731.93	84.8772	2,731.93	84.1835
2,828.61	83.7345	2,828.61	85.5597	2,828.61	84.7423
2,928.22	84.2943	2,928.22	85.0679	2,928.22	84.6983
3,030.76	84.8949	3,030.76	84.9098	3,030.76	84.9024
3,137.7	84.9596	3,137.7	84.5218	3,137.7	84.7462
3,249.02	85.0738	3,249.02	83.6064	3,249.02	84.4018
3,363.28	84.9109	3,363.28	82.9606	3,363.28	84.0443
3,481.93	85.2145	3,481.93	82.2957	3,481.93	83.9958
3,604.98	84.5166	3,604.98	81.9583	3,604.98	83.4231
3,732.42	84.691	3,732.42	82.1514	3,732.42	83.6042
3,864.26	85.0833	3,864.26	81.7711	3,864.26	83.7356
4,000.49	85.0723	4,000.49	81.3807	4,000.49	83.6075
4,141.11	84.714	4,141.11	81.2252	4,141.11	83.3109
4,287.6	84.7919	4,287.6	80.7567	4,287.6	83.227
4,438.48	84.4311	4,438.48	80.7217	4,438.48	82.961
4,595.21	84.0873	4,595.21	80.2472	4,595.21	82.5785
4,756.35	83.7124	4,756.35	79.9337	4,756.35	82.2217
4,924.8	83.2016	4,924.8	79.9328	4,924.8	81.8677
5,097.66	82.8912	5,097.66	79.7775	5,097.66	81.6076
5,277.83	82.7054	5,277.83	79.4706	5,277.83	81.3824
5,463.87	82.6232	5,463.87	79.1885	5,463.87	81.2369
5,657.23	82.3991	5,657.23	78.7315	5,657.23	80.9415
5,856.45	81.9413	5,856.45	77.9376	5,856.45	80.3854
6,062.99	81.4604	6,062.99	76.9033	6,062.99	79.754
6,276.86	80.9675	6,276.86	76.3675	6,276.86	79.25
6,498.05	80.9363	6,498.05	76.2954	6,498.05	79.2084
6,726.56	81.1295	6,726.56	76.1264	6,726.56	79.3118
6,963.87	81.6221	6,963.87	75.7784	6,963.87	79.6169
7,209.96	81.6404	7,209.96	75.17	7,209.96	79.5129
7,464.84	81.801	7,464.84	74.6987	7,464.84	79.5639
7,727.05	82.0533	7,727.05	74.1081	7,727.05	79.6894
7,999.51	81.8638	7,999.51	73.3469	7,999.51	79.4253
8,282.23	81.6774	8,282.23	72.7916	8,282.23	79.195
8,573.73	81.5669	8,573.73	72.2071	8,573.73	79.0328
8,876.95	81.1949	8,876.95	71.5033	8,876.95	78.6275
9,188.96	81.1191	9,188.96	70.4959	9,188.96	78.4696
9,514.16	81.3859	9,514.16	70.2561	9,514.16	78.6981
9,849.61	81.6305	9,849.61	70.3466	9,849.61	78.9319
10,196.8	81.7101	10,196.8	70.6377	10,196.8	79.0265
10,555.7	82.0026	10,555.7	71.455	10,555.7	79.3592
10,927.7	82.0624	10,927.7	70.9966	10,927.7	79.3792
11,313	81.4922	11,313	69.2686	11,313	78.7347
11,712.9	80.604	11,712.9	67.0884	11,712.9	77.7828
12,126	79.9117	12,126	66.3638	12,126	77.0891
12,553.7	79.0847	12,553.7	64.9315	12,553.7	76.2382
12,996.1	77.7381	12,996.1	62.9206	12,996.1	74.8687
13,454.6	76.131	13,454.6	61.8109	13,454.6	73.2784
13,929.2	75.2929	13,929.2	61.747	13,929.2	72.4705
14,419.9	74.3321	14,419.9	60.0042	14,419.9	71.4793
14,928.2	73.579	14,928.2	61.4393	14,928.2	70.8263
15,455.6	72.7562	15,455.6	63.6797	15,455.6	70.2524
16,000.5	71.7845	16,000.5	63.0929	16,000.5	69.3248
16,564.5	70.5826	16,564.5	62.6429	16,564.5	68.2195
17,148.9	69.0438	17,148.9	63.8015	17,148.9	67.1698
17,752.4	67.8977	17,752.4	64.2391	17,752.4	66.4428
18,379.4	66.8272	18,379.4	64.257	18,379.4	65.7295
19,026.9	66.0116	19,026.9	63.8427	19,026.9	65.0611
19,697.8	65.3093	19,697.8	63.0677	19,697.8	64.3316
19,999.5	64.9581	19,999.5	62.823	19,999.5	64.0204
