22.4	60.1
23	62
23.6	63.9
24	66.2
25	68.5
25.8	70.6
26.5	72.2
27.2	73.6
28	75
29	76.5
30	78.1
30.7	79.7
31.5	81.3
32.5	82.8
33.5	84.2
34.5	85.6
35.5	86.9
36.5	88.2
37.5	89.4
38.7	90.2
40	91
41.2	91.8
42.5	92.5
43.7	93.2
45	93.9
46.2	94.4
47.5	94.8
48.7	95
50	95.1
51.5	95.2
53	95.5
54.5	95.9
56	96.3
58	96.6
60	97
61.5	97.4
63	97.7
65	98
67	98.4
69	98.3
71	98.3
73	98.5
75	98.7
77.5	98.9
80	98.7
82.5	98.6
85	98.8
87.5	98.7
90	98.6
92.5	98.6
95	98.4
97.5	98.2
100	98
103	97.9
106	97.8
109	97.8
112	97.8
115	97.6
118	97.5
122	97.3
125	97.2
128	96.9
132	96.7
136	96.4
140	96.2
145	95.9
150	95.6
155	95.4
160	95.2
165	95.1
170	95
175	95
180	95.1
185	95.2
190	95.2
195	95.3
200	95.2
206	95.2
212	95
218	94.9
224	94.9
230	95
236	95.3
240	95.7
250	96.2
258	96.6
265	96.9
272	97.1
280	97.1
290	96.9
300	96.5
307	96
315	95.4
325	94.6
335	93.8
345	93
355	92.3
365	91.8
375	91.5
387	91.2
400	90.7
412	90.2
425	89.6
437	89.4
450	89.9
462	90.8
475	91.8
487	92.5
500	93
515	93
530	92.7
545	92.3
560	92.2
580	92.9
600	94
615	94.9
630	95.5
650	95.8
670	95.9
690	95.9
710	96
730	96.2
750	96.3
775	96.1
800	95.6
825	94.9
850	94
875	93.2
900	92.4
925	92
950	91.9
975	91.8
1000	91.4
1030	91.1
1060	91.7
1090	93
1120	94.3
1150	95.1
1180	95.4
1220	95.2
1250	94
1280	92.4
1320	91.6
1360	92.1
1400	92.7
1450	92.3
1500	91.2
1550	90.6
1600	89.8
1650	89
1700	89.9
1750	90.4
1800	89.5
1850	88.6
1900	88.6
1950	87.8
2000	86.2
2060	84.8
2120	79.8
2180	75.8
2240	81.6
2300	83.5
2360	86
2400	87.6
2500	88.3
2580	87.7
2650	86.6
2720	87.2
2800	87.7
2900	89
3000	89.6
3070	89.7
3150	90.2
3250	91.8
3350	92.8
3450	92.8
3550	92.2
3650	91.7
3750	92.6
3870	92.4
4000	92.2
4120	92.9
4250	93.4
4370	93.4
4500	92.5
4620	93.1
4750	93
4870	93
5000	93.7
5150	95.4
5300	95.8
5450	95
5600	94.5
5800	95
6000	96.4
6150	96
6300	95.4
6500	94.6
6700	95
6900	96
7100	95.9
7300	96.6
7500	97.2
7750	96.3
8000	95.4
8250	97.2
8500	97.7
8750	96.4
9000	97.1
9250	99
9500	98.3
9750	99.7
10000	100.2
10300	99.9
10600	100.9
10900	100.6
11200	99.9
11500	99.1
11800	99
12200	101.3
12500	100.2
12800	98.6
13200	100.6
13600	99.2
14000	95.7
14500	96
15000	95
15500	95.5
16000	96
16500	92.2
17000	99.4
17500	97.8
18000	96.2
18500	96.5
19000	89.4
19500	94
20000	87.5
20600	83.2
21200	80.2
21800	79.2
22400	83.2
