"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.1784	20.5078	56.2931	20.5078	56.7583
21.9727	59.0335	21.9727	58.0537	21.9727	58.5712
23.4375	59.853	23.4375	58.9894	23.4375	59.4427
24.9023	60.678	24.9023	59.7826	24.9023	60.2533
26.3672	61.1198	26.3672	60.2758	26.3672	60.7183
27.832	62.7142	27.832	61.9151	27.832	62.333
29.2969	63.3924	29.2969	62.5529	29.2969	62.9929
30.7617	64.1767	30.7617	63.3859	30.7617	63.7993
32.2266	64.8043	32.2266	63.9979	32.2266	64.4198
33.6914	65.4432	33.6914	64.6205	33.6914	65.0513
35.1562	66.0278	35.1562	65.2385	35.1562	65.651
36.6211	66.632	36.6211	65.8279	36.6211	66.2485
38.0859	67.2014	38.0859	66.3932	38.0859	66.8161
39.5508	67.6604	39.5508	66.8424	39.5508	67.2706
41.0156	68.3629	41.0156	67.5015	41.0156	67.9535
42.4805	69.0779	42.4805	68.2258	42.4805	68.6727
43.9453	69.3695	43.9453	68.4817	43.9453	68.9483
45.4102	69.8591	45.4102	69.0156	45.4102	69.4578
46.875	70.153	46.875	69.3771	46.875	69.7824
48.3398	70.9568	48.3398	70.1488	48.3398	70.5715
51.2695	71.4704	51.2695	70.618	51.2695	71.065
52.7344	71.8357	52.7344	71.0538	52.7344	71.4623
54.1992	72.2603	54.1992	71.517	54.1992	71.9045
55.6641	72.8274	55.6641	72.0389	55.6641	72.451
58.5938	73.4096	58.5938	72.5434	58.5938	72.9981
60.0586	73.8504	60.0586	72.9218	60.0586	73.4109
62.9883	74.6724	62.9883	73.8488	62.9883	74.2801
64.4531	74.9225	64.4531	74.1043	64.4531	74.5327
67.3828	75.2039	67.3828	74.3734	67.3828	74.8084
68.8477	75.5427	68.8477	74.7142	68.8477	75.1482
71.7773	76.2278	71.7773	75.3811	71.7773	75.825
74.707	76.864	74.707	76.0818	74.707	76.4905
77.6367	77.3289	77.6367	76.4914	77.6367	76.9303
79.1016	77.5335	79.1016	76.6816	79.1016	77.1284
82.0312	77.9735	82.0312	77.1359	82.0312	77.5749
84.9609	78.3818	84.9609	77.5946	84.9609	78.006
87.8906	78.9205	87.8906	78.1186	87.8906	78.538
90.8203	79.5155	90.8203	78.637	90.8203	79.0984
95.2148	80.0888	95.2148	79.1943	95.2148	79.6645
98.1445	80.4786	98.1445	79.5381	98.1445	80.0338
101.074	80.7232	101.074	79.7049	101.074	80.2438
105.469	81.1769	105.469	80.2778	105.469	80.7505
108.398	81.4646	108.398	80.5889	108.398	81.0488
112.793	81.7429	112.793	80.7409	112.793	81.2707
117.188	82.1815	117.188	81.2894	117.188	81.7583
120.117	82.4852	120.117	81.5491	120.117	82.0423
124.512	82.5526	124.512	81.5924	124.512	82.099
128.906	82.6844	128.906	81.746	128.906	82.2405
133.301	83.0081	133.301	82.0123	133.301	82.5387
139.16	83.1927	139.16	82.1223	139.16	82.6904
143.555	83.2092	143.555	82.1606	143.555	82.7165
147.949	83.3773	147.949	82.2625	147.949	82.8556
153.809	83.3434	153.809	82.298	153.809	82.8521
159.668	83.5981	159.668	82.5726	159.668	83.1155
165.527	83.6521	165.527	82.6211	165.527	83.1671
171.387	83.75	171.387	82.6167	171.387	83.2202
177.246	83.7725	177.246	82.6071	177.246	83.2288
183.105	83.6526	183.105	82.5552	183.105	83.1385
188.965	83.524	188.965	82.3313	188.965	82.9685
196.289	83.5244	196.289	82.4111	196.289	83.0033
203.613	83.4692	203.613	82.2192	203.613	82.889
210.938	83.2801	210.938	82.1028	210.938	82.7312
218.262	83.036	218.262	81.8268	218.262	82.4733
225.586	83.0365	225.586	81.7304	225.586	82.4324
232.91	82.957	232.91	81.6123	232.91	82.3365
241.699	82.5582	241.699	81.0865	241.699	81.8844
250.488	82.2781	250.488	80.4943	250.488	81.4771
259.277	81.6061	259.277	79.6482	259.277	80.7366
268.066	82.0282	268.066	79.6961	268.066	81.0169
276.855	82.8582	276.855	80.7262	276.855	81.9217
287.109	82.6166	287.109	80.8301	287.109	81.8145
297.363	82.8355	297.363	80.6318	297.363	81.8719
307.617	82.932	307.617	80.9024	307.617	82.0347
319.336	82.6422	319.336	80.4794	319.336	81.6941
329.59	82.2796	329.59	80.1728	329.59	81.3527
341.309	82.5029	341.309	80.1692	341.309	81.491
353.027	82.4277	353.027	80.0483	353.027	81.3989
366.211	82.4919	366.211	79.9786	366.211	81.4146
379.395	82.6458	379.395	80.088	379.395	81.5525
392.578	82.4599	392.578	80.0844	392.578	81.4326
405.762	82.2598	405.762	79.8258	405.762	81.2111
420.41	82.2884	420.41	79.8954	420.41	81.2547
