"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.162134	20.5078	0.104511
21.9727	0.369381	21.9727	0.16454
23.4375	0.34684	23.4375	0.155225
24.9023	0.423482	24.9023	0.188174
26.3672	0.20155	26.3672	0.10143
27.832	0.213431	27.832	0.106939
29.2969	0.350977	29.2969	0.162581
30.7617	0.274769	30.7617	0.120005
32.2266	0.250219	32.2266	0.118222
33.6914	0.265826	33.6914	0.125192
35.1562	0.259053	35.1562	0.123472
36.6211	0.269726	36.6211	0.124946
38.0859	0.273838	38.0859	0.126539
39.5508	0.279342	39.5508	0.131682
41.0156	0.137173	41.0156	0.0759316
42.4805	0.270562	42.4805	0.132077
43.9453	0.325625	43.9453	0.147936
45.4102	0.301771	45.4102	0.136796
46.875	0.238159	46.875	0.108118
48.3398	0.326353	48.3398	0.145997
51.2695	0.277279	51.2695	0.128562
52.7344	0.216557	52.7344	0.106631
54.1992	0.215932	54.1992	0.106925
55.6641	0.285578	55.6641	0.138044
58.5938	0.390707	58.5938	0.172727
60.0586	0.472322	60.0586	0.204183
62.9883	0.377209	62.9883	0.164526
64.4531	0.313382	64.4531	0.144909
67.3828	0.145441	67.3828	0.0832084
68.8477	0.135994	68.8477	0.0825873
71.7773	0.19087	71.7773	0.105277
74.707	0.248996	74.707	0.117632
77.6367	0.183722	77.6367	0.0978564
79.1016	0.209742	79.1016	0.112555
82.0312	0.267307	82.0312	0.14038
84.9609	0.218048	84.9609	0.120846
87.8906	0.227449	87.8906	0.128641
90.8203	0.408357	90.8203	0.20102
95.2148	0.404319	95.2148	0.19155
98.1445	0.420477	98.1445	0.199076
101.074	0.311407	101.074	0.156404
105.469	0.333593	105.469	0.184512
108.398	0.473186	108.398	0.224637
112.793	0.490521	112.793	0.235026
117.188	0.515862	117.188	0.239685
120.117	0.550295	120.117	0.244522
124.512	0.382291	124.512	0.189642
128.906	0.297889	128.906	0.154636
133.301	0.318392	133.301	0.172008
139.16	0.411192	139.16	0.218546
143.555	0.428904	143.555	0.235225
147.949	0.411455	147.949	0.226675
153.809	0.418749	153.809	0.234322
159.668	0.412165	159.668	0.233409
165.527	0.434047	165.527	0.246184
171.387	0.536284	171.387	0.284122
177.246	0.592844	177.246	0.321905
183.105	0.567823	183.105	0.309952
188.965	0.624171	188.965	0.333479
196.289	0.662257	196.289	0.350746
203.613	0.822185	203.613	0.406324
210.938	0.709257	210.938	0.372174
218.262	0.589644	218.262	0.332461
225.586	0.701252	225.586	0.358525
232.91	0.819513	232.91	0.435194
241.699	0.634409	241.699	0.337098
250.488	0.411259	250.488	0.342873
259.277	-0.225524	259.277	0.143722
268.066	0.648434	268.066	0.775352
276.855	1.57921	276.855	0.935414
287.109	1.60986	287.109	0.802434
297.363	1.94099	297.363	1.05337
307.617	2.0424	307.617	0.975282
319.336	2.02451	319.336	0.989572
329.59	1.98083	329.59	0.872153
341.309	2.14337	341.309	1.1065
353.027	2.45138	353.027	1.13597
366.211	2.45036	366.211	1.14747
379.395	2.47328	379.395	1.08074
392.578	2.64708	392.578	1.14601
405.762	2.70464	405.762	1.26312
420.41	2.76819	420.41	1.23925
435.059	2.71526	435.059	1.1883
451.172	3.26175	451.172	1.35277
465.82	2.97844	465.82	1.26764
483.398	2.89395	483.398	1.13761
499.512	3.33487	499.512	1.37467
517.09	3.46258	517.09	1.39231
536.133	3.75611	536.133	1.56554
555.176	3.74754	555.176	1.42072
574.219	3.86551	574.219	1.45284
594.727	4.03641	594.727	1.5415
615.234	4.24151	615.234	1.57462
637.207	4.04602	637.207	1.44348
659.18	4.10878	659.18	1.52417
682.617	4.09471	682.617	1.55366
707.52	4.01692	707.52	1.42072
732.422	3.93969	732.422	1.4273
757.324	4.08546	757.324	1.47799
785.156	4.01438	785.156	1.41581
811.523	4.01193	811.523	1.43729
840.82	4.2857	840.82	1.61179
870.117	4.75663	870.117	1.95617
900.879	4.86195	900.879	1.9116
933.105	4.79748	933.105	1.93125
965.332	4.75876	965.332	1.92388
1,000.49	5.07104	1,000.49	2.17497
1,035.64	4.98435	1,035.64	2.28644
1,072.27	4.61801	1,072.27	2.06637
1,108.89	3.91614	1,108.89	1.83237
1,148.44	2.61534	1,148.44	1.12554
1,189.45	0.983842	1,189.45	0.125424
1,230.47	-1.94113	1,230.47	-2.16178
1,274.41	-0.173626	1,274.41	-1.24655
1,319.82	2.08037	1,319.82	-0.118433
1,366.7	3.39117	1,366.7	0.72052
1,413.57	4.3728	1,413.57	1.22658
1,463.38	5.2214	1,463.38	1.67663
1,516.11	5.67399	1,516.11	2.08125
1,568.85	6.45364	1,568.85	2.50631
1,624.51	7.11103	1,624.51	2.91896
1,681.64	6.55116	1,681.64	2.81345
1,741.7	6.32703	1,741.7	2.88623
1,803.22	5.67349	1,803.22	2.9935
1,866.21	5.41194	1,866.21	2.63015
1,932.13	3.26313	1,932.13	1.97792
1,999.51	7.41132	1,999.51	2.97483
2,069.82	8.1505	2,069.82	3.42042
2,143.07	7.55589	2,143.07	3.22016
2,219.24	6.77311	2,219.24	2.77268
2,296.88	5.66859	2,296.88	2.07362
2,378.91	5.73926	2,378.91	2.01614
2,462.4	6.56171	2,462.4	2.68517
2,548.83	5.01929	2,548.83	1.77105
2,639.65	2.43937	2,639.65	0.129698
2,731.93	2.38262	2,731.93	0.415361
2,828.61	2.92818	2,828.61	0.830511
2,928.22	3.82074	2,928.22	1.30459
3,030.76	3.47996	3,030.76	0.914521
3,137.7	3.92278	3,137.7	1.16079
3,249.02	3.73661	3,249.02	1.02587
3,363.28	3.97798	3,363.28	1.18304
3,481.93	4.12865	3,481.93	1.24488
3,604.98	4.2199	3,604.98	1.33801
3,732.42	4.98434	3,732.42	1.83203
3,864.26	4.35927	3,864.26	1.48671
4,000.49	3.83559	4,000.49	1.44339
4,141.11	4.28671	4,141.11	1.91291
4,287.6	4.31932	4,287.6	1.86041
4,438.48	4.24716	4,438.48	1.53109
4,595.21	4.25327	4,595.21	1.11481
4,756.35	4.8137	4,756.35	1.35552
4,924.8	5.02473	4,924.8	1.38987
5,097.66	5.43855	5,097.66	1.57634
5,277.83	5.85671	5,277.83	1.79272
5,463.87	6.01733	5,463.87	1.99779
5,657.23	6.01617	5,657.23	2.08391
5,856.45	5.89084	5,856.45	1.96465
6,062.99	5.8817	6,062.99	1.84545
6,276.86	6.09037	6,276.86	2.0453
6,498.05	6.18384	6,498.05	2.15273
6,726.56	6.08152	6,726.56	2.24259
6,963.87	5.92491	6,963.87	2.1302
7,209.96	5.77279	7,209.96	2.12185
7,464.84	5.79853	7,464.84	2.31859
7,727.05	5.94586	7,727.05	2.29448
7,999.51	5.92696	7,999.51	2.28476
8,282.23	6.14634	8,282.23	2.27483
8,573.73	6.35416	8,573.73	2.33511
8,876.95	6.43518	8,876.95	2.37464
9,188.96	6.7817	9,188.96	2.72081
9,514.16	6.86144	9,514.16	2.74797
9,849.61	6.98926	9,849.61	2.92516
10,196.8	7.58629	10,196.8	3.26429
10,555.7	8.10421	10,555.7	3.59208
10,927.7	8.35919	10,927.7	3.78199
11,313	8.52337	11,313	3.85085
11,712.9	8.75541	11,712.9	3.99442
12,126	8.88493	12,126	4.00471
12,553.7	9.09461	12,553.7	4.14926
12,996.1	9.34209	12,996.1	4.3787
13,454.6	9.59385	13,454.6	4.64471
13,929.2	9.73571	13,929.2	4.72793
14,419.9	9.90009	14,419.9	4.75083
14,928.2	10.1729	14,928.2	4.85676
15,455.6	10.2944	15,455.6	5.00911
