* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\7-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:06:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\7-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 7-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	57.905884	159.2862
20.144928	58.026886	159.0287
20.290907	58.147892	158.7083
20.437943	58.283718	158.2381
20.586044	58.389942	157.7613
20.735220	58.401508	157.3829
20.885475	58.395000	157.1312
21.036821	58.437939	157.0998
21.189262	58.492931	157.1978
21.342808	58.537628	157.3626
21.497467	58.593922	157.6027
21.653246	58.677437	157.9319
21.810154	58.784840	158.2716
21.968201	58.924507	158.5467
22.127390	59.076832	158.7598
22.287735	59.222870	158.8771
22.449242	59.368881	158.9330
22.611917	59.514858	158.9507
22.775772	59.660820	158.9300
22.940815	59.806812	158.8788
23.107054	59.952808	158.7951
23.274498	60.098797	158.6811
23.443153	60.244801	158.5332
23.613033	60.390842	158.3505
23.784142	60.536873	158.1282
23.956491	60.682861	157.8708
24.130091	60.828831	157.5494
24.304947	60.982254	157.1171
24.481071	61.120831	156.6326
24.658470	61.213070	156.1446
24.837156	61.293884	155.6367
25.017136	61.406494	155.0811
25.198421	61.494930	154.5615
25.381020	61.491707	154.1407
25.564941	61.474014	153.8552
25.750195	61.506012	153.8121
25.936790	61.559921	153.8619
26.124741	61.632637	153.8842
26.314051	61.713879	153.8980
26.504732	61.790894	153.8752
26.696796	61.867905	153.8371
26.890253	61.944908	153.7969
27.085112	62.021912	153.7500
27.281382	62.098900	153.6994
27.479073	62.175896	153.6351
27.678198	62.252892	153.5580
27.878765	62.329891	153.4382
28.080786	62.414391	153.2377
28.284271	62.483925	152.9814
28.489231	62.522411	152.6253
28.695675	62.518040	152.3383
28.903616	62.436455	152.2529
29.113064	62.329155	152.4355
29.324028	62.228554	153.0580
29.536524	62.158058	153.9369
29.750557	62.171211	154.9343
29.966141	62.209953	156.0826
30.183289	62.202423	157.4140
30.402010	62.242901	158.7923
30.622314	62.442410	160.1124
30.844217	62.679710	161.3126
31.067726	62.850082	162.2409
31.292856	63.013744	163.0638
31.519617	63.199234	163.9274
31.748020	63.397751	164.7430
31.978081	63.617222	165.4461
32.209808	63.835712	166.1091
32.443211	64.019310	166.7829
32.678310	64.211731	167.4691
32.915108	64.441238	168.2859
33.153625	64.720627	168.9344
33.393871	65.128494	169.0330
33.635857	65.495514	168.9442
33.879597	65.592346	168.9229
34.125103	65.675835	168.9140
34.372387	66.006363	168.9853
34.621464	66.347534	169.0210
34.872345	66.493141	168.8499
35.125042	66.609840	168.7051
35.379574	66.812744	168.8660
35.635948	67.052696	169.0259
35.894180	67.333298	168.9375
36.154285	67.610611	168.6995
36.416275	67.829735	168.3071
36.680161	68.026703	167.8238
36.945961	68.232956	167.2784
37.213688	68.407776	166.7707
37.483353	68.493698	166.4184
37.754974	68.571869	166.1973
38.028561	68.718765	166.1842
38.304131	68.891762	166.1930
38.581699	69.089157	165.9936
38.861279	69.263771	165.7923
39.142883	69.338722	165.6976
39.426529	69.400902	165.7747
39.712231	69.510246	166.2263
40.000000	69.671715	166.7482
40.289856	69.945641	167.0512
40.581814	70.225624	167.2917
40.875885	70.377914	167.5410
41.172089	70.543701	167.7687
41.470440	70.860077	168.0145
41.770950	71.207443	168.1380
42.073643	71.493637	167.9690
42.378525	71.771614	167.6346
42.685616	72.070526	167.2348
42.994934	72.370583	166.6819
43.306492	72.673004	165.8786
43.620308	72.943626	164.9515
43.936401	73.135490	163.9576
44.254780	73.287788	163.0094
44.575470	73.421799	162.2473
44.898483	73.544815	161.6448
45.223835	73.665314	161.2426
45.551544	73.800781	160.9793
45.881630	73.972534	160.8381
46.214108	74.177658	160.7252
46.548996	74.419647	160.5879
46.886307	74.700531	160.2867
47.226067	75.047935	159.6371
47.568283	75.388458	158.7207
