* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\7-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:08:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\7-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 7-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	48.787933	56.0563
20.144928	48.855438	55.7046
20.290907	48.922939	55.3773
20.437943	48.982204	55.1230
20.586044	49.057934	54.8622
20.735220	49.185383	54.5436
20.885475	49.324844	54.1306
21.036821	49.446606	53.5414
21.189262	49.555874	52.8599
21.342808	49.646023	52.1340
21.497467	49.722912	51.3909
21.653246	49.786358	50.6847
21.810154	49.847912	49.9829
21.968201	49.923031	49.2834
22.127390	49.999916	48.5498
22.287735	50.076935	47.7215
22.449242	50.138958	46.8687
22.611917	50.163673	46.0152
22.775772	50.171001	45.2399
22.940815	50.159004	44.6899
23.107054	50.170956	44.1847
23.274498	50.280769	43.5801
23.443153	50.394863	42.9120
23.613033	50.419365	42.1293
23.784142	50.427994	41.3486
23.956491	50.469452	40.7081
24.130091	50.525928	40.0927
24.304947	50.596905	39.4281
24.481071	50.678886	38.7299
24.658470	50.755814	38.0470
24.837156	50.864815	37.2063
25.017136	51.070179	36.0472
25.198421	51.274815	34.5807
25.381020	51.384605	32.7384
25.564941	51.453949	30.5992
25.750195	51.533943	28.1768
25.936790	51.541061	25.5983
26.124741	51.389042	22.9095
26.314051	51.136433	20.3675
26.504732	50.806488	18.2353
26.696796	50.419502	16.5428
26.890253	49.984505	15.4707
27.085112	49.558472	14.8285
27.281382	49.233826	14.4664
27.479073	48.913452	14.4418
27.678198	48.494789	14.7276
27.878765	48.085552	15.4297
28.080786	47.749660	16.8047
28.284271	47.517231	18.3748
28.489231	47.497540	19.7077
28.695675	47.516994	20.9194
28.903616	47.388699	21.9360
29.113064	47.260147	22.8976
29.324028	47.254612	23.9185
29.536524	47.260010	25.0037
29.750557	47.158550	26.2092
29.966141	47.089035	27.4965
30.183289	47.179901	28.9456
30.402010	47.345760	30.2565
30.622314	47.554417	31.1088
30.844217	47.773735	31.6415
31.067726	47.955452	31.8437
31.292856	48.115776	31.8471
31.519617	48.244267	31.8141
31.748020	48.372833	31.6423
31.978081	48.555027	31.2579
32.209808	48.715820	30.7368
32.443211	48.778198	30.0708
32.678310	48.800980	29.4388
32.915108	48.801865	29.1030
33.153625	48.827934	28.8064
33.393871	48.965847	28.3901
33.635857	49.114788	27.8190
33.879597	49.189854	26.9443
34.125103	49.228966	25.9494
34.372387	49.239941	24.9777
34.621464	49.229031	24.0035
34.872345	49.205791	23.0598
35.125042	49.168056	22.1122
35.379574	49.125626	21.1084
35.635948	49.052109	20.1341
35.894180	48.910587	19.2513
36.154285	48.742256	18.4800
36.416275	48.593056	17.8174
36.680161	48.412323	17.3944
36.945961	48.122692	17.3794
37.213688	47.849358	17.6594
37.483353	47.723324	18.2569
37.754974	47.651093	18.9330
38.028561	47.587776	19.3780
38.304131	47.517105	19.8244
38.581699	47.380314	20.4332
38.861279	47.260143	21.1119
39.142883	47.253365	21.8146
39.426529	47.260002	22.5610
39.712231	47.175182	23.3586
40.000000	47.109058	24.1977
40.289856	47.165447	25.1149
40.581814	47.259857	25.9789
40.875885	47.328701	26.6592
41.172089	47.411854	27.1893
41.470440	47.542904	27.5670
41.770950	47.677792	27.7698
42.073643	47.785477	27.7066
42.378525	47.859924	27.5802
42.685616	47.855389	27.6176
42.994934	47.859962	27.6580
43.306492	47.987797	27.6171
43.620308	48.115841	27.4903
43.936401	48.132008	27.1798
44.254780	48.116039	26.8814
44.575470	48.105255	26.8354
44.898483	48.115955	26.8131
45.223835	48.201862	26.6625
45.551544	48.287895	26.3905
45.881630	48.309502	25.8892
46.214108	48.288067	25.3518
46.548996	48.219326	24.9098
46.886307	48.116184	24.6412
47.226067	47.977539	24.6779
47.568283	47.841213	24.9892
47.912983	47.736694	25.6751
48.260181	47.688023	26.4756
48.609894	47.762535	27.1433
48.962143	47.859867	27.7382
49.316940	47.870491	28.2249
49.674313	47.887943	28.6444
