* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\7-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:07:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\7-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 7-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	48.195900	89.0885
20.144928	48.292843	88.6437
20.290907	48.402893	88.1794
20.437943	48.560444	87.6173
20.586044	48.715897	87.0124
20.735220	48.808105	86.4113
20.885475	48.905869	85.7618
21.036821	49.088085	85.0133
21.189262	49.263802	84.2070
21.342808	49.338173	83.3520
21.497467	49.400913	82.4940
21.653246	49.530262	81.7106
21.810154	49.666821	80.9161
21.968201	49.768387	80.0268
22.127390	49.860905	79.1140
22.287735	49.957912	78.2317
22.449242	50.054924	77.3487
22.611917	50.151901	76.4514
22.775772	50.248882	75.5401
22.940815	50.345875	74.6120
23.107054	50.442875	73.6633
23.274498	50.539806	72.6907
23.443153	50.636868	71.6904
23.613033	50.734398	70.6584
23.784142	50.831917	69.5919
23.956491	50.928970	68.4898
24.130091	51.025890	67.3434
24.304947	51.122883	66.1464
24.481071	51.219872	64.8897
24.658470	51.316868	63.5675
24.837156	51.413864	62.1630
25.017136	51.510883	60.6695
25.198421	51.607906	59.0517
25.381020	51.703030	57.3208
25.564941	51.801903	55.3311
25.750195	51.942490	52.9035
25.936790	52.025959	50.1487
26.124741	51.970119	46.9205
26.314051	51.762424	43.8102
26.504732	51.291576	41.4169
26.696796	50.771614	39.5749
26.890253	50.436111	38.3878
27.085112	50.117382	37.6427
27.281382	49.695423	37.0881
27.479073	49.258587	36.9419
27.678198	48.857986	37.3457
27.878765	48.486504	38.2793
28.080786	48.111397	39.9278
28.284271	47.860226	41.8163
28.489231	47.929005	43.5546
28.695675	48.080791	45.0701
28.903616	48.101547	46.0599
29.113064	48.115967	46.8270
29.324028	48.193386	47.6040
29.536524	48.287880	48.3022
29.750557	48.362782	48.9266
29.966141	48.458874	49.4265
30.183289	48.624420	49.7587
30.402010	48.800785	49.9059
30.622314	48.940029	49.7852
30.844217	49.057869	49.5503
31.067726	49.142010	49.3513
31.292856	49.228855	49.1174
31.519617	49.358932	48.8755
31.748020	49.507812	48.4816
31.978081	49.685726	47.7337
32.209808	49.828854	46.8322
32.443211	49.849068	45.8668
32.678310	49.829033	44.9691
32.915108	49.818317	44.3809
33.153625	49.828968	43.8616
33.393871	49.914368	43.2355
33.635857	49.999889	42.5471
33.879597	50.010693	41.7407
34.125103	50.000019	40.9430
34.372387	49.992313	40.3129
34.621464	49.999969	39.7000
34.872345	50.053413	39.0420
35.125042	50.122913	38.2311
35.379574	50.206413	37.0821
35.635948	50.250984	35.7646
35.894180	50.186321	34.3375
36.154285	50.062218	32.9500
36.416275	49.912640	31.7279
36.680161	49.715347	30.8011
36.945961	49.418510	30.4068
37.213688	49.144352	30.3499
37.483353	49.037613	30.5717
37.754974	48.980080	30.8975
38.028561	48.885693	31.0929
38.304131	48.801102	31.2768
38.581699	48.747372	31.5304
38.861279	48.716030	31.7338
39.142883	48.725552	31.7342
39.426529	48.716038	31.7090
39.712231	48.598370	31.7873
40.000000	48.478157	31.9637
40.289856	48.453632	32.3281
40.581814	48.458981	32.7235
40.875885	48.457813	32.9930
41.172089	48.458996	33.2237
41.470440	48.459000	33.4370
