"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.4482	20.5078	49.1684	20.5078	48.8232
21.9727	55.1202	21.9727	53.0976	21.9727	54.2256
23.4375	59.4481	23.4375	57.0166	23.4375	58.4003
24.9023	63.1524	24.9023	61.0357	24.9023	62.2218
26.3672	66.5391	26.3672	64.6201	26.3672	65.6848
27.832	69.5831	27.832	67.8308	27.832	68.7947
29.2969	72.4011	29.2969	70.7999	29.2969	71.6739
30.7617	74.7854	30.7617	73.2742	30.7617	74.0952
32.2266	76.8882	32.2266	75.3933	32.2266	76.2048
33.6914	78.4985	33.6914	77.0632	33.6914	77.8399
35.1563	79.6588	35.1563	78.2813	35.1563	79.0245
36.6211	80.4175	36.6211	79.0775	36.6211	79.799
38.0859	81.0958	38.0859	79.8627	38.0859	80.5229
39.5508	81.4968	39.5508	80.3082	39.5508	80.943
41.0156	81.8583	41.0156	80.6869	41.0156	81.3119
42.4805	82.2741	42.4805	81.1357	42.4805	81.7421
43.9453	82.6181	43.9453	81.5052	43.9453	82.0972
45.4102	82.9457	45.4102	81.8387	45.4102	82.4273
46.875	83.2927	46.875	82.208	46.875	82.7841
48.3398	83.5936	48.3398	82.5304	48.3398	83.0944
51.2695	84.2988	51.2695	83.2636	51.2695	83.812
52.7344	84.7065	52.7344	83.7146	52.7344	84.2388
54.1992	85.087	54.1992	84.1246	54.1992	84.6324
55.6641	85.3157	55.6641	84.3743	55.6641	84.8705
58.5938	85.9453	58.5938	85.0192	58.5938	85.5069
60.0586	86.2776	60.0586	85.3569	60.0586	85.8416
62.9883	86.9537	62.9883	86.0457	62.9883	86.5234
64.4531	87.2712	64.4531	86.3733	64.4531	86.8454
67.3828	87.8148	67.3828	86.9215	67.3828	87.3911
68.8477	88.0574	68.8477	87.1498	68.8477	87.6273
71.7773	88.6533	71.7773	87.8097	71.7773	88.2519
74.707	89.1931	74.707	88.4364	74.707	88.8312
77.6367	89.4869	77.6367	88.777	77.6367	89.1464
79.1016	89.5818	79.1016	88.8851	79.1016	89.2474
82.0313	89.873	82.0313	89.1938	82.0313	89.5467
84.9609	90.1572	84.9609	89.4872	84.9609	89.8351
87.8906	90.1423	87.8906	89.4931	87.8906	89.8298
90.8203	90.105	90.8203	89.5198	90.8203	89.8223
95.2148	90.1088	95.2148	89.5828	95.2148	89.8538
98.1445	89.9445	98.1445	89.4673	98.1445	89.7125
101.074	89.8271	101.074	89.4195	101.074	89.6281
105.469	89.627	105.469	89.3704	105.469	89.5006
108.398	89.6438	108.398	89.3794	108.398	89.5136
112.793	89.7009	112.793	89.3499	112.793	89.529
117.188	89.6397	117.188	89.3209	117.188	89.4832
120.117	89.6052	120.117	89.3117	120.117	89.4609
124.512	89.45	124.512	89.1253	124.512	89.2907
128.906	89.3927	128.906	89.0057	128.906	89.2035
133.301	89.3008	133.301	88.865	133.301	89.0884
139.16	89.1297	139.16	88.6696	139.16	88.9058
143.555	88.9995	143.555	88.4821	143.555	88.7485
147.949	88.9544	147.949	88.3024	147.949	88.6406
153.809	88.9617	153.809	88.3142	153.809	88.65
159.668	89.0847	159.668	88.342	159.668	88.7292
