"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.4482	20.5078	49.1684	20.5078	47.3185	20.5078	46.9133	20.5078	46.1042	20.5078	47.4601
21.9727	55.1202	21.9727	53.0976	21.9727	53.6944	21.9727	53.6117	21.9727	53.3007	21.9727	53.7495
23.4375	59.4481	23.4375	57.0166	23.4375	58.1714	23.4375	58.081	23.4375	57.7683	23.4375	58.1467
24.9023	63.1524	24.9023	61.0357	24.9023	62.1407	24.9023	62.0375	24.9023	61.7172	24.9023	62.0733
26.3672	66.5391	26.3672	64.6201	26.3672	65.6786	26.3672	65.5642	26.3672	65.2398	26.3672	65.5875
27.832	69.5831	27.832	67.8308	27.832	68.8328	27.832	68.7046	27.832	68.3656	27.832	68.723
29.2969	72.4011	29.2969	70.7999	29.2969	71.7398	29.2969	71.6019	29.2969	71.2538	29.2969	71.6178
30.7617	74.7854	30.7617	73.2742	30.7617	74.1782	30.7617	74.0329	30.7617	73.6804	30.7617	74.0481
32.2266	76.8882	32.2266	75.3933	32.2266	76.3013	32.2266	76.1316	32.2266	75.7554	32.2266	76.1536
33.6914	78.4985	33.6914	77.0632	33.6914	77.9493	33.6914	77.7681	33.6914	77.3753	33.6914	77.7912
35.1563	79.6588	35.1563	78.2813	35.1563	79.1426	35.1563	78.9511	35.1563	78.5518	35.1563	78.9768
36.6211	80.4175	36.6211	79.0775	36.6211	79.9265	36.6211	79.7258	36.6211	79.3109	36.6211	79.7524
38.0859	81.0958	38.0859	79.8627	38.0859	80.6493	38.0859	80.4526	38.0859	80.0577	38.0859	80.4795
39.5508	81.4968	39.5508	80.3082	39.5508	81.0733	39.5508	80.8676	39.5508	80.4662	39.5508	80.8975
41.0156	81.8583	41.0156	80.6869	41.0156	81.4474	41.0156	81.2326	41.0156	80.8271	41.0156	81.2656
42.4805	82.2741	42.4805	81.1357	42.4805	81.8826	42.4805	81.6555	42.4805	81.2305	42.4805	81.6916
43.9453	82.6181	43.9453	81.5052	43.9453	82.2393	43.9453	82.0089	43.9453	81.5919	43.9453	82.0472
45.4102	82.9457	45.4102	81.8387	45.4102	82.5771	45.4102	82.3269	45.4102	81.8852	45.4102	82.371
46.875	83.2927	46.875	82.208	46.875	82.9395	46.875	82.6721	46.875	82.1897	46.875	82.7196
48.3398	83.5936	48.3398	82.5304	48.3398	83.2446	48.3398	82.9909	48.3398	82.548	48.3398	83.0366
51.2695	84.2988	51.2695	83.2636	51.2695	83.9675	51.2695	83.6989	51.2695	83.2564	51.2695	83.7511
52.7344	84.7065	52.7344	83.7146	52.7344	84.3973	52.7344	84.118	52.7344	83.6716	52.7344	84.1746
54.1992	85.087	54.1992	84.1246	54.1992	84.7978	54.1992	84.4921	54.1992	83.9988	54.1992	84.556
55.6641	85.3157	55.6641	84.3743	55.6641	85.0293	55.6641	84.7353	55.6641	84.2794	55.6641	84.7985
58.5938	85.9453	58.5938	85.0192	58.5938	85.6645	58.5938	85.3657	58.5938	84.9347	58.5938	85.4342
60.0586	86.2776	60.0586	85.3569	60.0586	86.0017	60.0586	85.6943	60.0586	85.259	60.0586	85.7663
62.9883	86.9537	62.9883	86.0457	62.9883	86.6876	62.9883	86.3638	62.9883	85.9283	62.9883	86.4433
64.4531	87.2712	64.4531	86.3733	64.4531	87.0112	64.4531	86.6793	64.4531	86.2444	64.4531	86.7627
67.3828	87.8148	67.3828	86.9215	67.3828	87.5616	67.3828	87.2102	67.3828	86.7735	67.3828	87.3025
68.8477	88.0574	68.8477	87.1498	68.8477	87.8036	68.8477	87.4386	68.8477	86.992	68.8477	87.5356
71.7773	88.6533	71.7773	87.8097	71.7773	88.4332	71.7773	88.0437	71.7773	87.5809	71.7773	88.1507
74.707	89.1931	74.707	88.4364	74.707	89.0098	74.707	88.6041	74.707	88.1353	74.707	88.7196
77.6367	89.4869	77.6367	88.777	77.6367	89.3221	77.6367	88.9086	77.6367	88.4662	77.6367	89.0315
79.1016	89.5818	79.1016	88.8851	79.1016	89.4245	79.1016	89.0022	79.1016	88.5643	79.1016	89.1298
82.0313	89.873	82.0313	89.1938	82.0313	89.7291	82.0313	89.284	82.0313	88.84	82.0313	89.4218
84.9609	90.1572	84.9609	89.4872	84.9609	90.0244	84.9609	89.5548	84.9609	89.1077	84.9609	89.7036
87.8906	90.1423	87.8906	89.4931	87.8906	90.029	87.8906	89.5306	87.8906	89.0463	87.8906	89.6885
90.8203	90.105	90.8203	89.5198	90.8203	90.0206	90.8203	89.5113	90.8203	89.0364	90.8203	89.6761
95.2148	90.1088	95.2148	89.5828	95.2148	90.0636	95.2148	89.5069	95.2148	89.0184	95.2148	89.6928
98.1445	89.9445	98.1445	89.4673	98.1445	89.9304	98.1445	89.3428	98.1445	88.8372	98.1445	89.5415
101.074	89.8271	101.074	89.4195	101.074	89.8546	101.074	89.2318	101.074	88.6839	101.074	89.4432
105.469	89.627	105.469	89.3704	105.469	89.7321	105.469	89.0595	105.469	88.459	105.469	89.2915
108.398	89.6438	108.398	89.3794	108.398	89.7527	108.398	89.0495	108.398	88.3807	108.398	89.2897
112.793	89.7009	112.793	89.3499	112.793	89.7814	112.793	89.0467	112.793	88.3421	112.793	89.2975
117.188	89.6397	117.188	89.3209	117.188	89.7356	117.188	88.9819	117.188	88.2982	117.188	89.245
120.117	89.6052	120.117	89.3117	120.117	89.712	120.117	88.9436	120.117	88.2673	120.117	89.2157
124.512	89.45	124.512	89.1253	124.512	89.549	124.512	88.7621	124.512	88.1219	124.512	89.046
128.906	89.3927	128.906	89.0057	128.906	89.4862	128.906	88.6461	128.906	87.9635	128.906	88.9492
133.301	89.3008	133.301	88.865	133.301	89.3855	133.301	88.5179	133.301	87.8178	133.301	88.831
139.16	89.1297	139.16	88.6696	139.16	89.2196	139.16	88.3065	139.16	87.5979	139.16	88.6398
143.555	88.9995	143.555	88.4821	143.555	89.0888	143.555	88.1092	143.555	87.3669	143.555	88.4699
147.949	88.9544	147.949	88.3024	147.949	89.0231	147.949	87.9553	147.949	87.1049	147.949	88.3453
153.809	88.9617	153.809	88.3142	153.809	89.0642	153.809	87.8948	153.809	86.7949	153.809	88.3135
159.668	89.0847	159.668	88.342	159.668	89.1414	159.668	87.9559	159.668	86.8481	159.668	88.3836
165.527	89.2385	165.527	88.5817	165.527	89.3463	165.527	88.1465	165.527	87.0377	165.527	88.5794
171.387	89.1402	171.387	88.5597	171.387	89.285	171.387	88.0207	171.387	86.9912	171.387	88.4966
177.246	88.9686	177.246	88.3708	177.246	89.1059	177.246	87.8111	177.246	86.7413	177.246	88.3011
