"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.7445
21.9727	53.9144
23.4375	58.2374
24.9023	62.1082
26.3672	65.5932
27.832	68.7075
29.2969	71.5875
30.7617	74.0091
32.2266	76.1064
33.6914	77.7353
35.1563	78.9154
36.6211	79.6846
38.0859	80.412
39.5508	80.8262
41.0156	81.1917
42.4805	81.6118
43.9453	81.9679
45.4102	82.285
46.875	82.6236
48.3398	82.9489
51.2695	83.662
52.7344	84.0827
54.1992	84.4525
55.6641	84.7032
58.5938	85.344
60.0586	85.6746
62.9883	86.3509
64.4531	86.6701
67.3828	87.209
68.8477	87.44
71.7773	88.0495
74.707	88.6149
77.6367	88.9314
79.1016	89.03
82.0313	89.3194
84.9609	89.5996
87.8906	89.575
90.8203	89.5626
95.2148	89.5731
98.1445	89.4154
101.074	89.3047
105.469	89.1355
108.398	89.1172
112.793	89.1187
117.188	89.0699
120.117	89.0409
124.512	88.8767
128.906	88.7681
133.301	88.6448
139.16	88.4481
143.555	88.2677
147.949	88.1183
153.809	88.038
159.668	88.1103
165.527	88.3033
171.387	88.2254
177.246	88.0189
183.105	87.7045
188.965	87.7835
196.289	87.7872
203.613	87.6676
210.938	87.6393
218.262	87.4535
225.586	87.5467
232.91	87.8244
241.699	87.6021
250.488	87.2214
259.277	87.9101
268.066	87.2002
276.855	87.3529
287.109	87.4764
297.363	87.6651
307.617	87.8528
319.336	86.9866
329.59	86.9454
341.309	86.7207
353.027	86.2017
366.211	86.857
379.395	87.5235
392.578	86.7676
405.762	86.2207
420.41	86.5865
435.059	86.4359
451.172	86.8385
465.82	86.6954
483.398	85.3244
499.512	84.1306
517.09	85.5705
536.133	86.4639
555.176	87.5044
574.219	87.9753
594.727	88.3701
615.234	87.6144
637.207	87.9525
659.18	87.5058
682.617	86.5709
707.52	86.7155
732.422	86.7583
757.324	87.2461
785.156	87.3842
811.523	86.3663
840.82	86.5644
870.117	86.1723
900.879	85.952
933.105	85.4378
965.332	84.9973
1,000.49	84.8326
1,035.64	84.5621
1,072.27	85.0876
1,108.89	85.2582
1,148.44	85.4589
1,189.45	85.8675
1,230.47	86.0943
1,274.41	85.8119
1,319.82	85.4555
1,366.7	84.9772
1,413.57	85.1359
1,463.38	85.0513
1,516.11	85.3568
1,568.85	85.2496
1,624.51	84.8108
1,681.64	84.7995
1,741.7	85.0924
1,803.22	85.5473
1,866.21	85.2025
1,932.13	85.5351
1,999.51	85.6061
2,069.82	85.1808
2,143.07	85.2209
2,219.24	85.4541
2,296.88	85.0874
2,378.91	85.0555
2,462.4	85.2389
2,548.83	84.4284
2,639.65	84.6777
2,731.93	84.5877
2,828.61	83.9361
2,928.22	84.3516
3,030.76	83.9817
3,137.7	83.8825
3,249.02	84.0745
3,363.28	84.2868
3,481.93	85.1033
3,604.98	85.9545
3,732.42	85.6376
3,864.26	85.7282
4,000.49	84.9169
4,141.11	84.9153
4,287.6	84.7157
4,438.48	84.9036
4,595.21	84.9141
4,756.35	85.1049
4,924.8	84.8992
5,097.66	85.1655
5,277.83	85.1212
5,463.87	84.9544
5,657.23	85.0289
5,856.45	85.0161
6,062.99	84.9271
6,276.86	84.9185
6,498.05	84.8908
6,726.56	84.7199
6,963.87	84.4542
7,209.96	84.4706
7,464.84	84.4271
7,727.05	84.3272
7,999.51	84.4212
8,282.23	84.3171
8,573.73	84.344
8,876.95	84.4244
9,188.96	84.4324
9,514.16	84.2359
9,849.61	84.0864
10,196.8	83.8842
10,555.7	83.6844
10,927.7	83.464
11,313	83.2236
11,712.9	83.1727
12,126	83.3183
12,553.7	83.3864
12,996.1	83.2602
13,454.6	83.093
13,929.2	82.8367
14,419.9	82.5945
14,928.2	82.5667
15,455.6	82.582
16,000.5	82.3605
16,564.5	81.9282
17,148.9	81.3826
17,752.4	81.0019
18,379.4	80.7418
19,026.9	80.3715
19,697.8	79.7218
19,999.5	79.3684
