"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.3031	20.5078	44.8963	20.5078	46.2643
21.9727	54.707	21.9727	54.5191	21.9727	54.6141
23.4375	49.584	23.4375	49.7474	23.4375	49.6665
24.9023	46.7321	24.9023	49.3157	24.9023	48.2133
26.3672	41.234	26.3672	41.3836	26.3672	41.3095
27.832	37.5843	27.832	44.1026	27.832	41.9663
29.2969	37.7094	29.2969	48.1236	29.2969	45.4911
30.7617	54.4056	30.7617	55.4941	30.7617	54.9839
32.2266	59.606	32.2266	60.4629	32.2266	60.0556
33.6914	64.6476	33.6914	65.2362	33.6914	64.9519
35.1562	68.118	35.1562	68.3706	35.1562	68.2461
36.6211	71.0641	36.6211	71.2333	36.6211	71.1495
38.0859	73.5905	38.0859	73.5424	38.0859	73.5665
39.5508	76.057	39.5508	75.9445	39.5508	76.0011
41.0156	78.0597	41.0156	77.8839	41.0156	77.9727
42.4805	80.2104	42.4805	80.1495	42.4805	80.1801
43.9453	82.4734	43.9453	82.4113	43.9453	82.4425
45.4102	84.3521	45.4102	84.3684	45.4102	84.3603
46.875	85.925	46.875	85.963	46.875	85.944
48.3398	87.2702	48.3398	87.294	48.3398	87.2821
51.2695	89.2082	51.2695	89.2425	51.2695	89.2254
52.7344	89.8964	52.7344	89.9149	52.7344	89.9057
54.1992	90.4068	54.1992	90.4289	54.1992	90.4179
55.6641	90.8038	55.6641	90.8375	55.6641	90.8207
58.5938	91.363	58.5938	91.3726	58.5938	91.3678
60.0586	91.5061	60.0586	91.5066	60.0586	91.5064
62.9883	91.7529	62.9883	91.7524	62.9883	91.7526
64.4531	91.8305	64.4531	91.8263	64.4531	91.8284
67.3828	91.8937	67.3828	91.8943	67.3828	91.894
68.8477	91.8966	68.8477	91.9232	68.8477	91.9099
71.7773	91.9487	71.7773	92.005	71.7773	91.9769
74.707	91.942	74.707	92.0381	74.707	91.9903
77.6367	91.9528	77.6367	92.0714	77.6367	92.0125
79.1016	91.9665	79.1016	92.0979	79.1016	92.0327
82.0312	91.9976	82.0312	92.1504	82.0312	92.0747
84.9609	92.0578	84.9609	92.2069	84.9609	92.133
87.8906	91.8981	87.8906	92.1096	87.8906	92.0051
90.8203	91.9428	90.8203	92.175	90.8203	92.0605
95.2148	91.9871	95.2148	92.2949	95.2148	92.1437
98.1445	92.1194	98.1445	92.3647	98.1445	92.2438
101.074	92.1183	101.074	92.2776	101.074	92.1987
105.469	92.0082	105.469	92.3336	105.469	92.1739
108.398	92.0995	108.398	92.4622	108.398	92.2846
112.793	92.2144	112.793	92.4989	112.793	92.359
117.188	92.2035	117.188	92.5859	117.188	92.3989
120.117	92.3507	120.117	92.7044	120.117	92.5312
124.512	92.6283	124.512	92.9378	124.512	92.7858
128.906	92.5767	128.906	92.8428	128.906	92.7118
133.301	92.6103	133.301	92.9098	133.301	92.7626
139.16	92.613	139.16	92.8718	139.16	92.7443
143.555	92.7102	143.555	92.9429	143.555	92.8281
147.949	92.9297	147.949	93.135	147.949	93.0336
153.809	92.8824	153.809	93.0738	153.809	92.9791
159.668	92.8743	159.668	93.1478	159.668	93.0132
165.527	92.7938	165.527	93.0777	165.527	92.938
171.387	92.7921	171.387	93.0092	171.387	92.902
177.246	92.7817	177.246	92.8926	177.246	92.8375
183.105	93.0504	183.105	93.0681	183.105	93.0593
188.965	92.8484	188.965	93.0021	188.965	92.9259
196.289	92.7005	196.289	92.9987	196.289	92.8522
203.613	93.0624	203.613	93.0847	203.613	93.0735
210.938	92.8709	210.938	93.022	210.938	92.9471
218.262	92.2663	218.262	92.686	218.262	92.4812
225.586	92.1732	225.586	92.5388	225.586	92.3599
232.91	92.4171	232.91	92.6424	232.91	92.5312
241.699	92.7686	241.699	92.9302	241.699	92.8501
250.488	92.5512	250.488	92.6401	250.488	92.5959
259.277	92.5168	259.277	92.4611	259.277	92.489
268.066	92.4227	268.066	92.3609	268.066	92.3919
276.855	92.2048	276.855	92.4652	276.855	92.3369
287.109	92.0567	287.109	92.5519	287.109	92.3114
297.363	92.1152	297.363	92.3043	297.363	92.2108
307.617	92.2131	307.617	92.5548	307.617	92.3873
319.336	92.2297	319.336	92.2002	319.336	92.215
329.59	91.6098	329.59	91.8123	329.59	91.7122
341.309	91.9675	341.309	91.8499	341.309	91.9091
353.027	91.5588	353.027	91.6873	353.027	91.6235
366.211	91.2541	366.211	91.4808	366.211	91.369
379.395	91.4451	379.395	91.2196	379.395	91.3338
392.578	90.9042	392.578	90.6544	392.578	90.7811
405.762	91.659	405.762	91.0838	405.762	91.3809
420.41	92.3847	420.41	91.9657	420.41	92.1802
435.059	92.1186	435.059	91.958	435.059	92.0391
451.172	92.8493	451.172	91.8293	451.172	92.3692
465.82	92.3936	465.82	91.6485	465.82	92.037
483.398	92.0614	483.398	91.7936	483.398	91.9296
499.512	92.0614	499.512	91.5083	499.512	91.7937
517.09	92.1155	517.09	91.2686	517.09	91.7126
536.133	91.9713	536.133	90.4426	536.133	91.2739
555.176	92.0156	555.176	90.6189	555.176	91.3732
574.219	92.3821	574.219	90.2235	574.219	91.4356
594.727	92.1766	594.727	90.0147	594.727	91.2288
615.234	91.6952	615.234	89.8161	615.234	90.8565
637.207	91.6027	637.207	89.1186	637.207	90.5359
659.18	91.2851	659.18	89.0752	659.18	90.3193
682.617	90.8933	682.617	88.9977	682.617	90.0481
707.52	90.9816	707.52	89.3077	707.52	90.2248
732.422	91.0241	732.422	89.5669	732.422	90.3564
757.324	90.7034	757.324	89.0682	757.324	89.9623
785.156	90.2128	785.156	88.8376	785.156	89.5794
811.523	90.2379	811.523	88.4234	811.523	89.4247
840.82	90.3717	840.82	88.5744	840.82	89.5654
870.117	89.8389	870.117	87.389	870.117	88.7845
900.879	90.242	900.879	86.2514	900.879	88.6898
933.105	90.057	933.105	86.0346	933.105	88.4958
965.332	90.684	965.332	84.9361	965.332	88.6987
1,000.49	90.7388	1,000.49	86.1922	1,000.49	89.0351
1,035.64	91.2928	1,035.64	86.0321	1,035.64	89.4146
1,072.27	90.8316	1,072.27	86.2207	1,072.27	89.1113
1,108.89	89.9228	1,108.89	86.2088	1,108.89	88.4513
1,148.44	89.0905	1,148.44	85.1538	1,148.44	87.5537
1,189.45	88.2186	1,189.45	83.3242	1,189.45	86.4272
1,230.47	88.5603	1,230.47	82.9946	1,230.47	86.6139
1,274.41	88.1707	1,274.41	83.338	1,274.41	86.3945
1,319.82	88.4181	1,319.82	83.3487	1,319.82	86.5845
1,366.7	88.1964	1,366.7	82.0194	1,366.7	86.1243
1,413.57	87.5921	1,413.57	80.6052	1,413.57	85.3741
1,463.38	86.8632	1,463.38	79.3266	1,463.38	84.5582
1,516.11	86.2023	1,516.11	79.1442	1,516.11	83.9725
1,568.85	84.9469	1,568.85	76.0474	1,568.85	82.4629
1,624.51	84.2244	1,624.51	76.2922	1,624.51	81.8623
1,681.64	84.5885	1,681.64	76.4434	1,681.64	82.1976
1,741.7	83.7262	1,741.7	75.628	1,741.7	81.3415
1,803.22	83.366	1,803.22	75.4806	1,803.22	81.0105
1,866.21	84.3819	1,866.21	72.4462	1,866.21	81.6411
1,932.13	84.7717	1,932.13	77.4099	1,932.13	82.4933
1,999.51	83.9195	1,999.51	77.2308	1,999.51	81.7527
2,069.82	84.3918	2,069.82	80.1723	2,069.82	82.7756
2,143.07	85.3172	2,143.07	78.7219	2,143.07	83.167
2,219.24	85.8165	2,219.24	79.5042	2,219.24	83.7185
2,296.88	86.6459	2,296.88	80.1012	2,296.88	84.5048
2,378.91	85.5912	2,378.91	81.4737	2,378.91	84.0032
2,462.4	84.9541	2,462.4	83.8851	2,462.4	84.4524
2,548.83	85.6117	2,548.83	84.5216	2,548.83	85.1008
2,639.65	86.2551	2,639.65	84.5828	2,639.65	85.4989
2,731.93	85.4963	2,731.93	83.2303	2,731.93	84.5094
2,828.61	84.6035	2,828.61	83.7599	2,828.61	84.2021
2,928.22	84.3361	2,928.22	83.8952	2,928.22	84.1213
3,030.76	84.2559	3,030.76	83.1168	3,030.76	83.7236
3,137.7	84.306	3,137.7	80.9162	3,137.7	82.9337
3,249.02	83.7663	3,249.02	81.1826	3,249.02	82.6638
3,363.28	82.7716	3,363.28	82.4258	3,363.28	82.6022
3,481.93	82.4644	3,481.93	83.4506	3,481.93	82.9855
3,604.98	82.7078	3,604.98	83.964	3,604.98	83.3812
3,732.42	83.1794	3,732.42	85.5288	3,732.42	84.511
3,864.26	85.0489	3,864.26	86.6735	3,864.26	85.9368
4,000.49	84.8473	4,000.49	86.8291	4,000.49	85.9503
4,141.11	85.6857	4,141.11	88.006	4,141.11	86.999
4,287.6	87.1345	4,287.6	87.793	4,287.6	87.4762
4,438.48	88.0156	4,438.48	87.38	4,438.48	87.7094
4,595.21	89.5881	4,595.21	88.1709	4,595.21	88.937
4,756.35	90.0612	4,756.35	87.7724	4,756.35	89.0658
4,924.8	90.7621	4,924.8	87.1471	4,924.8	89.3203
5,097.66	91.1791	5,097.66	88.643	5,097.66	90.0936
5,277.83	91.3349	5,277.83	88.2607	5,277.83	90.0643
5,463.87	91.7371	5,463.87	87.908	5,463.87	90.2315
5,657.23	92.0358	5,657.23	86.9892	5,657.23	90.2077
5,856.45	90.5134	5,856.45	85.1069	5,856.45	88.6022
6,062.99	88.197	6,062.99	84.2011	6,062.99	86.6433
6,276.86	87.2849	6,276.86	83.4302	6,276.86	85.7719
