"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.0235	20.5078	53.2738	20.5078	53.7627	20.5078	53.5498	20.5078	53.2173	20.5078	53.5983
21.9727	55.909	21.9727	55.0271	21.9727	55.5989	21.9727	55.4663	21.9727	55.1882	21.9727	55.477
23.4375	56.6474	23.4375	55.8987	23.4375	56.3856	23.4375	56.2399	23.4375	55.9548	23.4375	56.2594
24.9023	57.253	24.9023	56.4737	24.9023	56.9788	24.9023	56.851	24.9023	56.6045	24.9023	56.8651
26.3672	58.0134	26.3672	57.2474	26.3672	57.7434	26.3672	57.5961	26.3672	57.3456	26.3672	57.6202
27.832	59.0386	27.832	58.2559	27.832	58.7619	27.832	58.6255	27.832	58.3863	27.832	58.645
29.2969	59.872	29.2969	59.02	29.2969	59.5759	29.2969	59.4274	29.2969	59.1448	29.2969	59.4456
30.7617	60.7129	30.7617	60.0418	30.7617	60.4745	30.7617	60.3724	30.7617	60.1832	30.7617	60.383
32.2266	61.5477	32.2266	60.7851	32.2266	61.2748	32.2266	61.1615	32.2266	60.9578	32.2266	61.1744
33.6914	61.8953	33.6914	61.0935	33.6914	61.6105	33.6914	61.488	33.6914	61.258	33.6914	61.5013
35.1563	62.7419	35.1563	61.9657	35.1563	62.4609	35.1563	62.3516	35.1563	62.1621	35.1563	62.3645
36.6211	63.1314	36.6211	62.2146	36.6211	62.81	36.6211	62.6763	36.6211	62.4311	36.6211	62.6901
38.0859	64.3886	38.0859	63.5564	38.0859	64.0978	38.0859	63.9702	38.0859	63.7224	38.0859	63.9824
39.5508	64.771	39.5508	63.9728	39.5508	64.4792	39.5508	64.382	39.5508	64.2006	39.5508	64.3899
41.0156	65.0228	41.0156	64.2533	41.0156	64.7428	41.0156	64.6803	41.0156	64.5358	41.0156	64.675
42.4805	66.2903	42.4805	65.5009	42.4805	66.0255	42.4805	65.866	42.4805	65.5822	42.4805	65.889
43.9453	66.7948	43.9453	66.0539	43.9453	66.5357	43.9453	66.4152	43.9453	66.2146	43.9453	66.4312
45.4102	66.8116	45.4102	65.9721	45.4102	66.5188	45.4102	66.3837	45.4102	66.1798	45.4102	66.4042
46.875	67.6022	46.875	66.8192	46.875	67.3537	46.875	67.1586	46.875	66.8099	46.875	67.1898
48.3398	68.3092	48.3398	67.5456	48.3398	68.0568	48.3398	67.8983	48.3398	67.5976	48.3398	67.9188
51.2695	69.0702	51.2695	68.3287	51.2695	68.8179	51.2695	68.6772	51.2695	68.4335	51.2695	68.6972
