"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.1416	49.1234	20.1416	49.041	20.1416	50.0104	20.1416	49.5937
20.5078	41.2125	20.5078	41.2666	20.5078	44.02	20.5078	42.9242
21.2402	49.5217	21.2402	49.2704	21.2402	47.8954	21.2402	48.6573
21.9727	48.7682	21.9727	49.3329	21.9727	49.8572	21.9727	49.52
22.7051	34.8688	22.7051	35.6375	22.7051	36.4616	22.7051	35.9667
23.8037	53.945	23.8037	54.4654	23.8037	55.0418	23.8037	54.6895
24.5361	46.8781	24.5361	47.4894	24.5361	48.4821	24.5361	47.9427
25.2686	33.1544	25.2686	36.0557	25.2686	39.3412	25.2686	37.8226
26.3672	28.9647	26.3672	32.807	26.3672	36.9541	26.3672	35.1861
27.0996	39.3049	27.0996	40.4442	27.0996	43.0471	27.0996	41.8694
28.1982	41.0426	28.1982	41.085	28.1982	41.9829	28.1982	41.5746
29.2969	34.5253	29.2969	36.4637	29.2969	39.391	29.2969	38.0407
30.0293	39.4917	30.0293	39.2216	30.0293	40.8014	30.0293	40.1699
31.1279	51.6484	31.1279	52.1303	31.1279	52.8181	31.1279	52.4247
32.2266	52.3327	32.2266	52.9124	32.2266	53.9854	32.2266	53.4186
33.3252	54.3469	33.3252	55.0043	33.3252	55.8816	33.3252	55.3819
34.79	53.1343	34.79	54.0336	34.79	55.7373	34.79	54.8871
35.8887	56.605	35.8887	56.8974	35.8887	56.8231	35.8887	56.8025
36.9873	58.8289	36.9873	59.0527	36.9873	58.9866	36.9873	58.975
