"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.1416	-0.402818	20.1416	-0.13578
20.5078	-2.03433	20.5078	-0.854174
21.2402	0.771469	21.2402	0.395197
21.9727	-0.570042	21.9727	-0.304767
22.7051	-0.429821	22.7051	-0.509156
23.8037	-0.681963	23.8037	-0.414581
24.5361	-0.971284	24.5361	-0.612728
25.2686	-4.17926	25.2686	-2.64358
26.3672	-6.7162	26.3672	-4.22804
27.0996	-2.52915	27.0996	-1.46607
28.1982	-0.401702	28.1982	-0.259098
29.2969	-3.63507	29.2969	-2.24847
30.0293	-0.978757	30.0293	-0.514666
31.1279	-0.793571	31.1279	-0.473839
32.2266	-1.14685	32.2266	-0.723792
33.3252	-1.00727	33.3252	-0.632423
34.79	-1.7494	34.79	-1.02
35.8887	-0.397012	35.8887	-0.349793
36.9873	-0.253794	36.9873	-0.239841
38.4521	-0.44376	38.4521	-0.318005
39.917	-0.155323	39.917	-0.148046
41.3818	0.343691	41.3818	0.100215
42.8467	0.0419673	42.8467	-0.0511449
44.3115	0.0878096	44.3115	-0.0217075
45.7764	0.18808	45.7764	0.0349816
47.2412	0.157916	47.2412	0.0181062
49.0723	0.326536	49.0723	0.11433
50.9033	0.435731	50.9033	0.174467
52.7344	0.353194	52.7344	0.137445
54.5654	0.284208	54.5654	0.104511
56.3965	0.269599	56.3965	0.0970879
58.2275	0.285656	58.2275	0.104723
60.4248	0.50674	60.4248	0.220457
62.6221	0.550764	62.6221	0.246995
64.8193	0.438351	64.8193	0.189157
67.0166	0.422612	67.0166	0.182934
69.2139	0.508878	69.2139	0.226761
71.7773	0.547529	71.7773	0.246818
74.3408	0.542093	74.3408	0.248033
76.9043	0.604314	76.9043	0.278918
79.834	0.587666	79.834	0.269785
82.3975	0.470134	82.3975	0.211101
85.3271	0.575002	85.3271	0.275145
88.2568	0.636138	88.2568	0.296828
91.5527	0.508972	91.5527	0.246064
94.8486	0.837335	94.8486	0.402468
98.1445	1.16133	98.1445	0.54018
101.44	0.925963	101.44	0.403732
105.103	0.0498444	105.103	0.00734423
108.765	0.571518	108.765	0.296541
112.793	0.846288	112.793	0.441623
116.455	0.860403	116.455	0.44258
120.85	1.01126	120.85	0.513449
124.878	1.13001	124.878	0.564788
129.272	1.03252	129.272	0.520175
134.033	1.01024	134.033	0.51039
138.794	0.983618	138.794	0.504209
143.555	1.57635	143.555	0.66079
148.682	0.961805	148.682	0.50085
153.809	1.2457	153.809	0.653903
159.302	1.42036	159.302	0.73232
164.795	1.45759	164.795	0.752861
170.654	1.58443	170.654	0.801753
176.88	1.67239	176.88	0.840184
183.105	1.45276	183.105	0.757688
189.331	1.4689	189.331	0.800296
196.289	1.5254	196.289	0.842357
202.881	1.78012	202.881	1.01776
210.205	2.42646	210.205	1.23385
217.529	2.21065	217.529	1.1371
225.22	2.19234	225.22	1.19321
233.276	2.66852	233.276	1.39359
241.333	2.68245	241.333	1.398
250.122	2.52304	250.122	1.34603
258.911	2.86819	258.911	1.51342
268.066	3.18018	268.066	1.58766
277.222	3.09784	277.222	1.5113
287.109	2.96653	287.109	1.5096
297.363	3.06994	297.363	1.63549
307.617	3.502	307.617	1.78728
318.604	3.49257	318.604	1.7623
329.956	3.89747	329.956	1.85594
341.675	4.03776	341.675	1.82866
353.394	3.90549	353.394	1.74202
365.845	3.8075	365.845	1.74139
379.028	3.87716	379.028	1.79329
392.212	4.16994	392.212	1.9081
406.128	4.60484	406.128	2.10473
420.41	4.82669	420.41	2.19289
435.425	4.87247	435.425	2.24378
450.806	4.98346	450.806	2.25531
466.553	5.04893	466.553	2.27078
483.032	5.24242	483.032	2.45777
499.878	5.35565	499.878	2.63623
517.456	5.51235	517.456	2.57418
535.767	5.34723	535.767	2.30017
554.81	5.10536	554.81	2.22133
574.219	5.19655	574.219	2.30908
594.727	5.42156	594.727	2.26671
615.601	5.49736	615.601	2.2794
637.207	5.06367	637.207	2.10048
659.912	5.0548	659.912	2.02074
682.983	5.16871	682.983	2.12701
707.153	5.00714	707.153	1.88646
732.056	4.39164	732.056	1.40868
757.69	5.01883	757.69	1.71416
784.424	4.5107	784.424	1.31532
812.256	4.54538	812.256	1.64806
840.82	4.70008	840.82	1.41112
870.483	5.39106	870.483	2.22255
901.245	5.73772	901.245	2.43554
933.105	4.71027	933.105	1.72116
966.064	3.92855	966.064	1.25151
1,000.12	2.73898	1,000.12	0.681633
1,035.28	2.20256	1,035.28	0.469685
1,071.9	2.84793	1,071.9	0.881584
1,109.62	3.64347	1,109.62	1.60126
1,148.8	2.59919	1,148.8	0.992966
1,189.09	3.65069	1,189.09	1.19001
1,231.2	4.22866	1,231.2	1.81758
1,274.41	5.0897	1,274.41	2.43117
1,319.46	5.43715	1,319.46	2.69211
1,365.97	5.343	1,365.97	2.79802
1,414.31	4.96122	1,414.31	2.32074
1,464.11	4.50157	1,464.11	1.86471
1,515.75	3.7222	1,515.75	1.49141
1,569.21	2.94769	1,569.21	0.356081
1,624.51	3.33303	1,624.51	0.747203
1,681.64	4.08053	1,681.64	1.42432
1,740.97	5.46195	1,740.97	2.46274
1,802.49	5.45011	1,802.49	2.35595
1,866.21	5.93741	1,866.21	2.78073
1,931.76	6.12099	1,931.76	2.9749
1,999.88	4.07964	1,999.88	1.35472
2,070.56	4.7399	2,070.56	1.78889
2,143.43	4.82302	2,143.43	1.96974
2,219.24	5.25196	2,219.24	1.97975
2,297.24	5.18561	2,297.24	1.84921
2,378.54	5.04558	2,378.54	2.00483
2,462.4	6.11923	2,462.4	2.91645
2,549.19	6.15795	2,549.19	3.23889
2,638.92	6.6852	2,638.92	3.21917
2,731.93	5.21684	2,731.93	2.2461
2,828.25	5.49164	2,828.25	2.54619
2,928.22	6.00676	2,928.22	3.01132
3,031.49	6.81086	3,031.49	3.53154
3,138.43	6.37533	3,138.43	3.2872
3,249.02	5.52371	3,249.02	2.79661
3,363.65	6.10069	3,363.65	3.04582
3,482.3	6.48424	3,482.3	3.11544
3,604.98	6.00961	3,604.98	2.75735
3,732.06	6.1346	3,732.06	3.17563
3,863.89	6.6076	3,863.89	3.3803
4,000.12	6.18799	4,000.12	2.96106
4,141.11	6.4487	4,141.11	3.11274
4,287.23	6.44252	4,287.23	3.14491
4,438.11	5.92649	4,438.11	2.72669
4,594.85	6.0045	4,594.85	2.41731
4,756.71	6.54639	4,756.71	3.15341
4,924.44	6.87583	4,924.44	3.29917
5,098.39	7.27512	5,098.39	3.65154
5,278.2	6.98481	5,278.2	3.47094
5,464.23	7.24106	5,464.23	3.49678
5,656.86	7.01497	5,656.86	2.96094
5,856.45	6.92446	5,856.45	3.2349
6,062.99	7.29015	6,062.99	3.57226
6,276.86	6.65718	6,276.86	3.20665
6,498.05	6.4026	6,498.05	3.2791
6,727.29	6.68679	6,727.29	3.43331
6,964.23	6.63004	6,964.23	3.33414
7,209.96	6.86562	7,209.96	3.62634
7,464.11	7.0261	7,464.11	3.55724
7,727.42	6.33381	7,727.42	2.96641
7,999.88	6.61896	7,999.88	3.20931
8,282.23	7.12462	8,282.23	2.95057
8,574.1	7.27815	8,574.1	3.25986
8,876.59	7.66506	8,876.59	3.53621
9,189.7	7.78446	9,189.7	3.46118
9,513.79	7.87579	9,513.79	3.51811
9,849.24	8.02984	9,849.24	3.66826
10,196.4	8.22837	10,196.4	3.70135
10,556	8.0907	10,556	3.74417
10,928.5	8.15163	10,928.5	3.86677
11,313.7	8.4758	11,313.7	4.06895
11,712.5	8.76615	11,712.5	4.38619
12,125.6	8.90396	12,125.6	4.4536
12,553.3	8.54544	12,553.3	4.27063
12,996.1	8.37225	12,996.1	4.46119
13,454.2	8.39381	13,454.2	4.46307
13,928.8	7.30613	13,928.8	3.77656
