"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.225	20.5078	49.4251	20.5078	54.2096	20.5078	51.4716	20.5078	51.9897	20.5078	53.3082
21.9727	58.3764	21.9727	50.7385	21.9727	55.0777	21.9727	52.2434	21.9727	53.5123	21.9727	54.3156
23.4375	59.1861	23.4375	53.5607	23.4375	55.9687	23.4375	53.5082	23.4375	55.7727	23.4375	55.5405
24.9023	59.9767	24.9023	55.3039	24.9023	56.714	24.9023	54.4994	24.9023	57.2033	24.9023	56.5246
26.3672	61.2092	26.3672	57.4143	26.3672	58.2812	26.3672	56.5487	26.3672	58.9897	26.3672	58.2116
27.832	61.6332	27.832	59.4472	27.832	58.7999	27.832	57.5142	27.832	60.7067	27.832	59.1732
29.2969	62.8311	29.2969	60.876	29.2969	60.3762	29.2969	59.4191	29.2969	62.3042	29.2969	60.7511
30.7617	63.759	30.7617	62.8994	30.7617	61.6429	30.7617	61.2197	30.7617	63.9609	30.7617	62.2756
32.2266	63.9884	32.2266	64.3551	32.2266	61.9552	32.2266	61.8615	32.2266	65.0705	32.2266	62.9824
33.6914	65.4885	33.6914	67.274	33.6914	64.7774	33.6914	65.2014	33.6914	67.8626	33.6914	65.8121
35.1563	67.6915	35.1563	68.6966	35.1563	67.0207	35.1563	67.2897	35.1563	69.3218	35.1563	67.7351
36.6211	68.9384	36.6211	70.049	36.6211	68.3735	36.6211	68.6762	36.6211	70.4832	36.6211	69.0564
