"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.429	20.5078	49.4386	20.5078	49.4948	20.5078	49.661	20.5078	39.7571	20.5078	39.9232	20.5078	39.9794
21.2402	51.48	21.2402	51.4858	21.2402	51.528	21.2402	51.699	21.2402	39.7662	21.2402	39.9371	21.2402	39.9794
21.9727	51.9198	21.9727	51.9117	21.9727	51.8222	21.9727	51.7852	21.9727	40.1059	21.9727	40.069	21.9727	39.9794
22.7051	52.2397	22.7051	52.235	22.7051	52.1843	22.7051	52.2189	22.7051	39.9955	22.7051	40.0301	22.7051	39.9794
23.4375	53.872	23.4375	53.8602	23.4375	53.7428	23.4375	53.6533	23.4375	40.1863	23.4375	40.0969	23.4375	39.9794
24.1699	55.2231	24.1699	55.2127	24.1699	55.1038	24.1699	55.0259	24.1699	40.1662	24.1699	40.0883	24.1699	39.9794
25.6348	57.228	25.6348	57.2166	25.6348	57.0996	25.6348	57.0099	25.6348	40.1861	25.6348	40.0964	25.6348	39.9794
26.3672	58.3296	26.3672	58.3207	26.3672	58.2257	26.3672	58.1759	26.3672	40.1242	26.3672	40.0744	26.3672	39.9794
27.0996	59.2919	27.0996	59.2808	27.0996	59.1681	27.0996	59.0906	27.0996	40.1696	27.0996	40.092	27.0996	39.9794
27.832	60.1634	27.832	60.151	27.832	60.0264	27.832	59.9245	27.832	40.2059	27.832	40.104	27.832	39.9794
29.2969	62.3191	29.2969	62.3088	29.2969	62.2015	29.2969	62.1259	29.2969	40.1623	29.2969	40.0867	29.2969	39.9794
30.0293	63.3648	30.0293	63.355	30.0293	63.2536	30.0293	63.1932	30.0293	40.1412	30.0293	40.0808	30.0293	39.9794
31.4941	65.1267	31.4941	65.1173	31.4941	65.0204	31.4941	64.9657	31.4941	40.1311	31.4941	40.0764	31.4941	39.9794
32.2266	65.8651	32.2266	65.8535	32.2266	65.7389	32.2266	65.656	32.2266	40.1769	32.2266	40.094	32.2266	39.9794
33.6914	67.8851	33.6914	67.8734	33.6914	67.756	33.6914	67.6736	33.6914	40.1792	33.6914	40.0968	33.6914	39.9794
34.4238	68.9317	34.4238	68.9209	34.4238	68.8121	34.4238	68.7442	34.4238	40.156	34.4238	40.0882	34.4238	39.9794
35.8887	70.7367	35.8887	70.7245	35.8887	70.6037	35.8887	70.5187	35.8887	40.1852	35.8887	40.1002	35.8887	39.9794
37.3535	72.677	37.3535	72.6655	37.3535	72.5514	37.3535	72.4772	37.3535	40.1677	37.3535	40.0935	37.3535	39.9794
38.8184	74.5089	38.8184	74.4973	38.8184	74.3837	38.8184	74.3111	38.8184	40.1656	38.8184	40.093	38.8184	39.9794
39.5508	75.4242	39.5508	75.4125	39.5508	75.2993	39.5508	75.2298	39.5508	40.1621	39.5508	40.0926	39.5508	39.9794
41.0156	77.2318	41.0156	77.2204	41.0156	77.112	41.0156	77.0534	41.0156	40.1464	41.0156	40.0878	41.0156	39.9794
42.4805	78.888	42.4805	78.8735	42.4805	78.7383	42.4805	78.6358	42.4805	40.2171	42.4805	40.1146	42.4805	39.9794
43.9453	80.3828	43.9453	80.3679	43.9453	80.2294	43.9453	80.1221	43.9453	40.2252	43.9453	40.1179	43.9453	39.9794
45.4102	81.514	45.4102	81.4994	45.4102	81.3636	45.4102	81.259	45.4102	40.2198	45.4102	40.1152	45.4102	39.9794
47.6074	82.5712	47.6074	82.5576	47.6074	82.4317	47.6074	82.3461	47.6074	40.1909	47.6074	40.1053	47.6074	39.9794
49.0723	82.9795	49.0723	82.9656	49.0723	82.8384	49.0723	82.7537	49.0723	40.1912	49.0723	40.1066	49.0723	39.9794
50.5371	83.1456	50.5371	83.1312	50.5371	83.0009	50.5371	82.9136	50.5371	40.197	50.5371	40.1097	50.5371	39.9794
52.7344	83.1754	52.7344	83.1608	52.7344	83.0313	52.7344	82.9434	52.7344	40.1968	52.7344	40.1089	52.7344	39.9794
54.1992	83.0915	54.1992	83.0767	54.1992	82.9475	54.1992	82.8598	54.1992	40.1963	54.1992	40.1087	54.1992	39.9794
56.3965	82.9971	56.3965	82.9825	56.3965	82.8569	56.3965	82.7815	56.3965	40.1804	56.3965	40.105	56.3965	39.9794
58.5938	82.9127	58.5938	82.8975	58.5938	82.7708	58.5938	82.6975	58.5938	40.1794	58.5938	40.1062	58.5938	39.9794
60.0586	82.8445	60.0586	82.828	60.0586	82.6932	60.0586	82.6094	60.0586	40.1981	60.0586	40.1142	60.0586	39.9794
62.2559	82.8752	62.2559	82.8568	62.2559	82.7081	62.2559	82.6081	62.2559	40.2282	62.2559	40.1281	62.2559	39.9794
64.4531	82.9542	64.4531	82.9342	64.4531	82.7716	64.4531	82.6459	64.4531	40.2677	64.4531	40.142	64.4531	39.9794
66.6504	83.0002	66.6504	82.9785	66.6504	82.8014	66.6504	82.6468	66.6504	40.3111	66.6504	40.1565	66.6504	39.9794
69.5801	83.1741	69.5801	83.1539	69.5801	82.9875	69.5801	82.8536	69.5801	40.2796	69.5801	40.1458	69.5801	39.9794
71.7773	83.3232	71.7773	83.3035	71.7773	83.1451	71.7773	83.0275	71.7773	40.2554	71.7773	40.1378	71.7773	39.9794
73.9746	83.4995	73.9746	83.4809	73.9746	83.3348	73.9746	83.2404	73.9746	40.2199	73.9746	40.1255	73.9746	39.9794
76.9043	83.6141	76.9043	83.5949	76.9043	83.4507	76.9043	83.3691	76.9043	40.2052	76.9043	40.1236	76.9043	39.9794
79.834	83.8567	79.834	83.8347	79.834	83.6767	79.834	83.5799	79.834	40.2342	79.834	40.1374	79.834	39.9794
82.7637	84.098	82.7637	84.0708	82.7637	83.8669	82.7637	83.6902	82.7637	40.36	82.7637	40.1833	82.7637	39.9794
85.6934	84.086	85.6934	84.0657	85.6934	83.9121	85.6934	83.8128	85.6934	40.2322	85.6934	40.133	85.6934	39.9794
88.623	84.056	88.623	84.0355	88.623	83.8942	88.623	83.8323	88.623	40.1826	88.623	40.1208	88.623	39.9794
91.5527	83.9854	91.5527	83.962	91.5527	83.8138	91.5527	83.7639	91.5527	40.1775	91.5527	40.1276	91.5527	39.9794
94.4824	84.1881	94.4824	84.1563	94.4824	83.9491	94.4824	83.8181	94.4824	40.3175	94.4824	40.1866	94.4824	39.9794
98.1445	84.3099	98.1445	84.2773	98.1445	84.0474	98.1445	83.8522	98.1445	40.4045	98.1445	40.2094	98.1445	39.9794
101.807	84.1399	101.807	84.1068	101.807	83.8899	101.807	83.7371	101.807	40.3491	101.807	40.1963	101.807	39.9794
105.469	84.0775	105.469	84.0421	105.469	83.8094	105.469	83.6369	105.469	40.3846	105.469	40.2121	105.469	39.9794
109.131	84.0449	109.131	84.0084	109.131	83.7709	109.131	83.6023	109.131	40.3854	109.131	40.2169	109.131	39.9794
112.793	83.9823	112.793	83.9436	112.793	83.6957	112.793	83.5162	112.793	40.4068	112.793	40.2272	112.793	39.9794
116.455	83.8595	116.455	83.817	116.455	83.5487	116.455	83.3434	116.455	40.453	116.455	40.2478	116.455	39.9794
120.85	83.8433	120.85	83.7962	120.85	83.5027	120.85	83.2733	120.85	40.5023	120.85	40.2728	120.85	39.9794
125.244	83.8078	125.244	83.7575	125.244	83.4341	125.244	83.1559	125.244	40.581	125.244	40.3028	125.244	39.9794
129.639	83.6191	129.639	83.5684	129.639	83.236	129.639	82.9326	129.639	40.6152	129.639	40.3117	129.639	39.9794
134.033	83.3871	134.033	83.3371	134.033	83.0245	134.033	82.773	134.033	40.5435	134.033	40.292	134.033	39.9794
138.428	83.2547	138.428	83.2006	138.428	82.8753	138.428	82.6333	138.428	40.5467	138.428	40.3047	138.428	39.9794
143.555	83.1335	143.555	83.0711	143.555	82.6922	143.555	82.3857	143.555	40.6648	143.555	40.3583	143.555	39.9794
