"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.2332
21.9727	61.1996
23.4375	62.3285
24.9023	64.0986
26.3672	65.3131
27.832	66.6751
29.2969	68.1488
30.7617	69.1437
32.2266	70.1175
33.6914	71.0414
35.1562	72.0109
36.6211	72.7229
38.0859	73.6527
39.5508	74.4973
41.0156	75.1516
42.4805	75.7709
43.9453	76.4335
45.4102	76.9341
46.875	77.5103
48.3398	78.0693
51.2695	79.0869
52.7344	79.6487
54.1992	80.078
55.6641	80.5006
58.5938	81.3948
60.0586	81.7329
62.9883	82.5469
64.4531	82.8587
67.3828	83.4628
68.8477	83.6986
71.7773	84.0932
74.707	84.5812
77.6367	84.8938
79.1016	84.9379
82.0312	85.0317
84.9609	85.233
87.8906	85.143
90.8203	85.1242
95.2148	85.0729
98.1445	84.9922
101.074	84.7848
105.469	84.6665
108.398	84.6406
112.793	84.5511
117.188	84.3517
120.117	84.2337
124.512	84.0095
128.906	83.731
133.301	83.5633
139.16	83.3056
143.555	83.1476
147.949	82.9621
153.809	82.7278
159.668	82.6631
165.527	82.585
171.387	82.3206
177.246	82.1098
183.105	81.8311
188.965	81.6652
196.289	81.6331
203.613	81.4361
210.938	81.4013
218.262	81.1304
225.586	81.0926
232.91	81.058
241.699	80.7528
250.488	80.7909
259.277	80.9371
268.066	80.4734
276.855	80.4585
287.109	80.2484
297.363	80.3546
307.617	80.3035
319.336	80.0388
329.59	79.6573
341.309	79.5596
353.027	79.5505
366.211	79.547
379.395	80.0678
392.578	79.7475
405.762	79.7022
420.41	80.1555
435.059	79.6812
451.172	79.9667
465.82	79.9263
483.398	79.7076
499.512	79.7621
517.09	79.7499
536.133	79.666
555.176	80.0469
574.219	80.1846
594.727	79.8896
615.234	79.7277
637.207	79.7047
659.18	79.75
682.617	80.0956
707.52	80.215
732.422	79.7881
757.324	80.2529
785.156	80.326
811.523	80.4415
840.82	80.7294
870.117	80.594
900.879	80.66
933.105	80.4997
965.332	80.1887
1,000.49	80.3695
1,035.64	80.3102
1,072.27	80.0886
1,108.89	79.4889
1,148.44	79.1369
1,189.45	79.1695
1,230.47	79.6038
1,274.41	80.1643
1,319.82	80.5578
1,366.7	80.759
1,413.57	80.5283
1,463.38	79.8913
1,516.11	79.1907
1,568.85	78.5121
1,624.51	78.9519
1,681.64	79.0731
1,741.7	79.3364
1,803.22	79.4179
1,866.21	79.5129
1,932.13	79.2147
1,999.51	80.0451
2,069.82	80.5786
2,143.07	80.7648
2,219.24	80.0901
2,296.88	79.4691
2,378.91	79.688
2,462.4	80.7186
2,548.83	80.3604
2,639.65	79.2688
2,731.93	78.6397
2,828.61	78.7407
2,928.22	79.1904
3,030.76	79.3079
3,137.7	79.2073
3,249.02	79.0081
3,363.28	78.7901
3,481.93	79.0042
3,604.98	79.3369
3,732.42	79.7481
3,864.26	79.4412
4,000.49	79.3575
4,141.11	79.8381
4,287.6	79.6464
4,438.48	79.5489
4,595.21	79.3133
4,756.35	79.5149
4,924.8	79.6914
5,097.66	79.3958
5,277.83	79.3666
5,463.87	79.0898
5,657.23	78.5488
5,856.45	77.9888
6,062.99	77.9878
6,276.86	77.4895
6,498.05	77.2827
6,726.56	77.3756
6,963.87	76.8601
7,209.96	77.0152
7,464.84	76.6129
7,727.05	76.6548
7,999.51	76.5527
8,282.23	76.5277
8,573.73	76.4747
8,876.95	76.1833
9,188.96	76.0943
9,514.16	76.0864
9,849.61	75.9031
10,196.8	76.6607
10,555.7	76.4736
10,927.7	76.4692
11,313	76.4252
11,712.9	76.3552
12,126	76.3623
12,553.7	76.2687
12,996.1	76.1962
13,454.6	76.1571
13,929.2	76.102
14,419.9	75.8054
14,928.2	75.2012
15,455.6	74.2016
16,000.5	73.1419
16,564.5	72.3622
17,148.9	72.3794
17,752.4	72.7291
18,379.4	72.7168
19,026.9	72.6147
19,697.8	72.326
19,999.5	72.1586
