"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.6306	20.5078	51.9176	20.5078	54.4028	20.5078	52.7501	20.5078	60.7166	20.5078	55.3513
21.9727	60.7621	21.9727	58.7049	21.9727	60.0978	21.9727	59.3592	21.9727	63.3451	21.9727	60.3328
23.4375	61.7037	23.4375	59.9035	23.4375	61.1044	23.4375	60.3988	23.4375	64.5503	23.4375	61.4033
24.9023	63.3701	24.9023	62.0109	24.9023	62.8752	24.9023	62.4652	24.9023	66.1883	24.9023	63.2515
26.3672	64.4351	26.3672	63.3766	26.3672	63.9555	26.3672	63.8212	26.3672	67.3842	26.3672	64.4712
27.832	65.9136	27.832	64.9723	27.832	65.4972	27.832	65.3717	27.832	68.554	27.832	65.9323
29.2969	67.3915	29.2969	66.7036	29.2969	67.0369	29.2969	67.0719	29.2969	69.8637	29.2969	67.4911
30.7617	68.5381	30.7617	67.8236	30.7617	68.1823	30.7617	68.2026	30.7617	70.684	30.7617	68.5661
32.2266	69.4729	32.2266	68.9578	32.2266	69.1849	32.2266	69.2963	32.2266	71.5711	32.2266	69.585
33.6914	70.4569	33.6914	69.9939	33.6914	70.1969	33.6914	70.3219	33.6914	72.3764	33.6914	70.5643
35.1562	71.4573	35.1562	71.0401	35.1562	71.2021	35.1562	71.3748	35.1562	73.2548	35.1562	71.5687
36.6211	72.2163	36.6211	71.8299	36.6211	71.9726	36.6211	72.1615	36.6211	73.8736	36.6211	72.3205
38.0859	73.1809	38.0859	72.8346	38.0859	72.9508	38.0859	73.1632	38.0859	74.7141	38.0859	73.2862
39.5508	74.106	39.5508	73.7401	39.5508	73.8717	39.5508	74.0878	39.5508	75.4434	39.5508	74.1772
41.0156	74.845	41.0156	74.4143	41.0156	74.5904	41.0156	74.8002	41.0156	76.0004	41.0156	74.8667
42.4805	75.4403	42.4805	75.1074	42.4805	75.2173	42.4805	75.4465	42.4805	76.5868	42.4805	75.4982
43.9453	76.1456	43.9453	75.79	43.9453	75.9139	43.9453	76.1488	43.9453	77.1887	43.9453	76.1826
45.4102	76.6905	45.4102	76.3261	45.4102	76.4589	45.4102	76.6874	45.4102	77.6197	45.4102	76.7078
46.875	77.2882	46.875	76.9362	46.875	77.0616	46.875	77.29	46.875	78.1482	46.875	77.3001
48.3398	77.8605	48.3398	77.5145	48.3398	77.6351	48.3398	77.8714	48.3398	78.6743	48.3398	77.8704
51.2695	78.9304	51.2695	78.5879	51.2695	78.7101	51.2695	78.9409	51.2695	79.5938	51.2695	78.9213
52.7344	79.5019	52.7344	79.1666	52.7344	79.2833	52.7344	79.5213	52.7344	80.1289	52.7344	79.4925
54.1992	79.9528	54.1992	79.6168	54.1992	79.7357	54.1992	79.9696	54.1992	80.5187	54.1992	79.9347
55.6641	80.4107	55.6641	80.0842	55.6641	80.2055	55.6641	80.4179	55.6641	80.8748	55.6641	80.3796
58.5938	81.3304	58.5938	80.9733	58.5938	81.1122	58.5938	81.3316	58.5938	81.7362	58.5938	81.2828
60.0586	81.7043	60.0586	81.3343	60.0586	81.485	60.0586	81.6888	60.0586	82.0216	60.0586	81.6373
62.9883	82.5504	62.9883	82.1672	62.9883	82.3285	62.9883	82.5234	62.9883	82.7867	62.9883	82.4667
64.4531	82.8655	64.4531	82.4795	64.4531	82.6428	64.4531	82.8387	64.4531	83.0911	64.4531	82.78
67.3828	83.4794	67.3828	83.0818	67.3828	83.2498	67.3828	83.4565	67.3828	83.6765	67.3828	83.3889
68.8477	83.7141	68.8477	83.3157	68.8477	83.482	68.8477	83.6966	68.8477	83.9105	68.8477	83.6249
71.7773	84.1403	71.7773	83.7512	71.7773	83.9195	71.7773	84.1105	71.7773	84.2422	71.7773	84.0387
74.707	84.6356	74.707	84.2626	74.707	84.4255	74.707	84.6106	74.707	84.7028	74.707	84.5362
77.6367	84.9814	77.6367	84.5963	77.6367	84.7752	77.6367	84.9401	77.6367	84.9625	77.6367	84.8652
79.1016	85.0332	79.1016	84.643	79.1016	84.8262	79.1016	84.9902	79.1016	84.9942	79.1016	84.9131
82.0312	85.1415	82.0312	84.7378	82.0312	84.9286	82.0312	85.0903	82.0312	85.0708	82.0312	85.0115
84.9609	85.3218	84.9609	84.9589	84.9609	85.1245	84.9609	85.29	84.9609	85.2738	84.9609	85.2106
87.8906	85.1873	87.8906	84.8278	87.8906	84.9809	87.8906	85.1917	87.8906	85.2448	87.8906	85.1007
90.8203	85.2719	90.8203	84.8534	90.8203	85.0692	90.8203	85.2015	90.8203	85.0937	90.8203	85.123
