"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.856	20.5078	54.4934	20.5078	55.3513	20.5078	58.9336	20.5078	35.5392	20.5078	39.1215	20.5078	39.9794
21.9727	60.2828	21.9727	60.1328	21.9727	60.3328	21.9727	62.135	21.9727	37.9772	21.9727	39.7794	21.9727	39.9794
23.4375	61.2944	23.4375	61.1404	23.4375	61.4033	23.4375	63.3224	23.4375	37.7974	23.4375	39.7165	23.4375	39.9794
24.9023	63.0163	24.9023	62.9018	24.9023	63.2515	24.9023	65.043	24.9023	37.8382	24.9023	39.6297	24.9023	39.9794
26.3672	64.0552	26.3672	63.9748	26.3672	64.4712	26.3672	66.2772	26.3672	37.6771	26.3672	39.483	26.3672	39.9794
27.832	65.585	27.832	65.5141	27.832	65.9323	27.832	67.5429	27.832	37.9506	27.832	39.5612	27.832	39.9794
29.2969	67.0911	29.2969	67.0476	29.2969	67.4911	29.2969	68.9465	29.2969	38.0805	29.2969	39.5359	29.2969	39.9794
30.7617	68.2297	30.7617	68.1917	30.7617	68.5661	30.7617	69.8559	30.7617	38.3152	30.7617	39.6051	30.7617	39.9794
32.2266	69.2141	32.2266	69.1908	32.2266	69.585	32.2266	70.7912	32.2266	38.3791	32.2266	39.5852	32.2266	39.9794
33.6914	70.218	33.6914	70.2013	33.6914	70.5643	33.6914	71.6559	33.6914	38.5247	33.6914	39.6163	33.6914	39.9794
35.1562	71.2112	35.1562	71.2044	35.1562	71.5687	35.1562	72.5916	35.1562	38.5922	35.1562	39.6151	35.1562	39.9794
36.6211	71.9751	36.6211	71.9737	36.6211	72.3205	36.6211	73.2603	36.6211	38.6927	36.6211	39.6326	36.6211	39.9794
38.0859	72.9456	38.0859	72.9504	38.0859	73.2862	38.0859	74.1512	38.0859	38.7786	38.0859	39.6436	38.0859	39.9794
39.5508	73.8607	39.5508	73.8702	39.5508	74.1772	39.5508	74.9416	39.5508	38.9081	39.5508	39.6724	39.5508	39.9794
41.0156	74.5776	41.0156	74.5887	41.0156	74.8667	41.0156	75.5523	41.0156	39.0157	41.0156	39.7014	41.0156	39.9794
42.4805	75.1995	42.4805	75.2146	42.4805	75.4982	42.4805	76.1596	42.4805	39.0344	42.4805	39.6958	42.4805	39.9794
43.9453	75.893	43.9453	75.9107	43.9453	76.1826	43.9453	76.7961	43.9453	39.094	43.9453	39.7075	43.9453	39.9794
45.4102	76.4369	45.4102	76.4555	45.4102	76.7078	45.4102	77.2654	45.4102	39.1695	45.4102	39.7271	45.4102	39.9794
46.875	77.0381	46.875	77.0579	46.875	77.3001	46.875	77.8212	46.875	39.2161	46.875	39.7371	46.875	39.9794
48.3398	77.6092	48.3398	77.631	48.3398	77.8704	48.3398	78.367	48.3398	39.2434	48.3398	39.7399	48.3398	39.9794
51.2695	78.6824	51.2695	78.7057	51.2695	78.9213	51.2695	79.3412	51.2695	39.3439	51.2695	39.7638	51.2695	39.9794
52.7344	79.2535	52.7344	79.2785	52.7344	79.4925	52.7344	79.8919	52.7344	39.366	52.7344	39.7653	52.7344	39.9794
54.1992	79.7055	54.1992	79.7308	54.1992	79.9347	54.1992	80.304	54.1992	39.4062	54.1992	39.7756	54.1992	39.9794
55.6641	80.1771	55.6641	80.2009	55.6641	80.3796	55.6641	80.6945	55.6641	39.4858	55.6641	39.8006	55.6641	39.9794
58.5938	81.0819	58.5938	81.1073	58.5938	81.2828	58.5938	81.5774	58.5938	39.5093	58.5938	39.8038	58.5938	39.9794
60.0586	81.4559	60.0586	81.4803	60.0586	81.6373	60.0586	81.8915	60.0586	39.5682	60.0586	39.8224	60.0586	39.9794
62.9883	82.2997	62.9883	82.3238	62.9883	82.4667	62.9883	82.6835	62.9883	39.6197	62.9883	39.8365	62.9883	39.9794
64.4531	82.614	64.4531	82.6381	64.4531	82.78	64.4531	82.9932	64.4531	39.6244	64.4531	39.8375	64.4531	39.9794
67.3828	83.2188	67.3828	83.2447	67.3828	83.3889	67.3828	83.5921	67.3828	39.632	67.3828	39.8353	67.3828	39.9794
68.8477	83.4497	68.8477	83.4768	68.8477	83.6249	68.8477	83.8288	68.8477	39.6274	68.8477	39.8313	68.8477	39.9794
71.7773	83.8898	71.7773	83.9146	71.7773	84.0387	71.7773	84.1939	71.7773	39.7001	71.7773	39.8554	71.7773	39.9794
74.707	84.3963	74.707	84.4207	74.707	84.5362	74.707	84.6681	74.707	39.7321	74.707	39.8639	74.707	39.9794
77.6367	84.7484	77.6367	84.7708	77.6367	84.8652	77.6367	84.9549	77.6367	39.7953	77.6367	39.8851	77.6367	39.9794
79.1016	84.7992	79.1016	84.8218	79.1016	84.9131	79.1016	84.9936	79.1016	39.8076	79.1016	39.888	79.1016	39.9794
82.0312	84.9015	82.0312	84.9242	82.0312	85.0115	82.0312	85.0805	82.0312	39.823	82.0312	39.8921	82.0312	39.9794
84.9609	85.097	84.9609	85.12	84.9609	85.2106	84.9609	85.2854	84.9609	39.814	84.9609	39.8888	84.9609	39.9794
87.8906	84.9479	87.8906	84.9753	87.8906	85.1007	87.8906	85.2292	87.8906	39.7256	87.8906	39.854	87.8906	39.9794
90.8203	85.0465	90.8203	85.0654	90.8203	85.123	90.8203	85.1412	90.8203	39.9036	90.8203	39.9218	90.8203	39.9794
95.2148	84.984	95.2148	85.0009	95.2148	85.0625	95.2148	85.1027	95.2148	39.8776	95.2148	39.9178	95.2148	39.9794
98.1445	84.9787	98.1445	84.9911	98.1445	85.0091	98.1445	84.9755	98.1445	39.995	98.1445	39.9613	98.1445	39.9794
101.074	84.7696	101.074	84.7828	101.074	84.8032	101.074	84.7669	101.074	39.9953	101.074	39.959	101.074	39.9794
105.469	84.7069	105.469	84.7156	105.469	84.7045	105.469	84.6144	105.469	40.0805	105.469	39.9905	105.469	39.9794
108.398	84.6703	108.398	84.6797	108.398	84.6761	108.398	84.594	108.398	40.0651	108.398	39.983	108.398	39.9794
