"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.9492	20.5078	62.7583	20.5078	61.2716	20.5078	58.4034	20.5078	54.3343	20.5078	51.4661	20.5078	49.9794
21.2402	60.2607	21.2402	59.9543	21.2402	58.3064	21.2402	57.8232	21.2402	52.1105	21.2402	51.6273	21.2402	49.9794
21.9727	58.4708	21.9727	58.1018	21.9727	57.8544	21.9727	60.8321	21.9727	47.2492	21.9727	50.2269	21.9727	49.9794
22.7051	60.0699	22.7051	59.8852	22.7051	60.847	22.7051	63.9642	22.7051	45.9004	22.7051	49.0176	22.7051	49.9794
23.4375	63.1961	23.4375	63.1068	23.4375	63.7673	23.4375	65.9673	23.4375	47.1188	23.4375	49.3188	23.4375	49.9794
24.1699	64.7169	24.1699	64.6477	24.1699	65.1316	24.1699	66.9111	24.1699	47.716	24.1699	49.4955	24.1699	49.9794
25.6348	66.0778	25.6348	66.033	25.6348	66.4635	25.6348	67.9518	25.6348	48.0606	25.6348	49.5489	25.6348	49.9794
26.3672	66.4765	26.3672	66.441	26.3672	66.8773	26.3672	68.3025	26.3672	48.1179	26.3672	49.5431	26.3672	49.9794
27.0996	66.6263	27.0996	66.603	27.0996	67.1241	27.0996	68.6164	27.0996	47.966	27.0996	49.4584	27.0996	49.9794
27.832	67.1068	27.832	67.1059	27.832	67.7507	27.832	69.3079	27.832	47.7774	27.832	49.3346	27.832	49.9794
29.2969	68.6381	29.2969	68.6587	29.2969	69.3071	29.2969	70.7101	29.2969	47.928	29.2969	49.331	29.2969	49.9794
30.0293	69.3547	30.0293	69.3836	30.0293	70.0309	30.0293	71.3687	30.0293	47.9943	30.0293	49.3321	30.0293	49.9794
31.4941	70.6915	31.4941	70.7242	31.4941	71.2887	31.4941	72.4223	31.4941	48.2812	31.4941	49.4149	31.4941	49.9794
32.2266	71.1121	32.2266	71.1459	32.2266	71.6799	32.2266	72.7369	32.2266	48.3883	32.2266	49.4453	32.2266	49.9794
33.6914	71.8022	33.6914	71.8354	33.6914	72.3009	33.6914	73.2079	33.6914	48.6069	33.6914	49.5139	33.6914	49.9794
34.4238	71.9845	34.4238	72.0166	34.4238	72.4533	34.4238	73.3031	34.4238	48.6929	34.4238	49.5428	34.4238	49.9794
35.8887	72.3726	35.8887	72.4054	35.8887	72.8109	35.8887	73.58	35.8887	48.8049	35.8887	49.574	35.8887	49.9794
37.3535	72.832	37.3535	72.865	37.3535	73.2429	37.3535	73.9424	37.3535	48.902	37.3535	49.6015	37.3535	49.9794
38.8184	73.4079	38.8184	73.4403	38.8184	73.7881	38.8184	74.4186	38.8184	49.0011	38.8184	49.6316	38.8184	49.9794
39.5508	73.6905	39.5508	73.7225	39.5508	74.057	39.5508	74.6571	39.5508	49.0448	39.5508	49.6449	39.5508	49.9794
41.0156	74.6335	41.0156	74.6646	41.0156	74.9701	41.0156	75.5045	41.0156	49.1395	41.0156	49.6739	41.0156	49.9794
42.4805	75.1917	42.4805	75.2185	42.4805	75.4791	42.4805	75.9341	42.4805	49.2638	42.4805	49.7188	42.4805	49.9794
43.9453	75.7804	43.9453	75.8072	43.9453	76.0549	43.9453	76.4765	43.9453	49.3101	43.9453	49.7317	43.9453	49.9794
45.4102	76.328	45.4102	76.3536	45.4102	76.5824	45.4102	76.9637	45.4102	49.3694	45.4102	49.7507	45.4102	49.9794
47.6074	77.0954	47.6074	77.119	47.6074	77.3211	47.6074	77.6494	47.6074	49.449	47.6074	49.7773	47.6074	49.9794
49.0723	77.5681	49.0723	77.5908	49.0723	77.7779	49.0723	78.0764	49.0723	49.4938	49.0723	49.7923	49.0723	49.9794
50.5371	78.0354	50.5371	78.0569	50.5371	78.2288	50.5371	78.4982	50.5371	49.5381	50.5371	49.8075	50.5371	49.9794
52.7344	78.7296	52.7344	78.749	52.7344	78.9	52.7344	79.1294	52.7344	49.5989	52.7344	49.8283	52.7344	49.9794
54.1992	79.166	54.1992	79.1839	54.1992	79.3211	54.1992	79.5233	54.1992	49.6401	54.1992	49.8423	54.1992	49.9794
56.3965	79.7645	56.3965	79.781	56.3965	79.9032	56.3965	80.0793	56.3965	49.6811	56.3965	49.8571	56.3965	49.9794
58.5938	80.3589	58.5938	80.3735	58.5938	80.479	58.5938	80.6235	58.5938	49.7294	58.5938	49.8739	58.5938	49.9794
60.0586	80.8271	60.0586	80.8394	60.0586	80.9274	60.0586	81.0465	60.0586	49.7723	60.0586	49.8914	60.0586	49.9794
62.2559	81.4657	62.2559	81.4757	62.2559	81.5463	62.2559	81.6407	62.2559	49.8145	62.2559	49.9089	62.2559	49.9794
64.4531	82.065	64.4531	82.0731	64.4531	82.1286	64.4531	82.2007	64.4531	49.8518	64.4531	49.9239	64.4531	49.9794
66.6504	82.617	66.6504	82.6224	66.6504	82.659	66.6504	82.703	66.6504	49.8988	66.6504	49.9428	66.6504	49.9794
69.5801	83.3533	69.5801	83.3574	69.5801	83.3874	69.5801	83.4288	69.5801	49.908	69.5801	49.9494	69.5801	49.9794
71.7773	83.8828	71.7773	83.8845	71.7773	83.9011	71.7773	83.9235	71.7773	49.9404	71.7773	49.9628	71.7773	49.9794
73.9746	84.4561	73.9746	84.4556	73.9746	84.4574	73.9746	84.4577	73.9746	49.9772	73.9746	49.9776	73.9746	49.9794
76.9043	85.1394	76.9043	85.1374	76.9043	85.1329	76.9043	85.1302	76.9043	49.9866	76.9043	49.9839	76.9043	49.9794
79.834	85.7871	79.834	85.7822	79.834	85.7639	79.834	85.749	79.834	50.0126	79.834	49.9977	79.834	49.9794
82.7637	86.5051	82.7637	86.4955	82.7637	86.4419	82.7637	86.374	82.7637	50.1009	82.7637	50.033	82.7637	49.9794
85.6934	86.995	85.6934	86.9841	85.6934	86.9302	85.6934	86.8739	85.6934	50.0896	85.6934	50.0333	85.6934	49.9794
88.623	87.5309	88.623	87.5182	88.623	87.4576	88.623	87.3989	88.623	50.0986	88.623	50.0399	88.623	49.9794
91.5527	87.9339	91.5527	87.9204	91.5527	87.8646	91.5527	87.8264	91.5527	50.0735	91.5527	50.0353	91.5527	49.9794
94.4824	88.4461	94.4824	88.4258	94.4824	88.3266	94.4824	88.2338	94.4824	50.1714	94.4824	50.0786	94.4824	49.9794
98.1445	88.9272	98.1445	88.9014	98.1445	88.7682	98.1445	88.6262	98.1445	50.2546	98.1445	50.1126	98.1445	49.9794
101.807	89.3026	101.807	89.2742	101.807	89.1366	101.807	89.001	101.807	50.2526	101.807	50.117	101.807	49.9794
105.469	89.5661	105.469	89.5332	105.469	89.3797	105.469	89.2341	105.469	50.2786	105.469	50.1329	105.469	49.9794
109.131	89.9318	109.131	89.8926	109.131	89.7003	109.131	89.51	109.131	50.362	109.131	50.1716	109.131	49.9794
112.793	90.1863	112.793	90.1442	112.793	89.9384	112.793	89.7439	112.793	50.3798	112.793	50.1853	112.793	49.9794
116.455	90.307	116.455	90.2617	116.455	90.0457	116.455	89.8581	116.455	50.3831	116.455	50.1954	116.455	49.9794
120.85	90.4486	120.85	90.3969	120.85	90.1532	120.85	89.9498	120.85	50.4265	120.85	50.2231	120.85	49.9794
125.244	90.414	125.244	90.3565	125.244	90.0847	125.244	89.8591	125.244	50.4768	125.244	50.2512	125.244	49.9794
129.639	90.2748	129.639	90.2121	129.639	89.9127	129.639	89.656	129.639	50.5355	129.639	50.2788	129.639	49.9794
