"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.3221	20.5078	61.0916	20.5078	62.7218	20.5078	60.5532	20.5078	56.7146	20.5078	61.2716
21.2402	59.2522	21.2402	57.0503	21.2402	59.8954	21.2402	56.4133	21.2402	58.931	21.2402	58.3064
21.9727	57.2385	21.9727	54.8701	21.9727	58.0321	21.9727	55.2213	21.9727	62.6933	21.9727	57.8544
22.7051	59.4539	22.7051	58.8706	22.7051	59.8532	22.7051	59.5394	22.7051	65.5949	22.7051	60.847
23.4375	62.8857	23.4375	62.6847	23.4375	63.092	23.4375	63.0635	23.4375	67.268	23.4375	63.7673
24.1699	64.487	24.1699	64.2771	24.1699	64.6364	24.1699	64.5928	24.1699	68.0472	24.1699	65.1316
25.6348	65.9042	25.6348	65.8293	25.6348	66.0262	25.6348	66.0703	25.6348	68.9401	25.6348	66.4635
26.3672	66.339	26.3672	66.2791	26.3672	66.4359	26.3672	66.5302	26.3672	69.2498	26.3672	66.8773
27.0996	66.5315	27.0996	66.521	27.0996	66.6003	27.0996	66.8069	27.0996	69.572	27.0996	67.1241
27.832	67.0771	27.832	67.1841	27.832	67.1073	27.832	67.4921	27.832	70.2548	27.832	67.7507
29.2969	68.6847	29.2969	68.8386	29.2969	68.6641	29.2969	69.1463	29.2969	71.5551	29.2969	69.3071
30.0293	69.4302	30.0293	69.6035	30.0293	69.3904	30.0293	69.9074	30.0293	72.1693	30.0293	70.0309
