"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.621	20.5078	57.9391	20.5078	58.2934
21.9727	54.8659	21.9727	54.8801	21.9727	54.873
23.4375	62.7425	23.4375	61.5034	23.4375	62.167
24.9023	67.4733	24.9023	65.635	24.9023	66.6507
26.3672	70.6604	26.3672	68.8643	26.3672	69.8545
27.832	74.8742	27.832	72.6848	27.832	73.9161
29.2969	76.8348	29.2969	75.0729	29.2969	76.0426
30.7617	79.1505	30.7617	76.7968	30.7617	78.1312
32.2266	79.3605	32.2266	77.121	32.2266	78.3836
33.6914	80.4453	33.6914	78.1754	33.6914	79.457
35.1562	80.7861	35.1562	78.5289	35.1562	79.8025
36.6211	81.1655	36.6211	78.9032	36.6211	80.18
38.0859	81.4825	38.0859	79.2177	38.0859	80.4961
39.5508	83.0509	39.5508	80.5266	39.5508	81.9696
41.0156	83.2861	41.0156	80.7355	41.0156	82.1954
42.4805	83.508	42.4805	80.9033	42.4805	82.3981
43.9453	83.7297	43.9453	81.1427	43.9453	82.626
45.4102	84.078	45.4102	81.4876	45.4102	82.9732
46.875	84.3682	46.875	81.7462	46.875	83.2521
48.3398	84.6833	48.3398	82.0565	48.3398	83.5656
51.2695	85.2798	51.2695	82.6522	51.2695	84.1618
52.7344	85.6035	52.7344	82.9696	52.7344	84.4832
54.1992	85.9402	54.1992	83.2987	54.1992	84.8173
55.6641	86.2391	55.6641	83.612	55.6641	85.1212
58.5938	86.8097	58.5938	84.1496	58.5938	85.6802
60.0586	87.0365	60.0586	84.3622	60.0586	85.902
62.9883	87.5585	62.9883	84.8468	62.9883	86.4109
64.4531	88.1171	64.4531	85.3093	64.4531	86.9362
67.3828	88.5237	67.3828	85.6914	67.3828	87.3344
68.8477	88.7682	68.8477	85.8945	68.8477	87.5648
71.7773	89.2781	71.7773	86.3524	71.7773	88.0571
74.707	89.7169	74.707	86.8042	74.707	88.5003
77.6367	90.0399	77.6367	87.1325	77.6367	88.8251
79.1016	90.0908	79.1016	87.1746	79.1016	88.873
82.0312	90.3576	82.0312	87.4187	82.0312	89.1322
84.9609	90.5413	84.9609	87.5638	84.9609	89.3029
87.8906	90.528	87.8906	87.4999	87.8906	89.2727
90.8203	90.4128	90.8203	87.3529	90.8203	89.147
95.2148	91.0745	95.2148	87.6942	95.2148	89.7053
98.1445	91.2425	98.1445	87.9104	98.1445	89.8885
101.074	90.7642	101.074	87.3667	101.074	89.3895
105.469	90.8974	105.469	87.1066	105.469	89.4031
108.398	91.0899	108.398	87.3579	108.398	89.613
112.793	91.1266	112.793	87.5254	112.793	89.6891
117.188	90.9957	117.188	87.5374	117.188	89.6021
120.117	91.0649	120.117	87.6578	120.117	89.6872
124.512	91.1366	124.512	87.9573	124.512	89.8316
128.906	91.3285	128.906	88.2063	128.906	90.0421
133.301	91.3317	133.301	88.4286	133.301	90.1183
139.16	90.8923	139.16	88.0323	139.16	89.6936
143.555	90.5719	143.555	87.7085	143.555	89.372
147.949	90.448	147.949	87.3911	147.949	89.1831
153.809	90.5153	153.809	86.9329	153.809	89.0835
159.668	91.1815	159.668	87.647	159.668	89.7643
165.527	91.2418	165.527	88.2214	165.527	89.9891
171.387	90.9822	171.387	88.5407	171.387	89.9308
177.246	90.6884	177.246	88.5749	177.246	89.759
183.105	90.5475	183.105	88.0637	183.105	89.4808
188.965	90.8925	188.965	88.0798	188.965	89.71
196.289	91.9995	196.289	89.4012	196.289	90.8918
203.613	91.5742	203.613	89.6754	203.613	90.7277
210.938	90.8829	210.938	89.7489	210.938	90.3528
218.262	91.3255	218.262	89.8045	218.262	90.6312
225.586	91.1753	225.586	89.7051	225.586	90.5021
232.91	90.3203	232.91	89.5672	232.91	89.9601
241.699	90.066	241.699	90.0004	241.699	90.0333
250.488	89.495	250.488	89.6687	250.488	89.5827
259.277	90.16	259.277	89.6525	259.277	89.9137
268.066	90.4624	268.066	89.5167	268.066	90.0152
276.855	89.0332	276.855	88.6422	276.855	88.8421
287.109	88.9536	287.109	89.1415	287.109	89.0486
297.363	88.2664	297.363	88.7854	297.363	88.5336
307.617	89.4353	307.617	88.382	307.617	88.9405
319.336	88.0258	319.336	88.3821	319.336	88.2076
329.59	88.4719	329.59	88.5858	329.59	88.5292
341.309	87.9815	341.309	87.6521	341.309	87.8199
353.027	89.0516	353.027	87.9497	353.027	88.5355
366.211	90.062	366.211	88.6744	366.211	89.4234
379.395	90.3389	379.395	88.0831	379.395	89.3558
392.578	89.8699	392.578	88.8471	392.578	89.3885
405.762	89.9596	405.762	87.0746	405.762	88.7524
420.41	89.8735	420.41	87.542	420.41	88.8623
435.059	89.382	435.059	87.979	435.059	88.7369
451.172	90.7953	451.172	87.7369	451.172	89.5299
465.82	92.656	465.82	88.224	465.82	90.9824
483.398	91.8673	483.398	88.3522	483.398	90.4561
499.512	92.1376	499.512	87.5172	499.512	90.4149
517.09	90.3561	517.09	87.6406	517.09	89.2072
536.133	91.0818	536.133	87.8179	536.133	89.7496
555.176	92.1618	555.176	87.4492	555.176	90.4156
574.219	93.4061	574.219	89.1791	574.219	91.7878
594.727	91.3356	594.727	87.9574	594.727	89.967
615.234	90.9959	615.234	88.6967	615.234	89.9967
637.207	91.1246	637.207	87.8028	637.207	89.7739
659.18	92.5686	659.18	89.1909	659.18	91.2002
682.617	91.6359	682.617	88.5917	682.617	90.3753
707.52	90.3116	707.52	87.9347	707.52	89.2838
732.422	91.3498	732.422	88.2863	732.422	90.0828
757.324	91.9515	757.324	87.9709	757.324	90.4022
785.156	91.2463	785.156	90.3324	785.156	90.8133
811.523	90.7455	811.523	89.8909	811.523	90.3392
840.82	91.8554	840.82	88.5002	840.82	90.4941
870.117	89.8216	870.117	89.1666	870.117	89.5064
900.879	90.2225	900.879	90.1058	900.879	90.1645
933.105	90.9577	933.105	89.4307	933.105	90.2609
965.332	89.4578	965.332	90.059	965.332	89.7688
1,000.49	90.8684	1,000.49	90.0866	1,000.49	90.4951
1,035.64	90.4205	1,035.64	90.3898	1,035.64	90.4052
1,072.27	88.005	1,072.27	89.1494	1,072.27	88.6148
1,108.89	89.9002	1,108.89	89.1186	1,108.89	89.527
1,148.44	88.733	1,148.44	89.2315	1,148.44	88.9894
1,189.45	90.6306	1,189.45	88.6876	1,189.45	89.7668
1,230.47	88.7973	1,230.47	88.7726	1,230.47	88.785
1,274.41	89.786	1,274.41	89.8746	1,274.41	89.8306
1,319.82	89.5925	1,319.82	89.2753	1,319.82	89.4368
1,366.7	89.4029	1,366.7	89.0189	1,366.7	89.2151
1,413.57	89.2263	1,413.57	88.1699	1,413.57	88.7301
1,463.38	88.5581	1,463.38	88.0535	1,463.38	88.3131
1,516.11	88.0719	1,516.11	87.8821	1,516.11	87.978
1,568.85	88.2579	1,568.85	87.2076	1,568.85	87.7645
1,624.51	87.2546	1,624.51	86.7704	1,624.51	87.0192
1,681.64	87.0397	1,681.64	86.9696	1,681.64	87.0048
1,741.7	86.4217	1,741.7	84.8788	1,741.7	85.7184
1,803.22	84.2636	1,803.22	84.4945	1,803.22	84.3806
1,866.21	85.032	1,866.21	82.4807	1,866.21	83.9411
1,932.13	83.8336	1,932.13	80.8696	1,932.13	82.5997
1,999.51	82.9551	1,999.51	78.846	1,999.51	81.3694
2,069.82	81.6649	2,069.82	78.6353	2,069.82	80.4091
2,143.07	81.3183	2,143.07	79.0147	2,143.07	80.3175
2,219.24	82.8266	2,219.24	81.0824	2,219.24	82.0415
2,296.88	82.8764	2,296.88	83.2923	2,296.88	83.0893
2,378.91	82.2092	2,378.91	83.295	2,378.91	82.786
2,462.4	82.9622	2,462.4	84.5042	2,462.4	83.8013
2,548.83	83.9495	2,548.83	85.6554	2,548.83	84.8857
