"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	3.89852	20.5078	1.76197
21.9727	-8.00744	21.9727	-2.72297
23.4375	-4.08113	23.4375	-0.989819
24.9023	-3.13879	24.9023	-0.789298
26.3672	-3.04494	26.3672	-0.855069
27.832	-2.03767	27.832	-0.52566
29.2969	-1.68342	29.2969	-0.43884
30.7617	-1.43983	30.7617	-0.336682
32.2266	-1.33991	32.2266	-0.327265
33.6914	-1.17645	33.6914	-0.284113
35.1562	-1.04021	35.1562	-0.24539
36.6211	-0.911687	36.6211	-0.206175
38.0859	-0.831519	38.0859	-0.182303
39.5508	-1.03607	39.5508	-0.216246
41.0156	-0.981956	41.0156	-0.198374
42.4805	-0.874044	42.4805	-0.164654
43.9453	-0.826924	43.9453	-0.153745
45.4102	-0.799473	45.4102	-0.147735
46.875	-0.783058	46.875	-0.143503
48.3398	-0.705093	48.3398	-0.118711
51.2695	-0.578791	51.2695	-0.080895
52.7344	-0.522719	52.7344	-0.0631748
54.1992	-0.485918	54.1992	-0.0511382
55.6641	-0.483407	55.6641	-0.0512606
58.5938	-0.448542	58.5938	-0.0387411
60.0586	-0.437092	60.0586	-0.0373748
62.9883	-0.381538	62.9883	-0.0186641
64.4531	-0.427396	64.4531	-0.0294082
67.3828	-0.341866	67.3828	0.0028844
68.8477	-0.317534	68.8477	0.0118481
71.7773	-0.201967	71.7773	0.0524427
74.707	-0.131823	74.707	0.0756833
77.6367	-0.156042	77.6367	0.0682779
79.1016	-0.17496	79.1016	0.0619706
82.0312	-0.146994	82.0312	0.0731965
84.9609	-0.0578389	84.9609	0.109345
87.8906	-0.0288637	87.8906	0.119605
90.8203	-0.177837	90.8203	0.0669433
95.2148	0.219123	95.2148	0.230466
98.1445	0.37487	98.1445	0.282548
101.074	0.223448	101.074	0.226393
105.469	0.41593	105.469	0.314779
108.398	0.540237	108.398	0.351105
112.793	0.78891	112.793	0.430963
117.188	0.853925	117.188	0.436346
120.117	0.869858	120.117	0.427028
124.512	0.810869	124.512	0.392245
128.906	0.97335	128.906	0.452641
133.301	0.868161	133.301	0.417888
139.16	0.76781	139.16	0.39012
143.555	0.789535	143.555	0.416043
147.949	0.956715	147.949	0.491982
153.809	1.40494	153.809	0.669126
159.668	1.86506	159.668	0.78437
165.527	2.06037	165.527	0.828465
171.387	1.80923	171.387	0.707568
177.246	1.76581	177.246	0.715368
183.105	1.9825	183.105	0.800367
188.965	2.62251	188.965	1.03363
196.289	3.09074	196.289	1.11501
203.613	2.94505	203.613	1.0189
210.938	2.93474	210.938	1.05472
218.262	3.52429	218.262	1.179
225.586	3.46779	225.586	1.15763
232.91	3.53729	232.91	1.24438
241.699	3.66861	241.699	1.21292
250.488	3.31587	250.488	1.10569
259.277	3.95418	259.277	1.42455
268.066	3.86607	268.066	1.21253
276.855	3.64461	276.855	1.19622
287.109	3.72605	287.109	1.23161
297.363	3.73637	297.363	1.45198
307.617	4.04068	307.617	1.40552
319.336	3.65592	319.336	1.42921
329.59	3.81439	329.59	1.42145
341.309	3.38467	341.309	1.40502
353.027	4.7025	353.027	1.96274
366.211	4.38904	366.211	1.67153
379.395	4.26235	379.395	1.5671
392.578	3.46163	392.578	1.4056
405.762	4.14222	405.762	1.65947
420.41	4.29684	420.41	1.7768
435.059	3.79754	435.059	1.54194
451.172	4.23494	451.172	1.66934
465.82	4.42181	465.82	1.62183
483.398	4.06757	483.398	1.69565
499.512	4.57007	499.512	1.78793
517.09	3.9083	517.09	1.59295
536.133	4.73757	536.133	2.05256
555.176	5.02274	555.176	1.8734
574.219	4.25852	574.219	1.53224
594.727	4.61737	594.727	1.94135
615.234	4.43546	615.234	1.73599
637.207	4.91562	637.207	2.05106
659.18	4.3703	659.18	1.62149
682.617	4.77546	682.617	1.96422
707.52	4.51471	707.52	1.80368
732.422	5.29642	732.422	2.32025
757.324	4.93624	757.324	2.05969
785.156	5.45872	785.156	2.2565
811.523	5.04393	811.523	2.04594
840.82	4.64966	840.82	2.06428
870.117	5.37511	870.117	2.46651
900.879	5.26141	900.879	2.27861
933.105	4.97439	933.105	2.22559
965.332	4.7697	965.332	2.27198
1,000.49	4.60048	1,000.49	2.05125
1,035.64	4.6817	1,035.64	2.19896
1,072.27	4.54005	1,072.27	2.3243
1,108.89	4.62316	1,108.89	2.16541
