"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	53.7627	20.5078	53.5498	20.5078	53.1096	20.5078	53.3675
21.9727	55.5989	21.9727	55.4663	21.9727	55.0899	21.9727	55.299
23.4375	56.3856	23.4375	56.2399	23.4375	55.8564	23.4375	56.0718
24.9023	56.9788	24.9023	56.851	24.9023	56.5199	24.9023	56.7056
26.3672	57.7434	26.3672	57.5961	26.3672	57.2633	26.3672	57.4538
27.832	58.7619	27.832	58.6255	27.832	58.3069	27.832	58.4882
29.2969	59.5759	29.2969	59.4274	29.2969	59.048	29.2969	59.2619
30.7617	60.4745	30.7617	60.3724	30.7617	60.1187	30.7617	60.261
32.2266	61.2748	32.2266	61.1615	32.2266	60.8892	32.2266	61.0429
33.6914	61.6105	33.6914	61.488	33.6914	61.1799	33.6914	61.3531
35.1563	62.4609	35.1563	62.3516	35.1563	62.0995	35.1563	62.2425
36.6211	62.81	36.6211	62.6763	36.6211	62.3483	36.6211	62.5336
38.0859	64.0978	38.0859	63.9702	38.0859	63.6367	38.0859	63.8235
39.5508	64.4792	39.5508	64.382	39.5508	64.1394	39.5508	64.2753
41.0156	64.7428	41.0156	64.6803	41.0156	64.4845	41.0156	64.5906
42.4805	66.0255	42.4805	65.866	42.4805	65.4876	42.4805	65.7033
43.9453	66.5357	43.9453	66.4152	43.9453	66.1494	43.9453	66.3014
45.4102	66.5188	45.4102	66.3837	45.4102	66.1161	45.4102	66.272
46.875	67.3537	46.875	67.1586	46.875	66.6919	46.875	66.9594
48.3398	68.0568	48.3398	67.8983	48.3398	67.4944	48.3398	67.7226
51.2695	68.8179	51.2695	68.6772	51.2695	68.3528	51.2695	68.5378
52.7344	69.3963	52.7344	69.2604	52.7344	68.9581	52.7344	69.1312
54.1992	69.8118	54.1992	69.6855	54.1992	69.4233	54.1992	69.5747
55.6641	70.2961	55.6641	70.1582	55.6641	69.8947	55.6641	70.0492
58.5938	71.3828	58.5938	71.1965	58.5938	70.7614	58.5938	71.0111
60.0586	71.7476	60.0586	71.5772	60.0586	71.185	60.0586	71.4099
62.9883	72.5797	62.9883	72.4118	62.9883	72.0381	62.9883	72.2532
64.4531	73.0258	64.4531	72.8683	64.4531	72.5224	64.4531	72.7216
67.3828	73.7825	67.3828	73.6353	67.3828	73.3429	67.3828	73.5135
68.8477	74.1628	68.8477	74.0113	68.8477	73.718	68.8477	73.8899
71.7773	74.9914	71.7773	74.8244	71.7773	74.5203	71.7773	74.7008
74.707	75.8654	74.707	75.6728	74.707	75.2848	74.707	75.5123
77.6367	76.4836	77.6367	76.3088	77.6367	75.9645	77.6367	76.1665
79.1016	76.7835	79.1016	76.6154	79.1016	76.2932	79.1016	76.4828
82.0313	77.4024	82.0313	77.2479	82.0313	76.9786	82.0313	77.1393
84.9609	77.9788	84.9609	77.8298	84.9609	77.6348	84.9609	77.7581
87.8906	78.7219	87.8906	78.4919	87.8906	78.0946	87.8906	78.3346
90.8203	79.3556	90.8203	79.134	90.8203	78.7315	90.8203	78.9724
95.2148	80.0474	95.2148	79.8429	95.2148	79.5295	95.2148	79.7224
98.1445	80.707	98.1445	80.4704	98.1445	80.0708	98.1445	80.3134
101.074	81.1432	101.074	80.9351	101.074	80.6013	101.074	80.8051
105.469	81.804	105.469	81.5691	105.469	81.2086	105.469	81.4313
108.398	82.1697	108.398	81.9376	108.398	81.603	108.398	81.8122
112.793	82.7244	112.793	82.4702	112.793	82.1453	112.793	82.3544
117.188	83.2139	117.188	82.9445	117.188	82.5921	117.188	82.8181
120.117	83.5864	120.117	83.3041	120.117	82.9085	120.117	83.1589
124.512	83.9259	124.512	83.6385	124.512	83.22	124.512	83.4829
128.906	84.1566	128.906	83.8751	128.906	83.4975	128.906	83.7387
133.301	84.3856	133.301	84.0922	133.301	83.7397	133.301	83.9708
139.16	84.5983	139.16	84.2819	139.16	83.9082	139.16	84.1549
143.555	84.6629	143.555	84.3284	143.555	83.9409	143.555	84.1984
147.949	84.6963	147.949	84.3461	147.949	83.9332	147.949	84.2069
153.809	84.6699	153.809	84.3054	153.809	83.9049	153.809	84.1755
159.668	84.7144	159.668	84.331	159.668	83.9205	159.668	84.2003
165.527	84.715	165.527	84.3076	165.527	83.8942	165.527	84.1807
171.387	84.6229	171.387	84.1797	171.387	83.7021	171.387	84.0292
177.246	84.4027	177.246	83.9664	177.246	83.5359	177.246	83.8374
183.105	84.1881	183.105	83.7141	183.105	83.2613	183.105	83.5826
188.965	84.0545	188.965	83.5547	188.965	83.0513	188.965	83.4042
196.289	83.9825	196.289	83.4523	196.289	82.9315	196.289	83.3003
203.613	83.7828	203.613	83.2155	203.613	82.6845	203.613	83.067
210.938	83.5289	210.938	82.9434	210.938	82.3882	210.938	82.7875
218.262	83.3404	218.262	82.7353	218.262	82.1584	218.262	82.5734
225.586	83.1741	225.586	82.5439	225.586	82.0377	225.586	82.4219
232.91	83.0385	232.91	82.3341	232.91	81.7194	232.91	82.1775
241.699	82.7177	241.699	82.0281	241.699	81.4179	241.699	81.8702
250.488	82.4165	250.488	81.6262	250.488	81.1526	250.488	81.5574
259.277	82.703	259.277	81.7954	259.277	81.1176	259.277	81.6583
268.066	82.5198	268.066	81.5706	268.066	80.9029	268.066	81.4486
276.855	82.475	276.855	81.518	276.855	80.5766	276.855	81.2727
287.109	82.5042	287.109	81.5309	287.109	80.726	287.109	81.3516
297.363	82.1772	297.363	81.0477	297.363	80.5741	297.363	81.0617
