"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.358743	20.5078	0.170161
21.9727	0.276039	21.9727	0.125088
23.4375	0.287012	23.4375	0.129906
24.9023	0.253604	24.9023	0.116848
26.3672	0.266701	26.3672	0.127105
27.832	0.253261	27.832	0.120405
29.2969	0.292359	29.2969	0.133971
30.7617	0.199484	30.7617	0.0940151
32.2266	0.215255	32.2266	0.103219
33.6914	0.238647	33.6914	0.112247
35.1563	0.200448	35.1563	0.0992921
36.6211	0.25876	36.6211	0.123265
38.0859	0.256623	38.0859	0.118569
39.5508	0.184433	39.5508	0.0919483
41.0156	0.143925	41.0156	0.0692818
42.4805	0.308627	42.4805	0.140464
43.9453	0.222469	43.9453	0.10757
45.4102	0.235215	45.4102	0.118178
46.875	0.381772	46.875	0.168552
48.3398	0.322135	48.3398	0.141753
51.2695	0.269301	51.2695	0.124246
52.7344	0.254051	52.7344	0.11978
54.1992	0.226508	54.1992	0.110948
55.6641	0.239831	55.6641	0.118501
58.5938	0.361896	58.5938	0.160734
60.0586	0.328526	60.0586	0.147996
62.9883	0.31706	62.9883	0.145017
64.4531	0.294087	64.4531	0.136401
67.3828	0.260517	67.3828	0.126212
68.8477	0.265071	68.8477	0.128968
71.7773	0.285627	71.7773	0.139381
74.707	0.346427	74.707	0.161123
77.6367	0.309526	77.6367	0.14748
79.1016	0.292691	79.1016	0.141529
82.0313	0.25508	82.0313	0.128938
84.9609	0.218983	84.9609	0.120742
87.8906	0.389755	87.8906	0.186228
90.8203	0.383353	90.8203	0.180555
95.2148	0.327107	95.2148	0.163876
98.1445	0.395445	98.1445	0.189315
101.074	0.33801	101.074	0.167412
105.469	0.378241	105.469	0.186541
108.398	0.362749	108.398	0.182556
112.793	0.376966	112.793	0.194919
117.188	0.407123	117.188	0.2071
120.117	0.441696	120.117	0.218517
124.512	0.454257	124.512	0.22284
128.906	0.428931	128.906	0.216325
133.301	0.429237	133.301	0.222134
139.16	0.460935	139.16	0.238207
143.555	0.48362	143.555	0.250238
147.949	0.510418	147.949	0.261954
153.809	0.518753	153.809	0.270948
159.668	0.543594	159.668	0.283271
165.527	0.56731	165.527	0.297542
171.387	0.630993	171.387	0.323835
177.246	0.600098	177.246	0.316507
183.105	0.64541	183.105	0.341721
188.965	0.700374	188.965	0.3627
196.289	0.739419	196.289	0.381961
203.613	0.779913	203.613	0.404544
210.938	0.81226	210.938	0.417554
218.262	0.83479	218.262	0.428624
225.586	0.828543	225.586	0.440245
232.91	0.941434	232.91	0.489739
241.699	0.914396	241.699	0.483366
250.488	0.957162	250.488	0.540731
259.277	1.18732	259.277	0.62567
268.066	1.2333	268.066	0.644588
276.855	1.3816	276.855	0.671808
287.109	1.30931	287.109	0.656626
297.363	1.28575	297.363	0.714716
307.617	1.4433	307.617	0.77327
319.336	1.55666	319.336	0.820197
329.59	1.83152	329.59	0.919204
341.309	1.79462	341.309	0.879117
353.027	2.03549	353.027	1.01065
366.211	2.1395	366.211	1.0001
379.395	2.13601	379.395	1.02102
392.578	2.20694	392.578	1.02924
405.762	2.13059	405.762	1.02261
420.41	2.62158	420.41	1.22897
435.059	2.3635	435.059	1.0959
451.172	2.76789	451.172	1.26471
465.82	2.7959	465.82	1.24223
483.398	2.87983	483.398	1.27231
499.512	2.82011	499.512	1.2209
517.09	3.04467	517.09	1.32068
536.133	2.99584	536.133	1.29699
555.176	3.4086	555.176	1.36244
574.219	3.50181	574.219	1.39082
594.727	3.86434	594.727	1.50801
615.234	4.03918	615.234	1.50288
637.207	3.80742	637.207	1.34831
659.18	3.62148	659.18	1.2807
682.617	3.61811	682.617	1.28154
707.52	3.7231	707.52	1.27196
732.422	3.8121	732.422	1.38077
757.324	3.77736	757.324	1.31661
785.156	4.04711	785.156	1.39879
811.523	3.98508	811.523	1.40934
840.82	3.83307	840.82	1.33954
870.117	3.8624	870.117	1.42725
900.879	4.10313	900.879	1.5912
933.105	4.41547	933.105	1.74745
965.332	4.71204	965.332	1.91272
1,000.49	4.83884	1,000.49	1.97551
1,035.64	5.21354	1,035.64	2.30041
1,072.27	5.66997	1,072.27	2.46007
1,108.89	5.82183	1,108.89	2.58279
1,148.44	5.83462	1,148.44	2.56702
1,189.45	5.75017	1,189.45	2.5415
1,230.47	5.75088	1,230.47	2.47023
1,274.41	6.00913	1,274.41	2.60477
1,319.82	6.08285	1,319.82	2.59841
1,366.7	6.09876	1,366.7	2.59589
1,413.57	6.06613	1,413.57	2.51327
1,463.38	6.63826	1,463.38	2.73494
1,516.11	6.91985	1,516.11	2.82491
1,568.85	7.00708	1,568.85	2.81924
1,624.51	7.09481	1,624.51	2.84653
1,681.64	7.21717	1,681.64	2.99383
1,741.7	7.45759	1,741.7	3.07136
1,803.22	7.52759	1,803.22	3.13942
1,866.21	7.53508	1,866.21	3.20482
1,932.13	7.70587	1,932.13	3.27498
1,999.51	7.58255	1,999.51	3.31699
2,069.82	7.34956	2,069.82	3.33021
