"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.0235	20.5078	53.2738	20.5078	53.6648
21.9727	55.909	21.9727	55.0271	21.9727	55.4903
23.4375	56.6474	23.4375	55.8987	23.4375	56.2892
24.9023	57.253	24.9023	56.4737	24.9023	56.8808
26.3672	58.0134	26.3672	57.2474	26.3672	57.6473
27.832	59.0386	27.832	58.2559	27.832	58.6649
29.2969	59.872	29.2969	59.02	29.2969	59.4669
30.7617	60.7129	30.7617	60.0418	30.7617	60.3903
32.2266	61.5477	32.2266	60.7851	32.2266	61.1831
33.6914	61.8953	33.6914	61.0935	33.6914	61.5129
35.1563	62.7419	35.1563	61.9657	35.1563	62.3711
36.6211	63.1314	36.6211	62.2146	36.6211	62.6972
38.0859	64.3886	38.0859	63.5564	38.0859	63.9924
39.5508	64.771	39.5508	63.9728	39.5508	64.3902
41.0156	65.0228	41.0156	64.2533	41.0156	64.655
42.4805	66.2903	42.4805	65.5009	42.4805	65.9135
43.9453	66.7948	43.9453	66.0539	43.9453	66.4401
45.4102	66.8116	45.4102	65.9721	45.4102	66.4121
46.875	67.6022	46.875	66.8192	46.875	67.2284
48.3398	68.3092	48.3398	67.5456	48.3398	67.9442
51.2695	69.0702	51.2695	68.3287	51.2695	68.7153
52.7344	69.6513	52.7344	68.907	52.7344	69.2951
54.1992	70.0726	54.1992	69.3239	54.1992	69.7144
55.6641	70.5517	55.6641	69.8017	55.6641	70.1929
58.5938	71.6285	58.5938	70.8611	58.5938	71.2617
60.0586	71.9945	60.0586	71.2361	60.0586	71.6319
62.9883	72.8286	62.9883	72.0693	62.9883	72.4656
64.4531	73.277	64.4531	72.5229	64.4531	72.9163
67.3828	74.0397	67.3828	73.2809	67.3828	73.6768
68.8477	74.4212	68.8477	73.6559	68.8477	74.0554
71.7773	75.2455	71.7773	74.477	71.7773	74.8782
74.707	76.1196	74.707	75.3307	74.707	75.743
77.6367	76.7467	77.6367	75.9487	77.6367	76.366
79.1016	77.0479	79.1016	76.254	79.1016	76.6691
82.0313	77.6686	82.0313	76.8857	82.0313	77.2948
84.9609	78.2448	84.9609	77.4604	84.9609	77.8703
87.8906	78.9621	87.8906	78.16	87.8906	78.5796
90.8203	79.5915	90.8203	78.8142	90.8203	79.2202
95.2148	80.3053	95.2148	79.4925	95.2148	79.9179
98.1445	80.9566	98.1445	80.14	98.1445	80.5675
101.074	81.4079	101.074	80.5791	101.074	81.0132
105.469	82.0515	105.469	81.2311	105.469	81.6607
108.398	82.421	108.398	81.5994	108.398	82.0296
112.793	82.9792	112.793	82.1384	112.793	82.5791
117.188	83.4655	117.188	82.6077	117.188	83.0577
120.117	83.834	120.117	82.9704	120.117	83.4236
124.512	84.1817	124.512	83.3006	124.512	83.7635
128.906	84.4226	128.906	83.5248	128.906	83.9969
133.301	84.6591	133.301	83.7325	133.301	84.2205
139.16	84.8713	139.16	83.9215	139.16	84.4223
143.555	84.9364	143.555	83.9709	143.555	84.4804
147.949	84.9747	147.949	83.9815	147.949	84.5064
153.809	84.9385	153.809	83.9444	153.809	84.4698
159.668	84.9915	159.668	83.9613	159.668	84.5069
165.527	84.987	165.527	83.9532	165.527	84.5008
171.387	84.8839	171.387	83.8429	171.387	84.3945
177.246	84.6858	177.246	83.6006	177.246	84.177
183.105	84.4763	183.105	83.3391	183.105	83.9448
188.965	84.3151	188.965	83.1973	188.965	83.7921
196.289	84.227	196.289	83.122	196.289	83.7095
203.613	84.0248	203.613	82.8977	203.613	83.4977
210.938	83.7831	210.938	82.6084	210.938	83.2353
218.262	83.5933	218.262	82.4244	218.262	83.0481
225.586	83.4251	225.586	82.2275	225.586	82.8674
232.91	83.3051	232.91	82.0244	232.91	82.7117
241.699	83.0373	241.699	81.6186	241.699	82.3856
250.488	82.764	250.488	81.1238	250.488	82.0209
259.277	82.9785	259.277	81.3708	259.277	82.2486
268.066	82.7404	268.066	81.2713	268.066	82.0677
276.855	82.6592	276.855	81.1936	276.855	81.988
287.109	82.6249	287.109	81.4804	287.109	82.0902
297.363	82.3612	297.363	81.0509	297.363	81.7553
307.617	82.5691	307.617	80.7494	307.617	81.7539
319.336	82.3464	319.336	80.4725	319.336	81.5098
329.59	82.4569	329.59	80.449	329.59	81.568
341.309	82.4584	341.309	80.4491	341.309	81.5689
353.027	82.3516	353.027	80.0561	353.027	81.3538
366.211	82.4243	366.211	80.2263	366.211	81.4629
379.395	82.6748	379.395	80.415	379.395	81.6902
392.578	82.6127	392.578	80.276	392.578	81.5997
405.762	82.3002	405.762	79.881	405.762	81.2569
420.41	82.7243	420.41	80.101	420.41	81.6078
435.059	82.4	435.059	80.0506	435.059	81.3823
451.172	82.7116	451.172	79.899	451.172	81.5292
465.82	82.7411	465.82	80.0256	465.82	81.5922
483.398	82.7957	483.398	79.8845	483.398	81.5796
499.512	82.6338	499.512	79.9075	499.512	81.4811
517.09	82.7666	517.09	80.0085	517.09	81.6029
536.133	82.3095	536.133	79.3298	536.133	81.0703
555.176	82.816	555.176	79.4018	555.176	81.4361
574.219	82.9997	574.219	79.5306	574.219	81.6027
594.727	83.1098	594.727	79.6245	594.727	81.7078
615.234	83.2897	615.234	80.1877	615.234	82.01
637.207	83.4165	637.207	80.4415	637.207	82.1789
659.18	82.6444	659.18	79.995	659.18	81.5187
682.617	82.6757	682.617	79.7822	682.617	81.4656
707.52	83.1247	707.52	79.8624	707.52	81.7929
732.422	83.666	732.422	80.7737	732.422	82.4563
757.324	83.9845	757.324	80.6304	757.324	82.6236
785.156	84.3048	785.156	81.0043	785.156	82.9608
811.523	83.769	811.523	80.8063	811.523	82.5355
840.82	84.0471	840.82	81.4126	840.82	82.9267
870.117	83.8308	870.117	81.6232	870.117	82.8658
900.879	83.8688	900.879	81.5239	900.879	82.8527
933.105	83.7535	933.105	81.9399	933.105	82.9407
965.332	84.0177	965.332	81.6613	965.332	82.9974
1,000.49	84.0343	1,000.49	81.9851	1,000.49	83.1295
1,035.64	84.4554	1,035.64	81.8301	1,035.64	83.3382
1,072.27	84.5877	1,072.27	81.3948	1,072.27	83.2783
1,108.89	84.9167	1,108.89	81.818	1,108.89	83.638
1,148.44	85.2378	1,148.44	82.3028	1,148.44	84.0137
1,189.45	85.0641	1,189.45	82.8203	1,189.45	84.0855
1,230.47	85.117	1,230.47	82.7423	1,230.47	84.09
1,274.41	84.982	1,274.41	81.829	1,274.41	83.6856
1,319.82	84.7587	1,319.82	81.6681	1,319.82	83.4827
1,366.7	84.3262	1,366.7	80.4816	1,366.7	82.8162
1,413.57	83.5235	1,413.57	80.1016	1,413.57	82.1412
1,463.38	83.1706	1,463.38	78.6735	1,463.38	81.4799
1,516.11	83.0611	1,516.11	77.2906	1,516.11	81.0711
1,568.85	82.7854	1,568.85	75.3474	1,568.85	80.4953
1,624.51	82.029	1,624.51	74.5855	1,624.51	79.7381
1,681.64	81.6017	1,681.64	75.4136	1,681.64	79.5275
1,741.7	81.733	1,741.7	76.0727	1,741.7	79.7663
1,803.22	81.3138	1,803.22	75.7305	1,803.22	79.3637
1,866.21	81.1335	1,866.21	77.1222	1,866.21	79.5754
1,932.13	80.9372	1,932.13	75.0664	1,932.13	78.9263
1,999.51	80.5115	1,999.51	75.2092	1,999.51	78.6238
2,069.82	80.327	2,069.82	74.3042	2,069.82	78.2853
2,143.07	79.7244	2,143.07	71.9599	2,143.07	77.386
2,219.24	79.9789	2,219.24	74.3478	2,219.24	78.0184
2,296.88	80.6929	2,296.88	74.72	2,296.88	78.6613
2,378.91	79.0441	2,378.91	75.4069	2,378.91	77.5956
2,462.4	78.7175	2,462.4	76.0811	2,462.4	77.5964
2,548.83	80.0068	2,548.83	76.3388	2,548.83	78.549
2,639.65	79.1487	2,639.65	76.0914	2,639.65	77.8837
2,731.93	79.7574	2,731.93	76.5819	2,731.93	78.4537
2,828.61	79.148	2,828.61	78.2089	2,828.61	78.7038
2,928.22	79.8161	2,928.22	77.6799	2,928.22	78.878
3,030.76	80.3905	3,030.76	78.3661	3,030.76	79.4952
3,137.7	80.9584	3,137.7	78.6868	3,137.7	79.9695
3,249.02	81.3062	3,249.02	78.1102	3,249.02	79.9958
3,363.28	81.3981	3,363.28	78.1644	3,363.28	80.0755
3,481.93	81.7915	3,481.93	78.792	3,481.93	80.5457
3,604.98	81.9856	3,604.98	79.5021	3,604.98	80.919
3,732.42	82.3784	3,732.42	79.7692	3,732.42	81.2669
3,864.26	82.555	3,864.26	80.6432	3,864.26	81.7035
4,000.49	82.7078	4,000.49	80.5878	4,000.49	81.7759
4,141.11	83.0634	4,141.11	79.8561	4,141.11	81.7493
4,287.6	83.3703	4,287.6	79.7101	4,287.6	81.9149
4,438.48	83.5083	4,438.48	79.8628	4,438.48	82.0573
4,595.21	83.1577	4,595.21	79.9054	4,595.21	81.8291
4,756.35	83.6167	4,756.35	80.0877	4,756.35	82.2012
4,924.8	84.1674	4,924.8	79.7258	4,924.8	82.4913
5,097.66	84.1023	5,097.66	80.1547	5,097.66	82.5624
5,277.83	83.5799	5,277.83	80.2219	5,277.83	82.2177
5,463.87	83.4412	5,463.87	79.8062	5,463.87	81.9934
5,657.23	83.8755	5,657.23	79.9859	5,657.23	82.3523
5,856.45	83.8369	5,856.45	80.3051	5,856.45	82.4206
6,062.99	83.7021	6,062.99	80.363	6,062.99	82.3459
6,276.86	84.0783	6,276.86	80.6391	6,276.86	82.6906
6,498.05	84.2677	6,498.05	80.9955	6,498.05	82.9327
6,726.56	84.1665	6,726.56	81.2759	6,726.56	82.9574
