"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	42.0136	20.5078	41.6333	20.5078	41.6533	20.5078	44.664	20.5078	36.9486	20.5078	39.9594	20.5078	39.9794
21.2402	42.6772	21.2402	42.4364	21.2402	43.6164	21.2402	46.9453	21.2402	35.4706	21.2402	38.7994	21.2402	39.9794
21.9727	44.6612	21.9727	44.3593	21.9727	44.2711	21.9727	46.6812	21.9727	37.6575	21.9727	40.0676	21.9727	39.9794
22.7051	44.6986	22.7051	44.3344	22.7051	44.0928	22.7051	46.7584	22.7051	37.5554	22.7051	40.221	22.7051	39.9794
23.4375	45.4438	23.4375	45.2583	23.4375	46.4163	23.4375	49.4896	23.4375	35.7481	23.4375	38.8214	23.4375	39.9794
24.1699	46.3172	24.1699	46.0709	24.1699	46.6018	24.1699	49.3619	24.1699	36.6883	24.1699	39.4485	24.1699	39.9794
25.6348	47.8954	25.6348	47.6669	25.6348	48.1005	25.6348	50.6631	25.6348	36.9832	25.6348	39.5458	25.6348	39.9794
26.3672	48.6264	26.3672	48.4175	26.3672	48.9211	26.3672	51.4517	26.3672	36.9452	26.3672	39.4759	26.3672	39.9794
27.0996	49.4341	27.0996	49.2631	27.0996	49.954	27.0996	52.4892	27.0996	36.7533	27.0996	39.2885	27.0996	39.9794
27.832	50.5019	27.832	50.3345	27.832	50.8355	27.832	53.1254	27.832	37.1885	27.832	39.4784	27.832	39.9794
29.2969	52.2355	29.2969	52.0814	29.2969	52.4365	29.2969	54.4499	29.2969	37.6109	29.2969	39.6242	29.2969	39.9794
30.0293	52.5608	30.0293	52.4013	30.0293	52.7866	30.0293	54.8781	30.0293	37.5025	30.0293	39.594	30.0293	39.9794
31.4941	54.2535	31.4941	54.1206	31.4941	54.4832	31.4941	56.3703	31.4941	37.7296	31.4941	39.6168	31.4941	39.9794
32.2266	54.8106	32.2266	54.6887	32.2266	55.1378	32.2266	57.0804	32.2266	37.5877	32.2266	39.5303	32.2266	39.9794
33.6914	56.2512	33.6914	56.1367	33.6914	56.4894	33.6914	58.2396	33.6914	37.8765	33.6914	39.6266	33.6914	39.9794
34.4238	56.6202	34.4238	56.5052	34.4238	56.8729	34.4238	58.6456	34.4238	37.8389	34.4238	39.6116	34.4238	39.9794
35.8887	57.9936	35.8887	57.9025	35.8887	58.3419	35.8887	60.0712	35.8887	37.8107	35.8887	39.54	35.8887	39.9794
37.3535	59.5722	37.3535	59.5011	37.3535	59.9531	37.3535	61.5716	37.3535	37.9088	37.3535	39.5273	37.3535	39.9794
38.8184	61.0489	38.8184	60.987	38.8184	61.3837	38.8184	62.842	38.8184	38.1244	38.8184	39.5827	38.8184	39.9794
39.5508	61.7343	39.5508	61.6753	39.5508	62.0482	39.5508	63.4442	39.5508	38.2105	39.5508	39.6066	39.5508	39.9794
41.0156	62.983	41.0156	62.9268	41.0156	63.2712	41.0156	64.5948	41.0156	38.3114	41.0156	39.635	41.0156	39.9794
42.4805	64.2782	42.4805	64.2373	42.4805	64.622	42.4805	65.9152	42.4805	38.3015	42.4805	39.5947	42.4805	39.9794
43.9453	65.7563	43.9453	65.7214	43.9453	66.0642	43.9453	67.2342	43.9453	38.4666	43.9453	39.6366	43.9453	39.9794
45.4102	67.0288	45.4102	66.9991	45.4102	67.3251	45.4102	68.4243	45.4102	38.5541	45.4102	39.6534	45.4102	39.9794
47.6074	69.0161	47.6074	68.9943	47.6074	69.3011	47.6074	70.2976	47.6074	38.6761	47.6074	39.6727	47.6074	39.9794
49.0723	70.3207	49.0723	70.3032	49.0723	70.594	49.0723	71.5231	49.0723	38.7595	49.0723	39.6886	49.0723	39.9794
50.5371	71.587	50.5371	71.5742	50.5371	71.8575	50.5371	72.7339	50.5371	38.8197	50.5371	39.6961	50.5371	39.9794
52.7344	73.5321	52.7344	73.5239	52.7344	73.7801	52.7344	74.5606	52.7344	38.9427	52.7344	39.7232	52.7344	39.9794
54.1992	74.8258	54.1992	74.8202	54.1992	75.0608	54.1992	75.7849	54.1992	39.0146	54.1992	39.7388	54.1992	39.9794
56.3965	76.6704	56.3965	76.6676	56.3965	76.8862	56.3965	77.5359	56.3965	39.1111	56.3965	39.7608	56.3965	39.9794
58.5938	78.3211	58.5938	78.3213	58.5938	78.5246	58.5938	79.114	58.5938	39.1867	58.5938	39.7761	58.5938	39.9794
60.0586	79.3791	60.0586	79.3814	60.0586	79.5762	60.0586	80.1275	60.0586	39.2333	60.0586	39.7846	60.0586	39.9794
62.2559	80.8372	62.2559	80.8408	62.2559	81.0151	62.2559	81.5062	62.2559	39.314	62.2559	39.8051	62.2559	39.9794
64.4531	82.0365	64.4531	82.0425	64.4531	82.2104	64.4531	82.6649	64.4531	39.357	64.4531	39.8115	64.4531	39.9794
66.6504	82.9917	66.6504	83.0004	66.6504	83.1665	66.6504	83.5921	66.6504	39.3877	66.6504	39.8133	66.6504	39.9794
69.5801	83.8043	69.5801	83.8164	69.5801	83.9812	69.5801	84.3725	69.5801	39.4233	69.5801	39.8146	69.5801	39.9794
71.7773	84.1225	71.7773	84.1367	71.7773	84.2995	71.7773	84.6655	71.7773	39.4505	71.7773	39.8165	71.7773	39.9794
73.9746	84.2191	73.9746	84.2354	73.9746	84.3984	73.9746	84.7442	73.9746	39.4706	73.9746	39.8164	73.9746	39.9794
76.9043	84.1473	76.9043	84.1665	76.9043	84.3323	76.9043	84.6583	76.9043	39.4876	76.9043	39.8135	76.9043	39.9794
79.834	83.9487	79.834	83.9708	79.834	84.1414	79.834	84.4524	79.834	39.4978	79.834	39.8088	79.834	39.9794
82.7637	83.7703	82.7637	83.7939	82.7637	83.9601	82.7637	84.2447	82.7637	39.5286	82.7637	39.8132	82.7637	39.9794
85.6934	83.5853	85.6934	83.6095	85.6934	83.7674	85.6934	84.0239	85.6934	39.565	85.6934	39.8216	85.6934	39.9794
88.623	83.3993	88.623	83.426	88.623	83.5928	88.623	83.8509	88.623	39.5545	88.623	39.8125	88.623	39.9794
91.5527	83.1406	91.5527	83.1705	91.5527	83.3522	91.5527	83.6209	91.5527	39.529	91.5527	39.7978	91.5527	39.9794
94.4824	82.951	94.4824	82.9842	94.4824	83.1823	94.4824	83.4634	94.4824	39.5003	94.4824	39.7814	94.4824	39.9794
98.1445	82.9962	98.1445	83.0251	98.1445	83.1786	98.1445	83.3767	98.1445	39.6278	98.1445	39.8259	98.1445	39.9794
101.807	82.9292	101.807	82.9599	101.807	83.1202	101.807	83.3191	101.807	39.6202	101.807	39.8191	101.807	39.9794
105.469	82.8708	105.469	82.903	105.469	83.0691	105.469	83.2681	105.469	39.6143	105.469	39.8133	105.469	39.9794
109.131	82.9401	109.131	82.9717	109.131	83.1289	109.131	83.3065	109.131	39.6446	109.131	39.8222	109.131	39.9794
112.793	83.0217	112.793	83.0533	112.793	83.2056	112.793	83.3688	112.793	39.664	112.793	39.8272	112.793	39.9794
116.455	83.0179	116.455	83.0506	116.455	83.2071	116.455	83.3709	116.455	39.6591	116.455	39.8228	116.455	39.9794
120.85	83.146	120.85	83.1766	120.85	83.3158	120.85	83.4502	120.85	39.7058	120.85	39.8402	120.85	39.9794
125.244	83.3073	125.244	83.3349	125.244	83.4506	125.244	83.5514	125.244	39.7629	125.244	39.8637	125.244	39.9794
129.639	83.3172	129.639	83.3466	129.639	83.4687	129.639	83.5693	129.639	39.7567	129.639	39.8573	129.639	39.9794
134.033	83.3046	134.033	83.3341	134.033	83.4544	134.033	83.5472	134.033	39.7664	134.033	39.8592	134.033	39.9794
138.428	83.4271	138.428	83.4575	138.428	83.5926	138.428	83.719	138.428	39.7178	138.428	39.8442	138.428	39.9794
143.555	83.5713	143.555	83.5947	143.555	83.6836	143.555	83.7484	143.555	39.8258	143.555	39.8905	143.555	39.9794
148.682	83.6996	148.682	83.7194	148.682	83.7751	148.682	83.7891	148.682	39.9097	148.682	39.9236	148.682	39.9794
153.809	83.7772	153.809	83.796	153.809	83.8443	153.809	83.8421	153.809	39.9333	153.809	39.9311	153.809	39.9794
159.668	83.9545	159.668	83.9708	159.668	84.0036	159.668	83.9819	159.668	39.9683	159.668	39.9467	159.668	39.9794
164.795	84.1083	164.795	84.1209	164.795	84.1273	164.795	84.0628	164.795	40.0376	164.795	39.9731	164.795	39.9794
170.654	84.1525	170.654	84.1644	170.654	84.1713	170.654	84.114	170.654	40.0298	170.654	39.9725	170.654	39.9794
176.514	84.1174	176.514	84.1278	176.514	84.1299	176.514	84.0743	176.514	40.0329	176.514	39.9773	176.514	39.9794
183.105	84.0877	183.105	84.093	183.105	84.06	183.105	83.9658	183.105	40.1066	183.105	40.0123	183.105	39.9794
189.697	84.1548	189.697	84.1575	189.697	84.1103	189.697	83.986	189.697	40.1509	189.697	40.0266	189.697	39.9794
196.289	84.1801	196.289	84.1788	196.289	84.1165	196.289	83.9838	196.289	40.1744	196.289	40.0417	196.289	39.9794
202.881	84.2327	202.881	84.2251	202.881	84.1255	202.881	83.9446	202.881	40.2599	202.881	40.0789	202.881	39.9794
210.205	84.1829	210.205	84.1722	210.205	84.0501	210.205	83.8454	210.205	40.3061	210.205	40.1015	210.205	39.9794
217.529	84.1612	217.529	84.1472	217.529	84.019	217.529	83.826	217.529	40.3006	217.529	40.1077	217.529	39.9794
225.586	84.1522	225.586	84.1247	225.586	83.9132	225.586	83.6295	225.586	40.4746	225.586	40.1909	225.586	39.9794
232.91	84.3028	232.91	84.2698	232.91	84.0138	232.91	83.657	232.91	40.5922	232.91	40.2354	232.91	39.9794
241.699	84.2438	241.699	84.2013	241.699	83.9137	241.699	83.5299	241.699	40.6508	241.699	40.267	241.699	39.9794
249.756	84.3947	249.756	84.3441	249.756	83.9922	249.756	83.5113	249.756	40.8122	249.756	40.3313	249.756	39.9794
258.545	84.2267	258.545	84.1815	258.545	83.8549	258.545	83.3673	258.545	40.7936	258.545	40.306	258.545	39.9794
268.066	83.9989	268.066	83.9392	268.066	83.5309	268.066	82.9125	268.066	41.0062	268.066	40.3878	268.066	39.9794
277.588	83.9758	277.588	83.91	277.588	83.4573	277.588	82.8136	277.588	41.0758	277.588	40.4321	277.588	39.9794
287.109	83.9125	287.109	83.8535	287.109	83.4368	287.109	82.7691	287.109	41.0638	287.109	40.3962	287.109	39.9794
297.363	83.6849	297.363	83.6309	297.363	83.2623	297.363	82.68	297.363	40.9303	297.363	40.348	297.363	39.9794
307.617	83.6081	307.617	83.5433	307.617	83.1757	307.617	82.6671	307.617	40.8555	307.617	40.3469	307.617	39.9794
318.604	83.5485	318.604	83.4578	318.604	82.9863	318.604	82.4421	318.604	40.995	318.604	40.4509	318.604	39.9794
329.59	83.642	329.59	83.538	329.59	82.9861	329.59	82.3881	329.59	41.1293	329.59	40.5313	329.59	39.9794
341.309	83.5225	341.309	83.3888	341.309	82.7218	341.309	82.1549	341.309	41.2133	341.309	40.6464	341.309	39.9794
353.76	84.0647	353.76	83.9245	353.76	83.0417	353.76	82.0251	353.76	41.8788	353.76	40.8623	353.76	39.9794
366.211	83.9048	366.211	83.8061	366.211	83.0641	366.211	81.9616	366.211	41.8239	366.211	40.7214	366.211	39.9794
378.662	84	378.662	83.8881	378.662	83.1245	378.662	82.0625	378.662	41.805	378.662	40.743	378.662	39.9794
392.578	83.6663	392.578	83.5443	392.578	82.6909	392.578	81.5375	392.578	41.9863	392.578	40.8329	392.578	39.9794
405.762	84.0129	405.762	83.8762	405.762	82.9444	405.762	81.655	405.762	42.2006	405.762	40.9112	405.762	39.9794
420.41	84.1815	420.41	84.0586	420.41	83.1409	420.41	81.7018	420.41	42.3363	420.41	40.8972	420.41	39.9794
435.059	83.6886	435.059	83.577	435.059	82.7283	435.059	81.3968	435.059	42.1595	435.059	40.828	435.059	39.9794
