"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	42.8141	20.5078	38.1751	20.5078	41.5398	20.5078	38.9435	20.5078	46.205	20.5078	41.6533
21.2402	43.1245	21.2402	41.8769	21.2402	42.3773	21.2402	41.976	21.2402	48.4806	21.2402	43.6164
21.9727	45.2949	21.9727	41.5896	21.9727	44.2871	21.9727	42.3449	21.9727	48.0373	21.9727	44.2711
22.7051	45.5514	22.7051	40.1497	22.7051	44.246	22.7051	41.57	22.7051	48.2129	22.7051	44.0928
23.4375	46.0466	23.4375	44.9788	23.4375	45.21	23.4375	45.0748	23.4375	50.9113	23.4375	46.4163
24.1699	46.9127	24.1699	44.7014	24.1699	46.0103	24.1699	45.0115	24.1699	50.7503	24.1699	46.6018
25.6348	48.4722	25.6348	46.2664	25.6348	47.6112	25.6348	46.6515	25.6348	51.991	25.6348	48.1005
26.3672	49.1807	26.3672	47.2382	26.3672	48.3665	26.3672	47.5906	26.3672	52.7573	26.3672	48.9211
27.0996	49.873	27.0996	48.6117	27.0996	49.2212	27.0996	48.8188	27.0996	53.7801	27.0996	49.954
27.832	50.9721	27.832	49.4608	27.832	50.2938	27.832	49.7667	27.832	54.3384	27.832	50.8355
29.2969	52.655	29.2969	51.1784	29.2969	52.0444	29.2969	51.4848	29.2969	55.5697	29.2969	52.4365
30.0293	53.0042	30.0293	51.4703	30.0293	52.3629	30.0293	51.7964	30.0293	56.0226	30.0293	52.7866
31.4941	54.6596	31.4941	53.3452	31.4941	54.0886	31.4941	53.6557	31.4941	57.4278	31.4941	54.4832
32.2266	55.1944	32.2266	54.0712	32.2266	54.6592	32.2266	54.3482	32.2266	58.1528	32.2266	55.1378
33.6914	56.6345	33.6914	55.4701	33.6914	56.109	33.6914	55.768	33.6914	59.2336	33.6914	56.4894
34.4238	56.9818	34.4238	55.8848	34.4238	56.4774	34.4238	56.1438	34.4238	59.6522	34.4238	56.8729
35.8887	58.3091	35.8887	57.4853	35.8887	57.8805	35.8887	57.7225	35.8887	61.0482	35.8887	58.3419
37.3535	59.8731	37.3535	59.1905	37.3535	59.4836	37.3535	59.4343	37.3535	62.4908	37.3535	59.9531
38.8184	61.3282	38.8184	60.6935	38.8184	60.9719	38.8184	60.9309	38.8184	63.6905	38.8184	61.3837
39.5508	62.0095	39.5508	61.3763	39.5508	61.6609	39.5508	61.6178	39.5508	64.2642	39.5508	62.0482
41.0156	63.2222	41.0156	62.638	41.0156	62.9133	41.0156	62.8673	41.0156	65.3865	41.0156	63.2712
42.4805	64.5474	42.4805	64.0023	42.4805	64.2271	42.4805	64.2805	42.4805	66.6763	42.4805	64.622
43.9453	66.0199	43.9453	65.484	43.9453	65.7126	43.9453	65.7662	43.9453	67.9329	43.9453	66.0642
45.4102	67.2917	45.4102	66.7681	45.4102	66.9914	45.4102	67.0578	45.4102	69.0848	45.4102	67.3251
47.6074	69.2644	47.6074	68.7999	47.6074	68.9886	47.6074	69.0791	47.6074	70.9014	47.6074	69.3011
49.0723	70.5629	49.0723	70.1178	49.0723	70.2985	49.0723	70.3988	49.0723	72.0896	49.0723	70.594
50.5371	71.8264	50.5371	71.4014	50.5371	71.5705	50.5371	71.6872	50.5371	73.2695	50.5371	71.8575
52.7344	73.77	52.7344	73.3479	52.7344	73.5213	52.7344	73.6417	52.7344	75.0403	52.7344	73.7801
54.1992	75.0584	54.1992	74.6483	54.1992	74.8181	54.1992	74.9399	54.1992	76.2316	54.1992	75.0608
56.3965	76.9007	56.3965	76.4895	56.3965	76.6663	56.3965	76.7876	56.3965	77.9376	56.3965	76.8862
58.5938	78.5538	58.5938	78.1376	58.5938	78.3207	58.5938	78.446	58.5938	79.4778	58.5938	78.5246
