Frequency Spectrum for Input Signal

Data Shown:    IP6-1152-26 (Community Professional Loudspeakers)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 160°  

Freq [Hz]	Signal Level [dBSPL]
22.4	62.4
23	63.2
23.6	64
24	65.8
25	67.4
25.8	68.8
26.5	70.1
27.2	71.2
28	72.3
29	73.3
30	74.2
30.7	75
31.5	75.8
32.5	76.6
33.5	77.3
34.5	78
35.5	78.6
36.5	79.5
37.5	80.4
38.7	81.3
40	82
41.2	82.8
42.5	83.5
43.7	84.2
45	84.8
46.2	85.4
47.5	86
48.7	86.5
50	87
51.5	87.4
53	87.9
54.5	88.4
56	88.8
58	89.2
60	89.6
61.5	89.8
63	90.1
65	90.3
67	90.5
69	90.8
71	91
73	91.2
75	91.4
77.5	91.7
80	91.9
82.5	92.1
85	92.3
87.5	92.4
90	92.5
92.5	92.7
95	92.8
97.5	92.6
100	92.4
103	92.1
106	91.9
109	91.8
112	91.7
115	91.5
118	91.6
122	92.2
125	92.6
128	93
132	92.9
136	92.8
140	92.6
145	92
150	91.2
155	90.7
160	90.9
165	91.1
170	91.2
175	91.3
180	91.1
185	90.2
190	89.3
195	88.8
200	88.5
206	88.5
212	88.6
218	88.3
224	88
230	88
236	88.1
240	88.1
250	88.2
258	88.1
265	88
272	87.8
280	87.4
290	86.9
300	86.3
307	85.8
315	85.5
325	85.5
335	85.9
345	86.5
355	87.2
365	87.8
375	88.1
387	88
400	87.6
412	87
425	86.2
437	85.6
450	85.1
462	84.8
475	84.6
487	84.6
500	84.6
515	84.4
530	84
545	83.4
560	82.6
580	81.7
600	80.5
615	79.1
630	77.8
650	77.3
670	77.6
690	78.1
710	78.3
730	78
750	76.9
775	74.8
800	72.5
825	69.1
850	65.2
875	66.6
900	68.2
925	69.5
950	70.9
975	71.9
1000	71.4
1030	68.5
1060	67.2
1090	68.8
1120	70.2
1150	70.1
1180	69.3
1220	68.4
1250	67.8
1280	66
1320	57
1360	64.7
1400	69.7
1450	71.8
1500	74.6
1550	76.7
1600	76.9
1650	78
1700	78.1
1750	77.5
1800	77.8
1850	76.4
1900	75
1950	75.9
2000	76.8
2060	76
2120	76.5
2180	76.6
2240	73.3
2300	72.2
2360	74.4
2400	75.5
2500	76.3
2580	76.8
2650	73.4
2720	72.9
2800	76
2900	74.5
3000	69.5
3070	68.5
3150	72.7
3250	73.5
3350	73.4
3450	74.4
3550	74
3650	73.7
3750	69.9
3870	70.7
4000	76.9
4120	72.8
4250	69.9
4370	70.1
4500	75.2
4620	75
4750	71.1
4870	72.4
5000	76.4
5150	75
5300	73.9
5450	75
5600	74.6
5800	71.6
6000	73.2
6150	74.5
6300	76
6500	75
6700	72.4
6900	72.7
7100	67.6
7300	72.7
7500	76.9
7750	79.5
8000	75.1
8250	75.9
8500	69
8750	70.5
9000	70.3
9250	71
9500	71.2
9750	71
10000	70.2
10300	69.3
10600	69.7
10900	62.8
11200	60.4
11500	61.2
11800	63
12200	69
12500	66.6
12800	66.4
13200	55.5
13600	54.2
14000	42.8
14500	39.4
15000	51.2
15500	41.7
16000	46.1
16500	46.2
17000	47.6
17500	42.2
18000	42.2
18500	40.4
19000	32.6
19500	43.2
20000	49.2
20600	49.3
21200	59.7
21800	58.8
22400	54.6
