"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.7313
21.2402	56.5812
21.9727	57.1464
22.7051	57.3642
23.4375	58.1361
24.1699	58.5378
25.6348	59.2003
26.3672	59.5347
27.0996	59.8885
27.832	60.2148
29.2969	60.8192
30.0293	61.259
31.4941	61.7606
32.2266	61.9918
33.6914	62.4766
34.4238	62.7978
35.8887	63.3486
37.3535	63.769
38.8184	64.1678
39.5508	64.3125
41.0156	64.6963
42.4805	65.1521
43.9453	65.5059
45.4102	65.9067
47.6074	66.424
49.0723	66.7114
50.5371	66.9863
52.7344	67.4715
54.1992	67.7084
56.3965	68.1213
58.5938	68.5383
60.0586	68.6861
62.2559	68.9904
64.4531	69.2938
66.6504	69.5631
69.5801	69.8997
71.7773	70.1198
73.9746	70.3724
76.9043	70.6067
79.834	70.919
82.7637	71.1551
85.6934	71.2624
88.623	71.4647
91.5527	71.5745
94.4824	71.7017
98.1445	72.0013
101.807	72.0716
105.469	72.1471
109.131	72.3549
112.793	72.5608
116.455	72.6172
120.85	72.8103
125.244	72.8005
129.639	72.8753
134.033	72.9052
138.428	72.839
143.555	72.8119
148.682	72.9032
153.809	73.0583
159.668	73.1777
164.795	73.2213
170.654	73.225
176.514	73.1303
183.105	73.04
189.697	73.1401
196.289	73.2293
202.881	73.1821
210.205	73.1164
217.529	73.0636
225.586	73.0754
232.91	73.196
241.699	73.037
249.756	73.1904
258.545	73.4325
268.066	72.9763
277.588	73.2695
287.109	73.0262
297.363	73.1633
307.617	73.2472
318.604	72.8325
329.59	72.9302
341.309	72.506
353.76	72.7896
366.211	73.0296
378.662	73.2213
392.578	72.8659
405.762	72.2421
420.41	72.6819
435.059	72.2932
450.439	72.2535
466.553	71.9647
482.666	71.4433
500.244	71.5
517.822	71.1662
536.133	70.8841
554.443	70.8781
574.219	71.2596
594.727	70.8843
615.234	70.9898
637.207	71.3901
659.912	71.1702
683.35	71.3672
706.787	71.5861
731.689	71.4677
758.057	71.1104
784.424	71.0787
812.256	70.6912
840.82	70.3514
870.85	70.2737
901.611	70.2124
933.105	70.3517
966.064	70.3835
999.756	70.5377
1,034.91	70.1149
1,071.53	69.6964
1,109.62	69.2832
1,148.44	69.2617
1,189.45	70.1951
1,231.2	70.8623
1,274.41	70.8986
1,319.82	71.1883
1,365.97	70.9726
1,414.31	70.8991
1,464.11	70.9157
1,515.38	71.4106
1,568.85	71.5708
1,624.51	71.3942
1,681.64	71.2211
1,740.97	71.3255
1,802.49	71.7431
1,866.21	71.7553
1,932.13	71.2138
2,000.24	71.4604
2,070.56	72.0393
2,143.8	71.9919
2,219.24	71.3748
2,297.61	71.4743
2,378.17	71.987
2,462.4	71.677
2,548.83	71.39
2,638.92	71.5008
2,731.93	71.4805
2,828.61	71.4937
2,928.22	71.7058
3,031.49	71.3422
3,138.43	70.9542
3,249.02	70.7536
3,363.28	70.2009
3,481.93	69.8872
3,604.98	69.964
3,732.42	69.5352
3,863.53	69.5273
3,999.76	69.6341
4,141.11	69.7104
4,286.87	69.9409
4,438.48	70.3996
4,594.48	70.7
4,757.08	71.0801
4,924.8	71.271
5,098.39	71.3851
5,277.83	71.4934
5,463.87	71.035
5,656.49	70.587
5,856.45	70.3186
6,062.99	70.5048
6,276.86	70.8911
6,498.05	71.3444
6,727.29	71.9087
6,964.6	71.992
7,209.96	71.9853
7,464.11	71.3855
7,727.78	70.3532
8,000.24	69.4913
8,282.23	69.9951
8,574.46	71.184
8,876.22	71.4149
9,189.7	71.2121
9,513.43	71.5995
9,848.88	71.011
10,196.8	71.2004
10,556.4	71.624
10,928.5	71.8187
11,313.7	71.7447
11,712.9	70.9556
12,126	70.2392
12,553.7	70.2305
12,996.1	70.6019
13,454.6	70.7918
13,928.5	70.5335
14,419.9	70.2754
14,928.2	70.9179
15,454.8	71.8483
15,999.8	72.2354
16,564.5	71.9132
17,148.2	71.8446
17,753.2	72.1166
18,379.4	71.6077
19,027.6	69.9535
19,698.5	69.4456
19,999.5	69.4104
