Frequency Spectrum for Input Signal

Data Shown:    2-Way Speaker (Lspk, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 100°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-134.4
23	-133.1
23.6	-131.5
24	-130.6
25	-129.6
25.8	-128.7
26.5	-128
27.2	-127.1
28	-126.2
29	-125
30	-124.1
30.7	-123.2
31.5	-122.4
32.5	-121.4
33.5	-120.5
34.5	-119.8
35.5	-119.1
36.5	-118.3
37.5	-117.5
38.7	-116.8
40	-116.2
41.2	-115.8
42.5	-115.4
43.7	-114.9
45	-114.4
46.2	-114
47.5	-113.7
48.7	-113.5
50	-113.4
51.5	-113.2
53	-113
54.5	-112.8
56	-112.6
58	-112.6
60	-112.7
61.5	-112.7
63	-112.8
65	-112.7
67	-112.7
69	85.8
71	85.9
73	85.9
75	86.1
77.5	86.1
80	86.1
82.5	85.9
85	85.8
87.5	85.6
90	85.3
92.5	84.8
95	84.7
97.5	85.2
100	86
103	86.5
106	86.4
109	86.2
112	86.1
115	86.2
118	86.4
122	86.7
125	86.9
128	87
132	87
136	87
140	87
145	87.1
150	87.2
155	87.4
160	87.4
165	87.2
170	86.5
175	85.6
180	84.8
185	84.4
190	84.5
195	85
200	85.6
206	86
212	86
218	86
224	85.9
230	86
236	86.5
240	87.2
250	87.5
258	87.2
265	86.6
272	86
280	84.7
290	83.7
300	83
307	81.8
315	80.1
325	76.6
335	76.5
345	77.1
355	76.8
365	75.1
375	74
387	75.4
400	71.6
412	74.2
425	77.1
437	78.6
450	78.1
462	76.9
475	75.4
487	74.7
500	75.4
515	77
530	78.1
545	77.7
560	76.3
580	75.8
600	76.6
615	77.4
630	77.3
650	76.7
670	76.6
690	77.3
710	78.3
730	79
750	79.4
775	79.3
800	78.6
825	77.2
850	75.5
875	74.1
900	73.6
925	73.5
950	73.3
975	73.1
1000	73.7
1030	75.2
1060	76.8
1090	77.5
1120	76.9
1150	75.9
1180	74.8
1220	74
1250	74
1280	74.2
1320	73.8
1360	72.9
1400	72.4
1450	72.7
1500	73.5
1550	74.2
1600	74.3
1650	73.6
1700	72
1750	70.1
1800	68.4
1850	67
1900	65.8
1950	65
2000	65
2060	65.9
2120	67.2
2180	68.2
2240	68.3
2300	67.4
2360	66
2400	64.8
2500	64.8
2580	65
2650	64.3
2720	62.7
2800	61
2900	60.4
3000	60.8
3070	62.1
3150	63.3
3250	63.4
3350	62.1
3450	60.3
3550	59.2
3650	58.3
3750	57.3
3870	56.3
4000	56.3
4120	57.8
4250	59.4
4370	60.1
4500	59.6
4620	58.1
4750	56.5
4870	55.7
5000	56.7
5150	58.9
5300	61
5450	62.3
5600	61.9
5800	59.7
6000	57
6150	55.2
6300	54.2
6500	53.6
6700	53.7
6900	53.5
7100	52.7
7300	52
7500	52.3
7750	53
8000	53.6
8250	53.7
8500	52.8
8750	51.1
9000	49.2
9250	48
9500	47.9
9750	48.5
10000	49.3
10300	50.4
10600	51.6
10900	52.7
11200	53.7
11500	54.2
11800	53.5
12200	51.9
12500	50.5
12800	49.4
13200	49.3
13600	50.3
14000	51.8
14500	53.1
15000	53.8
15500	53.5
16000	52
16500	49.7
17000	47.8
17500	47.6
18000	48
18500	47.6
19000	46.5
19500	45.4
20000	45.8
20600	46.6
21200	47.2
21800	47.6
22400	48.1
