Frequency Spectrum for Input Signal

Data Shown:    CSX-F35-64 (JBL Professional)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 140°

Freq [Hz]	Signal Level [dBSPL]
22.4	58.2
23	59.6
23.6	60.9
24	62.2
25	63.5
25.8	64.7
26.5	66
27.2	67.1
28	68.3
29	69.5
30	70.8
30.7	72.1
31.5	73.4
32.5	74.9
33.5	76.4
34.5	78
35.5	79.6
36.5	81.1
37.5	82.6
38.7	84.1
40	85.4
41.2	86.7
42.5	87.8
43.7	88.7
45	89.6
46.2	90.4
47.5	91
48.7	91.6
50	92.1
51.5	92.5
53	92.8
54.5	93
56	93.2
58	93.4
60	93.4
61.5	93.4
63	93.4
65	93.4
67	93.4
69	93.3
71	93.3
73	93.2
75	93.2
77.5	93.1
80	93.1
82.5	93.1
85	93.1
87.5	93.1
90	93.1
92.5	93.2
95	93.2
97.5	93.2
100	93.2
103	93.2
106	93.1
109	93
112	93
115	92.9
118	92.8
122	92.7
125	92.6
128	92.5
132	92.4
136	92.3
140	92.2
145	92.1
150	92
155	91.9
160	91.9
165	91.8
170	91.7
175	91.6
180	91.5
185	91.4
190	91.3
195	91.2
200	91
206	90.8
212	90.6
218	90.4
224	90.1
230	89.8
236	89.4
240	88.8
250	88.2
258	87.5
265	86.7
272	85.8
280	84.9
290	84
300	83
307	82.2
315	81.4
325	80.6
335	80
345	79.5
355	79
365	78.7
375	78.5
387	78.4
400	78.5
412	78.7
425	79
437	79.3
450	79.7
462	80
475	80.3
487	80.5
500	80.6
515	80.6
530	80.4
545	80
560	79.7
580	79.3
600	78.9
615	78.5
630	78.2
650	78
670	77.9
690	77.8
710	77.8
730	77.7
750	77.7
775	77.6
800	77.5
825	77.3
850	77.1
875	76.9
900	76.6
925	76.4
950	76.2
975	76.1
1000	76.1
1030	76.2
1060	76.4
1090	76.6
1120	76.8
1150	76.9
1180	76.9
1220	76.7
1250	76.3
1280	75.7
1320	74.9
1360	74
1400	73
1450	72.1
1500	71.2
1550	70.4
1600	69.9
1650	69.7
1700	69.6
1750	69.7
1800	69.9
1850	70
1900	69.9
1950	69.7
2000	69.2
2060	68.3
2120	67.2
2180	66
2240	64.7
2300	63.5
2360	62.5
2400	61.8
2500	61.4
2580	61.6
2650	62.1
2720	63
2800	64
2900	65.1
3000	66.1
3070	67
3150	67.5
3250	67.8
3350	67.7
3450	67.3
3550	66.8
3650	66.1
3750	65.4
3870	64.8
4000	64.2
4120	63.8
4250	63.4
4370	63.3
4500	63.2
4620	63.1
4750	63.1
4870	63.1
5000	63
5150	63
5300	62.8
5450	62.7
5600	62.5
5800	62.2
6000	62
6150	61.7
6300	61.5
6500	61.2
6700	61
6900	60.7
7100	60.5
7300	60.2
7500	60
7750	59.7
8000	59.5
8250	59.2
8500	58.9
8750	58.7
9000	58.4
9250	58.2
9500	58
9750	57.8
10000	57.6
10300	57.5
10600	57.4
10900	57.3
11200	57.3
11500	57.2
11800	57.2
12200	57.1
12500	57.1
12800	57
13200	56.9
13600	56.8
14000	56.7
14500	56.5
15000	56.4
15500	56.2
16000	56
16500	55.8
17000	55.6
17500	55.4
18000	55.2
18500	54.9
19000	54.7
19500	54.4
20000	54.1
20600	53.8
21200	53.5
21800	53.1
22400	52.8
