Frequency Spectrum for Input Signal

Data Shown:    ULTRA-X22 80H x50V (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 70°  

Freq [Hz]	Signal Level [dBSPL]
22.4	52.4
23	53.9
23.6	55
24	55.9
25	55.3
25.8	53.7
26.5	50.7
27.2	43.9
28	45.1
29	46.9
30	48.2
30.7	47.7
31.5	46.7
32.5	45.3
33.5	45.3
34.5	45.7
35.5	46.4
36.5	48.3
37.5	49.7
38.7	50.2
40	50
41.2	50.3
42.5	52
43.7	53.2
45	54.1
46.2	54.7
47.5	53.3
48.7	50.5
50	55.4
51.5	58.8
53	62
54.5	64.3
56	66.6
58	68.2
60	69.6
61.5	71.7
63	73.5
65	75.1
67	76.4
69	77.9
71	79.4
73	80.4
75	81.3
77.5	81.9
80	82.5
82.5	83.1
85	82.8
87.5	82.6
90	82.8
92.5	81.7
95	83
97.5	82.7
100	82.4
103	82.7
106	82.2
109	82.7
112	82.2
115	82.4
118	82.2
122	82.6
125	82.3
128	81.7
132	82.2
136	81.9
140	82
145	82.1
150	82
155	81.4
160	81.2
165	81.2
170	81
175	80.7
180	80.2
185	80.1
190	80.2
195	80
200	79.6
206	79.8
212	79.7
218	79.6
224	79.2
230	79.3
236	79
240	78.4
250	78.7
258	78.8
265	78.9
272	78.9
280	78.9
290	79.1
300	79.2
307	79.3
315	79.4
325	79.3
335	79.3
345	79.5
355	79.7
365	79.7
375	79.6
387	79.2
400	78.4
412	77.5
425	76.5
437	75.4
450	74.8
462	75
475	76
487	77.1
500	77.9
515	78.6
530	79
545	79
560	78.2
580	77.1
600	76.4
615	76.2
630	76.2
650	75.9
670	75.1
690	73.9
710	74.6
730	75.8
750	75.8
775	75.1
800	73.9
825	72.8
850	72.2
875	71.8
900	71.9
925	72.2
950	72.2
975	71.6
1000	70.9
1030	71.7
1060	72.5
1090	71.5
1120	71.1
1150	71.4
1180	71.8
1220	71.8
1250	72.2
1280	73.8
1320	74.4
1360	74.3
1400	73.9
1450	73.8
1500	74.2
1550	74.2
1600	73.7
1650	72.6
1700	71.8
1750	72.1
1800	72.4
1850	71.9
1900	70.9
1950	70.6
2000	70.8
2060	70.6
2120	69.6
2180	68.8
2240	68.7
2300	69.3
2360	68.2
2400	66.8
2500	65.2
2580	68
2650	70.7
2720	71.2
2800	71.4
2900	72
3000	71.6
3070	71.2
3150	71.6
3250	72.1
3350	72.1
3450	71.5
3550	69.6
3650	67.1
3750	65.9
3870	64.8
4000	64.1
4120	64.2
4250	65.3
4370	67.2
4500	69
4620	69.8
4750	69
4870	69
5000	70
5150	69.9
5300	68.5
5450	68.9
5600	69.6
5800	69.7
6000	68.9
6150	67.9
6300	67.6
6500	67.3
6700	66.4
6900	66.2
7100	64.8
7300	65.9
7500	68.2
7750	69.5
8000	70.5
8250	70.6
8500	70.2
8750	68.4
9000	66.1
9250	62.7
9500	64.2
9750	68
10000	70.8
10300	72.2
10600	72
10900	71.1
11200	68.8
11500	64.7
11800	61.2
12200	66.6
12500	68.7
12800	69.6
13200	69.6
13600	67.4
14000	60.9
14500	58.3
15000	63
15500	63.5
16000	62.8
16500	59.3
17000	56.4
17500	59.8
18000	61.3
18500	56.1
19000	47
19500	50.4
20000	51.8
20600	51.1
21200	50.3
21800	47.4
22400	47.1
